ticker,A-LA,BG,EN,GB,HAR,HAR-X,HARQ,LA,LevHAR,LogHAR,NN1_ensemble,NN1_top1,NN2_ensemble,NN2_top1,NN3_ensemble,NN3_top1,NN4_ensemble,NN4_top1,P-LA,RF,RR,SHAR
AAPL,0.7932197166511268,1.6018083322432572,1.0174927565799732,1.0776190310863745,1.0,1.1036238610874367,1.0451949238973963,1.0155705821082808,0.9734553233168172,0.9243030798119668,0.935987476897836,0.926177984502556,0.9778077122387704,0.9841178013324428,1.0278478056116864,0.9092647081480986,0.9907481969323032,1.2090866504234452,1.1052724137499212,1.295323469611887,1.085134119316711,1.010929912141189
AMZN,0.9866912617287228,1.013160067873029,1.105487226370833,1.0480439221499516,1.0,1.0718111435301532,0.9307179440958367,1.0837944725986055,0.9166562914523464,0.9064673512082956,1.176461297353715,0.9973760690517556,0.9909028849934296,1.2032382761559357,1.1541886779448165,1.32766298191696,1.2647071675440058,1.511220558319442,1.1571119125364415,0.9603505808146404,1.1148798316716686,0.9665495922109572
JPM,0.3149966108406953,1.1649900479153634,0.5353797234085573,0.8807437858691283,1.0,1.5577955540468484,1.4420315123552832,0.5737647933269885,1.1914173946801827,0.9567642549945188,0.8079145691844821,0.743668695112079,0.8946740200157541,1.0257328715664118,0.8722479545585157,1.091971961340994,0.6350529300347006,1.085607377898541,0.9956320836633532,1.0354563670116788,1.4708318095277453,1.1084855625205905
