ticker,AAPL,AAPL,AMZN,AMZN,JPM,JPM
regime,high_vol,low_vol,high_vol,low_vol,high_vol,low_vol
model,,,,,,
A-LA,0.9892364196943719,2.775016397573663,1.110348146165935,2.168564978898837,0.5305158045934765,2.7347112381394942
BG,1.057139911728725,1.0081843280283345,1.109693587121076,1.0858410386638437,0.908500224608449,0.976569949982676
EN,1.9380034416772751,1.3847842885643484,2.1840972915795867,6.184407828662404,0.8549105989336422,1.0599982483731607
GB,1.1048552971298662,0.8819350675972877,1.8792794495814675,2.578218269451994,0.9398214371821589,0.8705048436204771
HAR,1.0,1.0,1.0,1.0,1.0,1.0
HAR-X,2.2106243383102724,2.393358986318007,1.98432342123,5.453122235695607,1.101758949900309,3.0024413142990194
HARQ,1.0100630793003955,0.9575286216658542,1.0116852337862003,0.9973482910632667,1.183314443400669,1.3691215619420234
LA,1.0851972645614054,0.9507957036591551,1.064966036130495,2.4745604756408617,0.8589332116651675,1.0512980421918086
LevHAR,1.133377786186033,0.9955231785724111,1.1435232135186286,0.9928970733682237,1.152000034550813,1.0577381771397056
LogHAR,1.0556542466115673,0.9102042011702711,1.0126849383486929,0.9960877501622072,1.0224479473201438,0.9017909440313501
NN1_ensemble,1.888727066679689,1.1790931562168847,1.126492382219945,0.9472457642853849,0.96226361199358,1.2536928367260103
NN1_top1,2.1525277985701847,1.2979103300309691,1.0275386687828807,1.0512949433668275,1.0178803637892953,1.3381240961795178
NN2_ensemble,1.8222345028123499,1.2071527234033503,1.2785222422074973,0.9804981007927198,1.04423426401183,1.006422076037989
NN2_top1,1.6238926109731195,1.1976162408209106,3.586712666858165,1.6585353841930803,3.5338722027154037,2.2362670640815328
NN3_ensemble,1.0622300680944714,1.1124408883525183,1.2492634838631858,0.9488501392807065,0.9588113441508674,0.9972869511527277
NN3_top1,4.083519264993937,1.9512941945753928,2.2081677605664485,1.2207040620182672,0.9219639452802911,1.4765643538755449
NN4_ensemble,1.0452388095231373,0.9606015261889169,1.561535346673452,0.9552920365845932,1.0534389913528213,0.919393028510794
NN4_top1,1.1212259801171167,1.1346395935410236,3.2461332746060925,1.2607831891069996,1.375277644112769,1.0936126781721158
P-LA,1.064336493429748,0.8810981834886813,2.234908371295318,5.405268976433924,1.0374851305565165,0.9564009211817497
RF,1.0420233870277187,0.9815014466009925,1.0459187672048391,1.000893463701758,0.9176203927401241,0.9653015450487974
RR,2.1366625290203527,2.1876421619922533,2.0388378756720535,5.717826278068514,1.139638932321415,2.767887882748873
SHAR,1.0321810488343857,0.9886384435842392,0.9960242451506329,0.98094015314708,2.191686349879157,1.3212365558406538
