,HAR,LogHAR,LevHAR,SHAR,HARQ,HAR-X,RR,LA,EN,P-LA,A-LA,BG,RF,GB
AAPL,1.0,0.7390766251664744,0.8512046927923757,1.0094718747499696,1.0629222599511405,1.1870555262447884,1.1245407985479965,1.0673084448270187,1.0673084448270187,0.9453217625239492,1.6613398505892705,7.0252272698219915,3.145035012746948,3.747845021822923
AMZN,1.0,1.133879801863619,0.9430828871048131,1.0022756585954469,1.1398371620779646,1.3818409911430392,1.3818409754884151,1.0429531331644564,1.3333192067865993,1.3837355128865845,1.7263701748857898,6.210444151257287,3.427572453605811,3.801628411093202
JPM,1.0,0.6601881958806562,1.1563249973686354,0.9906810731065344,1.5314213464357092,1.8362073434175907,1.6686031865007587,1.1165482927679058,1.1003169424484531,0.7937312285924129,1.7009113247048948,12.968769567445669,5.21038467965587,2.2074730793306
