decile,A-LA,BG,EN,GB,HAR,HAR-X,HARQ,LA,LevHAR,LogHAR,NN1_ensemble,NN1_top1,NN2_ensemble,NN2_top1,NN3_ensemble,NN3_top1,NN4_ensemble,NN4_top1,P-LA,RF,RR,SHAR
D1,3.790615800155997,0.7901559030031168,0.4864065364701992,0.49001820278389413,1.0,0.5426580647755309,0.8797723152293643,0.6085396312674748,0.8356209715793997,0.8727475499002746,0.5189029388690408,0.6393773219242079,0.38859303934092954,0.29279820083536884,0.4442858587187347,0.27870734034618394,0.38852885014520794,0.5181073914069757,0.5586192695625497,0.6133398265419834,0.47830071603386914,0.9489530776846278
D10,1.2755856366266987,0.8913616749650787,0.8668012925482715,0.9053835743493587,1.0,0.8262633229816905,0.9237945880614848,0.8752833743546466,0.9693757179935342,0.9897048926664531,0.8645762282805162,0.8368388972643519,0.9297120392316367,1.0889219908888597,0.8793651942476732,1.153907467255837,0.9794589096501232,0.9801190014551678,0.852757229364734,0.8989254316622226,0.8622517589275726,0.9209561233565505
D2,3.475063999784691,1.0761330028827927,0.83372910555307,0.6285021726368767,1.0,0.8668254825794658,0.9766645661908576,0.717572329834224,0.8579919781506385,0.9638137675660272,0.5523124203683205,0.6167373918900377,0.4793002934498296,0.6712810424738768,0.46552764272387936,0.748613005397454,0.6071089743871539,0.8494206254594664,0.830016230080311,0.8074352012795074,0.8206907860951416,1.0105685776988782
D3,5.030620323592185,1.5640831503760217,0.8220575165529338,0.45351924533647114,1.0,0.8351635760109961,1.0238076556965605,0.6458394579655243,0.8088262750509014,1.0196055606586387,0.2932145552979919,0.43382623498389467,0.30068435035949226,0.7740832278133816,0.3169050449657602,0.8425132930352668,0.411261618442345,0.5882973371691906,0.8709588469819561,1.0637946130061597,0.8094011675752055,0.9764808913757361
D4,3.413039338096882,1.144435072316073,1.3000811191389403,1.0380307918186356,1.0,1.3204324777677963,1.195434062138,0.8755825199940114,1.073637557701277,1.0488626619321595,0.7249050535283076,0.815448495513328,0.7578142668317847,1.2736387623919445,0.5569306532145191,0.39969890128435565,0.6909794524559336,1.2380151279781921,1.3467841137477576,1.263592533620497,1.267831309389693,0.8738305485003339
D5,1.8784206566746264,1.1656099919489886,0.9698496558984784,0.9879357677190277,1.0,0.9875399435629619,1.2412874128688325,0.7159484171777399,0.9496285823305173,1.1835723294457778,0.4613946527430053,0.6729863380952826,0.45264872219199326,0.7446571416709458,0.43992037437797155,0.6855674669668194,0.46000903297026363,0.6055494122562467,0.8833505738847014,0.6996831138467804,0.9271209047117064,0.7976245975995541
D6,0.974453888622186,1.8045197702126192,1.0542871606874433,1.2443584036983337,1.0,1.017243933160125,1.3366731190096353,0.8537918195570541,1.3821452579627114,1.183872523251962,0.5410013456600519,0.6933721266494731,0.491602136528897,0.9167372177852966,0.5959169903381528,0.6755942391373241,0.5463566601573587,0.8883599290571632,1.0505260266917333,1.1331607267706039,1.026483355371176,1.2288690413810286
D7,0.5244307633422882,2.3446329515198907,1.8087231265762396,1.7379275877661051,1.0,2.0777406294126903,1.2167322406599579,1.1897029292967978,1.4428441420130713,1.1411629233947351,1.8596011442307816,2.549074049690244,1.4206752003782188,2.15112229940457,1.574815370958866,2.1808860356198725,1.478018135117904,1.235013709252814,1.7671122231380199,1.3348313499127196,1.6885646480973764,1.0434418827002685
D8,0.17496303078611242,1.8892114910693707,2.6228509322667044,2.3483058105859076,1.0,2.456076075636932,1.345269056853357,1.8239809545544308,3.3909228705610164,1.1584402079309482,2.071361015281836,1.6509999323348203,2.18723026787738,4.172702420600361,2.206039843876262,3.2122006511046948,2.5082992950271428,2.023092836786257,2.554484575540756,1.6340614778087625,2.546728305425665,1.4468199705126532
D9,0.10079982435071828,2.006907749897221,1.2817646446074202,1.3713837277335632,1.0,1.2281499665647906,1.055269470651555,0.9959272513274469,1.2794289451140177,0.9143381148218114,1.158155081347743,1.1085888914061224,1.096869923034363,1.6854155725502782,1.1551582037331252,1.3149173952859894,1.2359898689617212,1.2585872353005167,1.244527643640981,1.3121877563965627,1.2174813115460874,1.3481077251938711
