,HAR,LogHAR,LevHAR,SHAR,HARQ,HAR-X,RR,LA,EN,P-LA,A-LA,BG,RF,GB,NN1_ensemble,NN1_top1,NN2_ensemble,NN2_top1,NN3_ensemble,NN3_top1,NN4_ensemble,NN4_top1
mean,1.0,0.9413293798272298,1.0037576604304064,1.0168350023756192,1.0934073032437792,2.060813835928199,2.262011457161561,1.2945109825095606,1.8141468514606303,1.653306900231323,2.0744934705345135,1.2205416029244611,1.1047158878224053,1.00659895288925,1.1013542953703017,1.186036239478157,1.01861680992971,1.7060989196767118,1.0600106065733368,1.4608972794325101,1.1916564106907541,1.6536606174277724
median,1.0,0.9149460927955434,0.970800899999009,1.00338372459805,1.036918048087062,2.0093020746027523,1.8820545019651556,1.324891568010666,1.432631703432224,0.9733924206815824,2.121920226910349,1.1701311385386852,1.109751532956129,1.0170007038133784,1.1241331734349098,1.229601073998076,1.000873868819799,1.5548622677049104,0.9543026014472704,1.187079671941852,1.1205621237378134,1.4867842744388875
