ticker,AAPL,AAPL,AMZN,AMZN,JPM,JPM
regime,high_vol,low_vol,high_vol,low_vol,high_vol,low_vol
model,,,,,,
A-LA,0.7276670955481376,2.348884625521887,0.6472019292022715,2.3869475570026184,0.38935353264819506,2.3142892492291
BG,2.1470316491395325,11.349642663643523,6.27862828384463,7.28229715587031,0.6481670276301706,20.098952679684494
EN,0.9098007474042319,1.1249410262552881,1.2853503332140908,0.8283922692527084,0.5395123053002707,1.2368808427484335
GB,0.7969577795113573,4.145079181443781,4.134558362230634,3.984756761612153,0.27942769997974787,2.264167323980819
HAR,1.0,1.0,1.0,1.0,1.0,1.0
HAR-X,1.532139199910829,0.8030116951836747,1.2804308391458104,0.9630503055487917,2.5824204651160976,0.9776163658390638
HARQ,1.1820924569223072,0.9027898877268071,1.2880218100916987,0.9984920843598313,2.858176928144995,0.820112091242559
LA,0.9198566849860741,1.0999466687851431,1.0113825873072573,0.7591310608717259,0.5601557957861983,1.173157012461248
LevHAR,0.8614426651814893,0.8265283072188245,1.0605465395556777,0.80674498407484,1.6464129038161666,0.8587074464719395
LogHAR,0.7814137494081682,0.5757618297964636,1.4299343407093843,0.9365914915759281,0.7706767579294608,0.5637073506445
NN1_ensemble,1.18956586537742,0.971948297971961,1.5563967895471211,0.8946404470063589,1.0623228319795028,0.8244833569551095
NN1_top1,1.2793041737351785,1.1828318305982672,1.691607534358592,0.9997155142641654,0.8449319159393359,0.9629211377575864
NN2_ensemble,1.0809246704646787,0.9530324899215551,1.483836557659446,0.6750334419420865,0.7693156582512966,0.9028019430637713
NN2_top1,1.204941985257398,0.8082456675036381,1.5259585381643492,1.0722567823193276,1.0071556899553828,1.4913180921198612
NN3_ensemble,1.0133993543813604,0.857837050590588,1.7282705498148392,0.6270653264205097,0.39348117670492405,0.8687123120175874
NN3_top1,1.4337653606507796,0.9428490204523439,1.6007621419428206,1.2385243362779244,0.8009502631493578,0.7900665621227774
NN4_ensemble,0.9731392004934687,0.6889052121261041,1.8191256084057759,0.7808651372248675,0.39023230729454,1.7460184821673284
NN4_top1,1.2045118453059571,0.694042810711171,2.479816971753087,0.6336640008503632,0.5587326615903945,3.0658874287932463
P-LA,1.1154377547857062,0.7690872215731651,1.3219528099106133,0.8507381495811882,1.0710237314226174,0.5543200663927448
RF,1.524135486210848,4.220860787278331,3.616144027619737,4.228588864968898,1.1955457795998299,7.210779470585215
RR,1.4647424976716876,0.7776553968947991,1.3247621585797094,0.8435599664547072,2.4942776746061095,1.0002948823956062
SHAR,1.0130437824813177,1.0032916653498993,0.9979240642557257,0.9938549935057167,0.9265619021387225,1.0167752618081631
