decile,A-LA,BG,EN,GB,HAR,HAR-X,HARQ,LA,LevHAR,LogHAR,NN1_ensemble,NN1_top1,NN2_ensemble,NN2_top1,NN3_ensemble,NN3_top1,NN4_ensemble,NN4_top1,P-LA,RF,RR,SHAR
D1,1.8804672245105556,1.0329986059575655,0.9757011425797046,0.6701735920800674,1.0,0.6088448878031322,0.9201222131862675,0.9549120238709671,0.6305980782716334,0.5904761800775443,0.7651549781347311,0.8257979498851615,0.752370439506606,0.6208748154882703,0.6783838782130233,0.5736196300081018,0.5631889295429156,0.4338843278512168,0.6601031408773833,1.1899559928247152,0.603624274394202,1.0180172529457683
D10,0.6351136479402135,1.8862696459146249,1.1628929313848395,1.428808884977724,1.0,1.8692105507922343,1.1662278402468127,1.1844360560053562,0.9044378359229767,1.100405268777331,1.5602304533085036,1.4082133723794312,1.5117447030541333,1.6956204334280978,1.5440233188050712,1.9616331279889208,1.5666915975711981,2.508527354098677,1.5766214634040228,1.8611617254190227,1.9315416718021816,1.0253160246069752
D2,1.8380199867913998,1.7616790004329796,1.040264784733251,0.7232347783683885,1.0,0.8577311598621192,0.9677832644731328,1.0230632149307124,0.6918233302453938,0.6436184176347762,0.9954289743951938,1.3118600866024153,0.8744467679266575,0.8127064762005484,0.7956557276718295,0.9181740176801987,0.7597964042519683,0.6807960457710182,0.7870148930972998,1.494839208318486,0.8193365609301582,0.9898871351158998
D3,2.2771096089929954,33.55036627684035,1.1793719696347542,12.042308477640766,1.0,0.9661428113216556,0.888253291846697,1.1552209079692022,0.7704994808125829,0.5009485489462756,0.9793152441884623,1.226528414695133,1.1234584230044298,1.192384857565287,0.9978706258016519,1.1805042994262818,0.7688162624198437,0.6881857307327272,0.8162029377566329,9.742936641983256,0.9092755767594393,1.001488453812063
D4,2.1119505570720802,25.013158424764512,1.165088216480621,9.139111222663127,1.0,0.9402736432916577,0.9867305284538054,1.1455566254924183,0.8470095281583047,0.5651056544059871,1.2238557719582308,1.498201024274614,1.2037396249952772,1.0315985742005827,1.0656977322580128,1.285538268126607,0.8192244907238697,0.9617421239997531,0.8778941230070589,8.376756777203546,0.9134020262124045,0.9956317939841205
D5,2.053351462607169,2.6351458834331107,1.1142809523418125,0.6041483072398773,1.0,1.2208608723623315,0.9503541816918475,1.095501036500278,0.7550629266172793,0.5493376736695221,1.0074264618450488,1.309426791397561,0.9108165956666824,0.5668672527472519,0.8025149928673709,0.9906147393309592,0.7136501102289994,0.6989850099854598,0.8504487700179888,1.973581368037396,1.1493678957792708,0.990739269894811
D6,2.2441188583594944,1.0573942284807372,1.2533499603932912,0.5599805995621331,1.0,1.3628839621800104,1.0126654331198328,1.2336880512804225,0.7845642590044032,0.3852537516809742,1.3108329748054142,1.4746878652493207,1.3483431575883573,1.3401852740652553,1.0309184425078695,1.719544597623185,0.7310460143998155,0.5115850915126297,0.9683720045066171,1.045027849337404,1.286779567912424,0.9899404316426386
D7,2.750247684795833,3.1408558662378647,1.2874009537845845,0.5067355606043566,1.0,1.4819388026388256,0.9627217487351359,1.2603878950793357,1.2787375278958515,0.5482781788877301,1.3378078766604073,1.7722461222662844,1.3122138412506221,1.2583678808584198,0.9910426949793443,1.9697695144648801,0.7871587134069215,0.9298097142644359,0.9255985647420232,2.1604038864635955,1.4029324176166207,0.9999892005449417
D8,2.447229461184452,6.688062883398797,1.2841868650829853,0.7244001351420198,1.0,1.8070056599019002,1.1480975383115675,1.2690705448983588,1.755280726897934,0.694010405759839,1.6353467135658222,2.107290476248182,1.6029270938018279,1.9875675643619624,1.4469157301608246,2.515660530031944,1.2644374538248973,1.388196601730778,1.1438099220041442,3.991910829452729,1.6398812478969842,1.0183625555990852
D9,0.1680174954225894,1.8282028613633434,0.5018475790566138,0.4992092021643195,1.0,1.2254886507019818,1.259435755195215,0.5210822176547093,0.9837122246423325,0.8231222178303006,0.7787771836754735,0.7743502811854133,0.5131643284120107,0.5865503605403309,0.5921522669417876,0.6500301673160501,0.5780868713011571,0.7633058718235496,0.908077599412455,1.131268297643612,1.1054387376266634,1.0267578127033523
