ticker,har_x_overfit_pct,regularisation_gain_pct,tree_marginal_pct,deep_nn_marginal_pct,total_ml_gain_pct,regularisation_share
AAPL,1.5174533111053101,4.727320064532359,-11.591493703778655,17.75895255208505,10.894778912838754,0.43390692939730374
AMZN,-4.947303121180879,2.973254083234944,0.7493011848475728,10.216470013235234,13.939025281317752,0.21330430379661827
JPM,11.888906313256896,4.692574638833102,0.12227900694189442,4.0001970149116435,8.81505066068664,0.5323366614058209
