ticker,AAPL,AAPL,AMZN,AMZN,JPM,JPM
regime,high_vol,low_vol,high_vol,low_vol,high_vol,low_vol
model,,,,,,
A-LA,0.9271121743091625,1.7687019958337358,0.7736531701646114,1.9814860644323953,0.6452354704139726,1.7508773299919684
BG,1.4379472741981338,1.59024840538699,3.1070990358769515,1.9832750128535406,0.8854246628679839,1.5636797491260894
EN,1.0394686711874146,1.0977427506546742,2.0695652941943417,1.6717367445082596,0.7505337302891493,1.1708686113133013
GB,0.9083867688058702,1.0707958752186053,2.188585196430472,1.4214023841455485,0.4928504496573036,1.464348779594061
HAR,1.0,1.0,1.0,1.0,1.0,1.0
HAR-X,1.922720984478439,0.8955827682395107,1.7296135718250694,1.71452087500239,2.1076036773632594,0.9820954741336609
HARQ,1.078823319372607,0.9126476175334973,1.209180378341563,0.9692366502399906,1.5041421809485818,0.7608349777411348
LA,1.0454645452986344,1.0803757038816018,1.1463300683138682,1.4079606467967487,0.7617162175252401,1.1271619293658572
LevHAR,0.8721892558410839,0.8181779410240139,1.0893426505687793,0.805819361246847,1.3354095167963709,0.7472413600133383
LogHAR,0.8482951683553258,0.6389602160091477,1.302598502406333,0.9228486565009295,0.9178746410074093,0.5811338820232599
NN1_ensemble,1.249916650110388,0.9716698723246118,1.658515206757916,1.734163604123185,1.0911546182333913,0.7888129637987694
NN1_top1,1.2601717562669086,1.0780213677624049,1.6418289165074758,1.7316380497200465,1.0613619677014956,0.8920468308594698
NN2_ensemble,1.1836974601438548,0.9066583008015824,1.6061278970163766,0.8518002598490177,0.9455230701914216,0.8573476367289101
NN2_top1,1.2591804486231928,0.8283031898399906,1.4862635182406383,1.6109347843419675,1.1206228998370606,1.1305865196763862
NN3_ensemble,1.1331739636482452,0.8680186332380475,1.5940363276450726,0.7563946910943545,0.5360593607663696,0.8509762331546177
NN3_top1,1.712420972979886,0.9891814547864407,1.4853887533780419,1.7181164605477215,0.9248686125692671,0.841637858197797
NN4_ensemble,1.0594739910193076,0.7377622526352762,1.6188751948413143,0.8125750986299551,0.6164634724748748,1.4679415841216088
NN4_top1,1.834202258199168,0.8960816077142036,2.3759225570985967,0.6159606206959312,0.8371731280332291,2.058180078455518
P-LA,1.1661359934797755,0.8260754761402666,2.1895473716162197,1.724348622921438,1.0003732852455758,0.5765689089246853
RF,1.2837341002847464,1.4121068297741384,2.13741323258291,1.5228393195963272,0.9559913469260235,1.3322599372677109
RR,1.6161734319857575,0.8606516774398837,2.18996656657042,1.7512979163393527,2.0630239694831536,1.0034018962042979
SHAR,1.0028396701903108,1.0012020917272249,0.9995393004649898,0.9944693144779816,0.9623426668795275,1.0116770734662246
