ticker,model,DM_stat,p_value,mean_diff
AAPL,LogHAR,0.23741773716457887,0.5938136707549135,7.951618647408252e-10
AAPL,LevHAR,-0.0730476766102215,0.47089008594921117,-1.0030962980353559e-10
AAPL,SHAR,1.4484030004336803,0.9261191266106622,1.5728259241429586e-10
AAPL,HARQ,0.7661702533563889,0.7781382691739203,3.5950064993623274e-09
AAPL,HAR-X,2.2152938719430515,0.9865378392026085,2.9665166186513473e-08
AAPL,RR,2.2649101972326235,0.9881533578373674,2.338336207403135e-08
AAPL,LA,2.064532819154129,0.9804107343129712,1.311068596151658e-08
AAPL,EN,1.9567370805503277,0.9746967042790596,1.162937254349804e-08
AAPL,P-LA,1.6382982799176133,0.9491911187575742,1.0509964413326337e-09
AAPL,A-LA,2.4510621134770103,0.9928083522462864,2.0196261638848456e-08
AAPL,BG,1.6321568242762692,0.94854752977406,1.0504222000197113e-08
AAPL,RF,1.3803947952860391,0.9161408006096623,8.854511017951145e-09
AAPL,GB,2.05967477755238,0.980179119839692,1.5199197830263848e-08
AAPL,NN1_ensemble,3.4011657665804553,0.9996536289135093,7.474278012799853e-09
AAPL,NN2_ensemble,2.4127505232762863,0.992010189606709,6.037156886166916e-09
AAPL,NN3_ensemble,2.008449833974245,0.9775920399162574,9.834041350292908e-09
AAPL,NN4_ensemble,2.483227432421738,0.9934232175004617,1.970825818885347e-08
AMZN,LogHAR,-1.7596269108236449,0.03936105212673214,-1.3111293150404398e-09
AMZN,LevHAR,-0.8885132456559839,0.18722008284030672,-1.0075117877053206e-09
AMZN,SHAR,-0.044599623463154006,0.4822168766754943,-3.808230656771952e-12
AMZN,HARQ,-1.8395351081934956,0.03303988444483672,-1.7691504058889992e-09
AMZN,HAR-X,2.62890754440424,0.9956631115942516,2.4680813249391038e-08
AMZN,RR,2.6289075301972886,0.9956631114141171,2.4680812638107722e-08
AMZN,LA,2.7468017832019602,0.9969466796157556,2.1581675244964015e-09
AMZN,EN,2.80015905263204,0.9974057745028748,2.3351025623492754e-09
AMZN,P-LA,5.725078801771904,0.9999999934956275,1.6324701094068988e-22
AMZN,A-LA,5.489868417256897,0.9999999755463204,2.708621373888825e-08
AMZN,BG,1.841772631665171,0.967124291897907,4.232798579842622e-09
AMZN,RF,-0.7516638147468898,0.22619923562270955,-1.5781272605406068e-09
AMZN,GB,2.488221354795548,0.9935143856256659,8.11444236785688e-09
AMZN,NN1_ensemble,4.119731171748276,0.9999797532160198,1.0053744295842592e-08
AMZN,NN2_ensemble,3.5046354536283273,0.9997630856334864,1.0914053340708365e-08
AMZN,NN3_ensemble,3.2455150851461245,0.9993978647126035,1.5797361010308446e-08
AMZN,NN4_ensemble,3.1353010171374454,0.999121078611743,1.6501124018777698e-08
JPM,LogHAR,1.1775612666044264,0.8803992007951444,6.0997332755249336e-09
JPM,LevHAR,0.9319407764585977,0.8242240898607168,3.5237212063604993e-09
JPM,SHAR,1.166590862480125,0.878198003355115,7.507371473874023e-10
JPM,HARQ,1.102487080990656,0.8647661180313982,7.451370628694038e-09
JPM,HAR-X,0.49782583265084784,0.6906516637756941,1.8792445301799485e-09
JPM,RR,0.17193208556289052,0.5682402586079627,4.991494654220844e-10
JPM,LA,1.8790633391439395,0.969762765212271,2.5573246415718036e-08
JPM,EN,1.915499092556488,0.9721685856626155,2.7046586474375665e-08
JPM,P-LA,0.5538037614688188,0.7100925981296256,2.5005381011476965e-09
JPM,A-LA,1.984759955863038,0.9763023793548822,3.0108727331487566e-08
JPM,BG,1.6353939503356252,0.948887566232052,2.4723089758079547e-08
JPM,RF,1.50723311927473,0.933994888075363,2.0163084636383887e-08
JPM,GB,1.5199014218173952,0.9356023576131228,1.8791527602060142e-08
JPM,NN1_ensemble,2.010227973552325,0.9776864022430487,2.4908918657348947e-08
JPM,NN2_ensemble,1.9276495394313777,0.9729344839439897,2.7169448398296032e-08
JPM,NN3_ensemble,1.9782214762720467,0.9759356160038543,3.1157161522719504e-08
JPM,NN4_ensemble,1.776174064419622,0.9620230874138842,2.2066996841623792e-08
