ticker,AAPL,AAPL,AMZN,AMZN,JPM,JPM
regime,high_vol,low_vol,high_vol,low_vol,high_vol,low_vol
model,,,,,,
A-LA,0.7118400629721162,4.1133953565384616,0.7825163151183243,3.5943128411474845,0.29124469098066025,4.509889513217726
BG,1.6322691341281188,1.0083104551789464,2.0334162451019915,1.9702102896734726,1.1684073429107102,1.3658077721467226
EN,0.976273244346812,1.0029838848104453,1.0037580211162458,0.9142602285346821,0.46735027372018595,2.275719569802694
GB,1.0775559324819346,0.8807377717959208,1.2686706583115024,1.2562479437312448,0.643587396668633,0.8991609999597966
HAR,1.0,1.0,1.0,1.0,1.0,1.0
HARQ,1.0489067712573537,0.9536699775677848,1.0369356879709808,1.074376907678914,1.8116029599765346,1.1930826723677952
LA,0.9618811866047987,1.0325216048026868,0.9741284574686899,0.962787648523222,0.4607105205734093,2.3258200850110637
LevHAR,0.9957969351497397,0.9364403992134768,1.003935977597266,0.8764757631280522,1.0711189200176523,1.0784816411944718
LogHAR,0.8469870190505784,0.8346308559081281,1.008518633518213,1.0253693537891677,0.5711410957521496,0.8234360542260151
NN1_ensemble,0.9498633217326728,0.8986838705619208,1.149110525363145,1.1006864665012281,0.6592159932094684,0.9724391153183001
NN1_top1,0.9179084689562894,1.0014364268425822,1.3048047833457725,1.2388874121504987,0.6132778180191611,1.378246129631872
NN2_ensemble,0.9489660925905559,0.9290563392662174,1.209611768972776,1.093713535956261,0.643532735191658,1.1922508569644914
NN2_top1,1.2745160027004636,1.0144468659583803,1.1940333069473825,0.8901671177422628,0.5134294490211633,2.415672691925692
NN3_ensemble,0.9598593569119377,0.8743902984324008,1.2041329655333832,1.1429687571556548,0.7393909506940582,0.7966314945762908
NN3_top1,1.0272111103557457,0.9187256954208202,1.3150903966128895,1.100214455041602,0.6792562606669147,0.8072194902700792
NN4_ensemble,0.9600336316424722,0.8406865020809999,1.2762628231860056,1.1813617137994934,0.6518447796349373,1.1521729460618173
NN4_top1,1.0510913941823847,0.8511765029569796,1.2690259552751477,0.9993201699429125,0.7156603812147845,2.68744350155224
P-LA,1.0613262712726919,1.0431404403888902,1.007194145856226,0.9095401002579927,0.9677550103499871,0.9617800570111965
RF,1.5066716315740272,0.9770424018413544,1.7753586950341163,1.7426711191036397,1.0810004770729893,1.250956594783679
RR,0.9665358199669262,0.9800005410823441,0.990419042477506,0.9191041184564663,0.9285016265915161,0.9983773082610283
SHAR,1.0078153164606205,1.006206623361963,1.0062380186939972,0.9783382127413819,0.8700213168064577,1.1236075209981233
