,ticker,model,loss,se,ci_low,ci_high
48,JPM,HARQ,0.10857080878580319,0.010961959782283617,0.08697117072605862,0.13000775869472475
49,JPM,HAR-X,0.14317412688231249,0.0161051908905316,0.11475051291551071,0.17764411392962134
50,JPM,RR,0.14463257444415234,0.01592694606681288,0.1163485881453937,0.1787334662625913
51,JPM,LA,0.1340850068207261,0.01399577227550513,0.10824084143411786,0.1633614539538186
52,JPM,EN,0.13854131132926545,0.014429594166081978,0.11182017119408302,0.16870778578121448
53,JPM,P-LA,0.07973112280156032,0.009298868754091166,0.06270971070661246,0.09901107436855053
54,JPM,A-LA,0.19846500273519743,0.02016935797462549,0.1608135135293169,0.23988797473554938
55,JPM,BG,0.1828870813738533,0.046460587335210274,0.10638550072880153,0.2867213074296488
56,JPM,RF,0.15949889495129269,0.03505505857249965,0.10167486987944738,0.23725591766157028
57,JPM,GB,0.16513269771124167,0.022161205193771127,0.12529621057434084,0.2112453589419614
58,JPM,NN1_ensemble,0.10401861751564843,0.010697522850035624,0.0844085949984752,0.12597406627551502
59,JPM,NN1_top1,0.11448260361818048,0.011836202552752811,0.09328878092701841,0.13937212868395119
60,JPM,NN2_ensemble,0.10866909969984298,0.011033789631655912,0.08865939811605304,0.13160662037743037
61,JPM,NN2_top1,0.14099881552735696,0.012879961233253951,0.11730504041316508,0.16722427850947813
62,JPM,NN3_ensemble,0.10051860983856596,0.012582338663630434,0.07709603886453763,0.12585895984565973
63,JPM,NN3_top1,0.1066171390801737,0.010333966939263433,0.0870468221357279,0.127760087752996
64,JPM,NN4_ensemble,0.16777124751283504,0.017934098666474253,0.13405930149311962,0.20473384595734476
65,JPM,NN4_top1,0.2347340939639906,0.021928739205656668,0.19426775475430175,0.2803954752880847
