,HAR,LogHAR,LevHAR,SHAR,HARQ,HAR-X,RR,LA,EN,P-LA,A-LA,BG,RF,GB,NN1_ensemble,NN2_ensemble,NN3_ensemble,NN4_ensemble
AAPL,1.0,1.0995304557203025,1.0930226741218747,1.0128705118935033,1.3443526589041561,1.0323413814331714,1.0387185653925857,1.1358699671456374,1.1489693914944004,0.9951121621356516,2.0722679540391598,1.519958815592714,1.5054113403054854,1.780819676778717,1.9680777297070986,1.9294361794627657,1.9853695212837512,1.5061271727946406
AMZN,1.0,1.0006136328450734,1.0078940218539556,1.0118873647311422,1.064338770834373,0.8873291580459932,0.8873291561418944,0.9151975198157796,0.8902998759608352,1.1488651392530072,2.299871851998515,1.3228478798610985,1.2126924000921262,1.1595825752410907,1.426254543094486,1.18335391126063,1.4665332527917712,1.0089685347833217
JPM,1.0,1.2744107209588547,1.1075353944103572,1.0279088390611562,1.1716910880116675,1.1922136085900872,1.1693931907110442,1.2815255601236415,1.2020420688168758,1.1166440730829454,2.0077871246139924,1.5929475909274071,1.661372584000475,1.642790066280104,1.502312325991702,1.675377419908342,1.5881251833033168,1.6674055159462366
