ticker,feature_set,horizon,decile,model,ratio_vs_HAR
AAPL,M_ALL,5,D2,NN2_top1,1.3056474122366695
AAPL,M_ALL,5,D2,NN3_ensemble,0.6448442975520148
AAPL,M_ALL,5,D2,NN3_top1,1.152958064929219
AAPL,M_ALL,5,D2,NN4_ensemble,0.7462329847320665
AAPL,M_ALL,5,D2,NN4_top1,2.171182830686953
AAPL,M_ALL,5,D3,HAR,1.0
AAPL,M_ALL,5,D3,LogHAR,0.8287270061602356
AAPL,M_ALL,5,D3,LevHAR,0.8336097461195583
AAPL,M_ALL,5,D3,SHAR,1.014734756326314
AAPL,M_ALL,5,D3,HARQ,0.9988369281195728
AAPL,M_ALL,5,D3,HAR-X,1.0138277378802847
AAPL,M_ALL,5,D3,RR,0.935198949578823
AAPL,M_ALL,5,D3,LA,0.9380249877074638
AAPL,M_ALL,5,D3,EN,0.9340900814456425
AAPL,M_ALL,5,D3,P-LA,0.7924077929483315
AAPL,M_ALL,5,D3,A-LA,3.3465689501697735
AAPL,M_ALL,5,D3,BG,1.3514620872997412
AAPL,M_ALL,5,D3,RF,1.0171304886518349
AAPL,M_ALL,5,D3,GB,0.8414451389340123
AAPL,M_ALL,5,D3,NN1_ensemble,0.882036097121551
AAPL,M_ALL,5,D3,NN1_top1,0.8409323853707225
AAPL,M_ALL,5,D3,NN2_ensemble,0.7865603889000687
AAPL,M_ALL,5,D3,NN2_top1,1.29618601302568
AAPL,M_ALL,5,D3,NN3_ensemble,0.7788394061927827
AAPL,M_ALL,5,D3,NN3_top1,1.2285863220217657
AAPL,M_ALL,5,D3,NN4_ensemble,0.6208954673460676
AAPL,M_ALL,5,D3,NN4_top1,1.6353654886002638
AAPL,M_ALL,5,D4,HAR,1.0
AAPL,M_ALL,5,D4,LogHAR,0.7598037346366215
AAPL,M_ALL,5,D4,LevHAR,0.9326289010820272
AAPL,M_ALL,5,D4,SHAR,1.0129072600534201
AAPL,M_ALL,5,D4,HARQ,0.9823976875057805
AAPL,M_ALL,5,D4,HAR-X,1.045353330955167
AAPL,M_ALL,5,D4,RR,1.0073881217415168
AAPL,M_ALL,5,D4,LA,0.9090028355679126
AAPL,M_ALL,5,D4,EN,0.9054321001741847
AAPL,M_ALL,5,D4,P-LA,0.7797881733889703
AAPL,M_ALL,5,D4,A-LA,3.0197624095061837
AAPL,M_ALL,5,D4,BG,2.3478501535203886
AAPL,M_ALL,5,D4,RF,1.8809291044679415
AAPL,M_ALL,5,D4,GB,0.8434044103606755
AAPL,M_ALL,5,D4,NN1_ensemble,0.8655432991082903
AAPL,M_ALL,5,D4,NN1_top1,0.8754223018473936
AAPL,M_ALL,5,D4,NN2_ensemble,0.863473510926803
AAPL,M_ALL,5,D4,NN2_top1,1.3277422149847082
AAPL,M_ALL,5,D4,NN3_ensemble,0.6725676302334855
AAPL,M_ALL,5,D4,NN3_top1,1.154993079570914
AAPL,M_ALL,5,D4,NN4_ensemble,0.8357105366960971
AAPL,M_ALL,5,D4,NN4_top1,1.502166443599707
AAPL,M_ALL,5,D5,HAR,1.0
AAPL,M_ALL,5,D5,LogHAR,0.6576575294036493
AAPL,M_ALL,5,D5,LevHAR,1.1583502121097742
AAPL,M_ALL,5,D5,SHAR,1.0018371812342362
AAPL,M_ALL,5,D5,HARQ,0.8684271994332686
AAPL,M_ALL,5,D5,HAR-X,2.314964518207027
AAPL,M_ALL,5,D5,RR,2.0317428916974376
AAPL,M_ALL,5,D5,LA,1.3621381071795409
AAPL,M_ALL,5,D5,EN,1.3551076766140797
AAPL,M_ALL,5,D5,P-LA,1.1222663344653185
AAPL,M_ALL,5,D5,A-LA,7.425680355345997
AAPL,M_ALL,5,D5,BG,3.671013949885682
AAPL,M_ALL,5,D5,RF,2.0375017362240917
AAPL,M_ALL,5,D5,GB,1.2906057441120613
AAPL,M_ALL,5,D5,NN1_ensemble,2.186414515212053
AAPL,M_ALL,5,D5,NN1_top1,1.8765756807979461
AAPL,M_ALL,5,D5,NN2_ensemble,1.8807953380909497
AAPL,M_ALL,5,D5,NN2_top1,4.978280425055655
AAPL,M_ALL,5,D5,NN3_ensemble,1.5085811393833235
AAPL,M_ALL,5,D5,NN3_top1,3.697307029660631
AAPL,M_ALL,5,D5,NN4_ensemble,1.7476897158554499
AAPL,M_ALL,5,D5,NN4_top1,3.3385497919446414
AAPL,M_ALL,5,D6,HAR,1.0
AAPL,M_ALL,5,D6,LogHAR,0.6776442312522318
AAPL,M_ALL,5,D6,LevHAR,1.1514272312221652
AAPL,M_ALL,5,D6,SHAR,0.9884022009087462
AAPL,M_ALL,5,D6,HARQ,1.0443182429113815
AAPL,M_ALL,5,D6,HAR-X,0.9098741398028021
AAPL,M_ALL,5,D6,RR,0.8277280250811461
AAPL,M_ALL,5,D6,LA,0.6439210648446213
AAPL,M_ALL,5,D6,EN,0.6423901839265699
AAPL,M_ALL,5,D6,P-LA,0.6101923268836267
AAPL,M_ALL,5,D6,A-LA,1.9975909769562072
AAPL,M_ALL,5,D6,BG,0.5667394483246916
AAPL,M_ALL,5,D6,RF,0.5286675132733585
AAPL,M_ALL,5,D6,GB,0.6104956126931439
AAPL,M_ALL,5,D6,NN1_ensemble,0.7198242014393144
AAPL,M_ALL,5,D6,NN1_top1,0.7599960270350813
AAPL,M_ALL,5,D6,NN2_ensemble,0.5870983917161535
AAPL,M_ALL,5,D6,NN2_top1,0.9128726389821151
AAPL,M_ALL,5,D6,NN3_ensemble,0.5667330471129496
AAPL,M_ALL,5,D6,NN3_top1,1.1799034085577664
AAPL,M_ALL,5,D6,NN4_ensemble,0.4888366054145268
AAPL,M_ALL,5,D6,NN4_top1,0.7758224153955485
AAPL,M_ALL,5,D7,HAR,1.0
AAPL,M_ALL,5,D7,LogHAR,0.692314582419458
AAPL,M_ALL,5,D7,LevHAR,1.1749635939756051
AAPL,M_ALL,5,D7,SHAR,0.9941644115045533
AAPL,M_ALL,5,D7,HARQ,0.9890904681482079
AAPL,M_ALL,5,D7,HAR-X,1.2992405741144923
AAPL,M_ALL,5,D7,RR,1.1211810480301676
AAPL,M_ALL,5,D7,LA,0.6885020086267489
AAPL,M_ALL,5,D7,EN,0.6891376459515681
AAPL,M_ALL,5,D7,P-LA,0.7519954571256618
AAPL,M_ALL,5,D7,A-LA,1.5635042636918315
AAPL,M_ALL,5,D7,BG,0.9357687234793113
AAPL,M_ALL,5,D7,RF,0.6628395826360656
AAPL,M_ALL,5,D7,GB,1.12373836136091
AAPL,M_ALL,5,D7,NN1_ensemble,0.575135105414104
AAPL,M_ALL,5,D7,NN1_top1,0.7779562634936966
AAPL,M_ALL,5,D7,NN2_ensemble,0.5570012616105138
AAPL,M_ALL,5,D7,NN2_top1,0.9054895535945301
AAPL,M_ALL,5,D7,NN3_ensemble,0.5424159840040874
AAPL,M_ALL,5,D7,NN3_top1,0.6732424102961978
AAPL,M_ALL,5,D7,NN4_ensemble,0.4124551251845753
AAPL,M_ALL,5,D7,NN4_top1,0.5627635884088584
AAPL,M_ALL,5,D8,HAR,1.0
AAPL,M_ALL,5,D8,LogHAR,1.4410310438878788
AAPL,M_ALL,5,D8,LevHAR,1.5501392601342827
AAPL,M_ALL,5,D8,SHAR,0.9682022342757453
AAPL,M_ALL,5,D8,HARQ,1.260320581215055
AAPL,M_ALL,5,D8,HAR-X,3.5490596822579534
AAPL,M_ALL,5,D8,RR,3.2963119534016294
AAPL,M_ALL,5,D8,LA,0.9984686920215062
AAPL,M_ALL,5,D8,EN,1.006945700972337
AAPL,M_ALL,5,D8,P-LA,1.4782363086132448
AAPL,M_ALL,5,D8,A-LA,3.596169697001285
AAPL,M_ALL,5,D8,BG,2.162242104669541
AAPL,M_ALL,5,D8,RF,2.4644739784325966
AAPL,M_ALL,5,D8,GB,0.7603484204762186
AAPL,M_ALL,5,D8,NN1_ensemble,2.132462026122245
AAPL,M_ALL,5,D8,NN1_top1,2.5335415385552764
AAPL,M_ALL,5,D8,NN2_ensemble,1.7313691507902815
AAPL,M_ALL,5,D8,NN2_top1,2.230268165053325
AAPL,M_ALL,5,D8,NN3_ensemble,2.0295809844043533
AAPL,M_ALL,5,D8,NN3_top1,3.049349922960949
AAPL,M_ALL,5,D8,NN4_ensemble,1.6499989178864753
AAPL,M_ALL,5,D8,NN4_top1,1.2203716725489664
AAPL,M_ALL,5,D9,HAR,1.0
AAPL,M_ALL,5,D9,LogHAR,0.7949018741732211
AAPL,M_ALL,5,D9,LevHAR,1.0229424028020777
AAPL,M_ALL,5,D9,SHAR,1.0017363623734385
AAPL,M_ALL,5,D9,HARQ,1.1070570741792083
AAPL,M_ALL,5,D9,HAR-X,1.445558690145818
AAPL,M_ALL,5,D9,RR,1.2599623464440837
AAPL,M_ALL,5,D9,LA,0.7357925576008935
AAPL,M_ALL,5,D9,EN,0.740038729951063
AAPL,M_ALL,5,D9,P-LA,0.944043309918093
AAPL,M_ALL,5,D9,A-LA,0.20221439008161757
AAPL,M_ALL,5,D9,BG,0.9852575793821614
AAPL,M_ALL,5,D9,RF,0.8073540416476132
AAPL,M_ALL,5,D9,GB,0.6486167901806013
AAPL,M_ALL,5,D9,NN1_ensemble,0.865283200871969
AAPL,M_ALL,5,D9,NN1_top1,0.9979496055471728
AAPL,M_ALL,5,D9,NN2_ensemble,0.8323342634021952
AAPL,M_ALL,5,D9,NN2_top1,0.7351596572753313
AAPL,M_ALL,5,D9,NN3_ensemble,0.9328013787561411
AAPL,M_ALL,5,D9,NN3_top1,1.2501188852448333
AAPL,M_ALL,5,D9,NN4_ensemble,1.036696081447837
AAPL,M_ALL,5,D9,NN4_top1,1.33184937147242
AAPL,M_ALL,5,D10,HAR,1.0
AAPL,M_ALL,5,D10,LogHAR,0.9243030798119669
AAPL,M_ALL,5,D10,LevHAR,0.9734553233168173
AAPL,M_ALL,5,D10,SHAR,1.010929912141189
AAPL,M_ALL,5,D10,HARQ,1.0451949238973965
AAPL,M_ALL,5,D10,HAR-X,1.1036238610874367
AAPL,M_ALL,5,D10,RR,1.085134119316711
AAPL,M_ALL,5,D10,LA,1.0155705821082808
AAPL,M_ALL,5,D10,EN,1.0174927565799732
AAPL,M_ALL,5,D10,P-LA,1.1052724137499212
AAPL,M_ALL,5,D10,A-LA,0.7932197166511268
AAPL,M_ALL,5,D10,BG,1.6018083322432572
AAPL,M_ALL,5,D10,RF,1.295323469611887
AAPL,M_ALL,5,D10,GB,1.0776190310863745
AAPL,M_ALL,5,D10,NN1_ensemble,0.9359874768978361
AAPL,M_ALL,5,D10,NN1_top1,0.926177984502556
AAPL,M_ALL,5,D10,NN2_ensemble,0.9778077122387705
AAPL,M_ALL,5,D10,NN2_top1,0.9841178013324428
AAPL,M_ALL,5,D10,NN3_ensemble,1.0278478056116864
AAPL,M_ALL,5,D10,NN3_top1,0.9092647081480986
AAPL,M_ALL,5,D10,NN4_ensemble,0.9907481969323031
AAPL,M_ALL,5,D10,NN4_top1,1.2090866504234452
AMZN,M_ALL,5,D1,HAR,1.0
AMZN,M_ALL,5,D1,LogHAR,0.9452233713744508
AMZN,M_ALL,5,D1,LevHAR,0.7714990426958777
AMZN,M_ALL,5,D1,SHAR,0.9853974818012923
AMZN,M_ALL,5,D1,HARQ,0.9931448441361393
AMZN,M_ALL,5,D1,HAR-X,0.6617457001735719
AMZN,M_ALL,5,D1,RR,0.5708935157422359
AMZN,M_ALL,5,D1,LA,0.6369482369009842
AMZN,M_ALL,5,D1,EN,0.5690108656921619
AMZN,M_ALL,5,D1,P-LA,0.6638458984344315
AMZN,M_ALL,5,D1,A-LA,2.892358023113894
AMZN,M_ALL,5,D1,BG,1.1242346050378402
AMZN,M_ALL,5,D1,RF,0.909767349363883
AMZN,M_ALL,5,D1,GB,0.6779476046919486
AMZN,M_ALL,5,D1,NN1_ensemble,0.4370201908024817
AMZN,M_ALL,5,D1,NN1_top1,0.8443155544120066
AMZN,M_ALL,5,D1,NN2_ensemble,0.529133906046946
AMZN,M_ALL,5,D1,NN2_top1,0.3345512128782441
AMZN,M_ALL,5,D1,NN3_ensemble,0.47252111292777105
AMZN,M_ALL,5,D1,NN3_top1,0.4149280330134556
AMZN,M_ALL,5,D1,NN4_ensemble,0.39260683485179576
AMZN,M_ALL,5,D1,NN4_top1,0.4533002183339682
AMZN,M_ALL,5,D2,HAR,1.0
AMZN,M_ALL,5,D2,LogHAR,1.0956287606182002
AMZN,M_ALL,5,D2,LevHAR,0.9047296969254965
AMZN,M_ALL,5,D2,SHAR,0.9492805076594404
AMZN,M_ALL,5,D2,HARQ,0.9951151376133978
AMZN,M_ALL,5,D2,HAR-X,0.779431981799657
AMZN,M_ALL,5,D2,RR,0.6728796859460664
AMZN,M_ALL,5,D2,LA,0.6771709406776687
AMZN,M_ALL,5,D2,EN,0.6559824401800278
AMZN,M_ALL,5,D2,P-LA,0.7722837700522317
AMZN,M_ALL,5,D2,A-LA,2.8667003223647396
AMZN,M_ALL,5,D2,BG,1.2461860315888567
AMZN,M_ALL,5,D2,RF,1.0892158620136756
AMZN,M_ALL,5,D2,GB,0.7205450288811691
AMZN,M_ALL,5,D2,NN1_ensemble,0.5651181475151716
AMZN,M_ALL,5,D2,NN1_top1,0.9178384541652512
AMZN,M_ALL,5,D2,NN2_ensemble,0.46000878826252317
AMZN,M_ALL,5,D2,NN2_top1,0.711189074852538
AMZN,M_ALL,5,D2,NN3_ensemble,0.42169917431826703
AMZN,M_ALL,5,D2,NN3_top1,0.5987604437128852
AMZN,M_ALL,5,D2,NN4_ensemble,0.38300021443624394
AMZN,M_ALL,5,D2,NN4_top1,0.5396788732432648
AMZN,M_ALL,5,D3,HAR,1.0
AMZN,M_ALL,5,D3,LogHAR,0.9111261243263561
AMZN,M_ALL,5,D3,LevHAR,0.8789348088135753
AMZN,M_ALL,5,D3,SHAR,1.03187522204318
AMZN,M_ALL,5,D3,HARQ,1.337788516552019
AMZN,M_ALL,5,D3,HAR-X,0.8441484594054679
AMZN,M_ALL,5,D3,RR,0.8275773351403717
AMZN,M_ALL,5,D3,LA,0.7072389433109506
AMZN,M_ALL,5,D3,EN,0.8022983432932235
AMZN,M_ALL,5,D3,P-LA,0.8987289098472967
AMZN,M_ALL,5,D3,A-LA,2.533777030753003
AMZN,M_ALL,5,D3,BG,1.317109298307379
AMZN,M_ALL,5,D3,RF,1.1961663121462685
AMZN,M_ALL,5,D3,GB,0.8582905120245569
AMZN,M_ALL,5,D3,NN1_ensemble,0.6954871338411579
AMZN,M_ALL,5,D3,NN1_top1,1.479808890749427
AMZN,M_ALL,5,D3,NN2_ensemble,0.8687898550135188
AMZN,M_ALL,5,D3,NN2_top1,1.0426035593143552
AMZN,M_ALL,5,D3,NN3_ensemble,0.6374952522275454
AMZN,M_ALL,5,D3,NN3_top1,0.9641790319314885
AMZN,M_ALL,5,D3,NN4_ensemble,0.6074248772353789
AMZN,M_ALL,5,D3,NN4_top1,0.915678266317706
AMZN,M_ALL,5,D4,HAR,1.0
AMZN,M_ALL,5,D4,LogHAR,1.2061149966839881
AMZN,M_ALL,5,D4,LevHAR,1.2811365222183289
AMZN,M_ALL,5,D4,SHAR,1.0881743703583864
AMZN,M_ALL,5,D4,HARQ,1.2466929149096182
AMZN,M_ALL,5,D4,HAR-X,1.3261436744349253
AMZN,M_ALL,5,D4,RR,1.3739996877249996
AMZN,M_ALL,5,D4,LA,0.981487177175445
AMZN,M_ALL,5,D4,EN,1.3294780487513065
AMZN,M_ALL,5,D4,P-LA,1.324537105893415
AMZN,M_ALL,5,D4,A-LA,3.5417966495812183
AMZN,M_ALL,5,D4,BG,1.638660179324412
AMZN,M_ALL,5,D4,RF,1.5340615651550211
AMZN,M_ALL,5,D4,GB,1.5354511712155148
AMZN,M_ALL,5,D4,NN1_ensemble,0.8788362583283882
AMZN,M_ALL,5,D4,NN1_top1,1.609450787946417
AMZN,M_ALL,5,D4,NN2_ensemble,1.172294208148524
AMZN,M_ALL,5,D4,NN2_top1,1.3493274698648587
AMZN,M_ALL,5,D4,NN3_ensemble,1.2981261878395773
AMZN,M_ALL,5,D4,NN3_top1,1.1627713382346623
AMZN,M_ALL,5,D4,NN4_ensemble,1.0772723724235196
AMZN,M_ALL,5,D4,NN4_top1,1.4878003641299202
AMZN,M_ALL,5,D5,HAR,1.0
AMZN,M_ALL,5,D5,LogHAR,1.2626445023451212
AMZN,M_ALL,5,D5,LevHAR,1.1247862536445412
AMZN,M_ALL,5,D5,SHAR,1.0014986642523513
AMZN,M_ALL,5,D5,HARQ,1.2027237786876552
AMZN,M_ALL,5,D5,HAR-X,1.2600255202590631
AMZN,M_ALL,5,D5,RR,1.319266440747511
AMZN,M_ALL,5,D5,LA,0.9707143810515202
AMZN,M_ALL,5,D5,EN,1.2663105440557336
AMZN,M_ALL,5,D5,P-LA,1.2704923106657915
AMZN,M_ALL,5,D5,A-LA,2.1226802700070158
AMZN,M_ALL,5,D5,BG,2.354854459677085
AMZN,M_ALL,5,D5,RF,1.8624104825340178
AMZN,M_ALL,5,D5,GB,1.6710855555202326
AMZN,M_ALL,5,D5,NN1_ensemble,0.7816306845806332
AMZN,M_ALL,5,D5,NN1_top1,1.7149573643265497
AMZN,M_ALL,5,D5,NN2_ensemble,1.0951009773788272
AMZN,M_ALL,5,D5,NN2_top1,1.6400021548548298
AMZN,M_ALL,5,D5,NN3_ensemble,1.2280683210873484
AMZN,M_ALL,5,D5,NN3_top1,1.0586725586792967
AMZN,M_ALL,5,D5,NN4_ensemble,1.075524639316342
AMZN,M_ALL,5,D5,NN4_top1,1.7023131619112886
AMZN,M_ALL,5,D6,HAR,1.0
AMZN,M_ALL,5,D6,LogHAR,1.4724775380005852
AMZN,M_ALL,5,D6,LevHAR,0.9988614570359404
AMZN,M_ALL,5,D6,SHAR,1.0654200598606056
AMZN,M_ALL,5,D6,HARQ,1.2777084192930779
AMZN,M_ALL,5,D6,HAR-X,0.9055425079770744
AMZN,M_ALL,5,D6,RR,0.9887377489889269
AMZN,M_ALL,5,D6,LA,0.7508973437722848
AMZN,M_ALL,5,D6,EN,0.9601034959429915
AMZN,M_ALL,5,D6,P-LA,0.9179800274597486
AMZN,M_ALL,5,D6,A-LA,1.2741691293219313
AMZN,M_ALL,5,D6,BG,2.302735571668045
AMZN,M_ALL,5,D6,RF,1.8229533172172983
AMZN,M_ALL,5,D6,GB,1.7299423577112258
AMZN,M_ALL,5,D6,NN1_ensemble,0.8018738413578406
AMZN,M_ALL,5,D6,NN1_top1,1.8063328450119358
AMZN,M_ALL,5,D6,NN2_ensemble,1.1591731811232588
AMZN,M_ALL,5,D6,NN2_top1,1.6930415905046519
AMZN,M_ALL,5,D6,NN3_ensemble,1.5197346691896692
AMZN,M_ALL,5,D6,NN3_top1,1.6676020980701936
AMZN,M_ALL,5,D6,NN4_ensemble,1.271498287021806
AMZN,M_ALL,5,D6,NN4_top1,2.2748731810493252
AMZN,M_ALL,5,D7,HAR,1.0
AMZN,M_ALL,5,D7,LogHAR,1.4011240452548435
AMZN,M_ALL,5,D7,LevHAR,1.2725504775645886
AMZN,M_ALL,5,D7,SHAR,0.9777778388138929
AMZN,M_ALL,5,D7,HARQ,1.454453157765015
AMZN,M_ALL,5,D7,HAR-X,1.6080471839567843
AMZN,M_ALL,5,D7,RR,1.6457948654159382
AMZN,M_ALL,5,D7,LA,1.0263191661382605
AMZN,M_ALL,5,D7,EN,1.5769585657698746
AMZN,M_ALL,5,D7,P-LA,1.4688849837539688
AMZN,M_ALL,5,D7,A-LA,0.5350208984419467
AMZN,M_ALL,5,D7,BG,1.8249565673574923
AMZN,M_ALL,5,D7,RF,1.6371584955027167
AMZN,M_ALL,5,D7,GB,1.6130735643143062
AMZN,M_ALL,5,D7,NN1_ensemble,1.2177863940918163
AMZN,M_ALL,5,D7,NN1_top1,2.3807316818363264
AMZN,M_ALL,5,D7,NN2_ensemble,1.5468594405008027
AMZN,M_ALL,5,D7,NN2_top1,2.421162694899618
AMZN,M_ALL,5,D7,NN3_ensemble,1.6328346963639888
AMZN,M_ALL,5,D7,NN3_top1,1.8189106212148165
AMZN,M_ALL,5,D7,NN4_ensemble,1.6069562811150473
AMZN,M_ALL,5,D7,NN4_top1,2.0802021782921805
AMZN,M_ALL,5,D8,HAR,1.0
AMZN,M_ALL,5,D8,LogHAR,1.384622498083186
AMZN,M_ALL,5,D8,LevHAR,1.422591815486813
AMZN,M_ALL,5,D8,SHAR,1.0773686057183292
AMZN,M_ALL,5,D8,HARQ,1.3048663133211293
AMZN,M_ALL,5,D8,HAR-X,1.8774098135609678
AMZN,M_ALL,5,D8,RR,2.0413057013046827
AMZN,M_ALL,5,D8,LA,1.2136447262964147
AMZN,M_ALL,5,D8,EN,1.9115323044692873
AMZN,M_ALL,5,D8,P-LA,1.9512672975120022
AMZN,M_ALL,5,D8,A-LA,0.1928227466790976
AMZN,M_ALL,5,D8,BG,3.725914605636474
AMZN,M_ALL,5,D8,RF,2.3935006923990376
AMZN,M_ALL,5,D8,GB,2.3079715587209564
AMZN,M_ALL,5,D8,NN1_ensemble,1.8878417203090685
AMZN,M_ALL,5,D8,NN1_top1,2.383212058709614
AMZN,M_ALL,5,D8,NN2_ensemble,1.9545541464755336
AMZN,M_ALL,5,D8,NN2_top1,3.6061372289949847
AMZN,M_ALL,5,D8,NN3_ensemble,2.4482196694695957
AMZN,M_ALL,5,D8,NN3_top1,3.138557456139383
AMZN,M_ALL,5,D8,NN4_ensemble,2.6691675724582056
AMZN,M_ALL,5,D8,NN4_top1,3.990191929668347
AMZN,M_ALL,5,D9,HAR,1.0
AMZN,M_ALL,5,D9,LogHAR,0.9751738271039073
AMZN,M_ALL,5,D9,LevHAR,1.1830032898527827
AMZN,M_ALL,5,D9,SHAR,1.1512184503635159
AMZN,M_ALL,5,D9,HARQ,1.0002817275315115
AMZN,M_ALL,5,D9,HAR-X,1.9115650802897532
AMZN,M_ALL,5,D9,RR,2.185580344683977
AMZN,M_ALL,5,D9,LA,1.3663008993436971
AMZN,M_ALL,5,D9,EN,2.0732338643853403
AMZN,M_ALL,5,D9,P-LA,2.023611629833418
AMZN,M_ALL,5,D9,A-LA,0.03265591275119644
AMZN,M_ALL,5,D9,BG,2.1999635789004333
AMZN,M_ALL,5,D9,RF,1.589684512254509
AMZN,M_ALL,5,D9,GB,1.5243871499972923
AMZN,M_ALL,5,D9,NN1_ensemble,1.7320686238371745
AMZN,M_ALL,5,D9,NN1_top1,1.879761738703529
AMZN,M_ALL,5,D9,NN2_ensemble,1.7738797585609327
AMZN,M_ALL,5,D9,NN2_top1,2.9125471150335547
AMZN,M_ALL,5,D9,NN3_ensemble,1.9386016195957931
AMZN,M_ALL,5,D9,NN3_top1,3.08713500467339
AMZN,M_ALL,5,D9,NN4_ensemble,2.1140178738515196
AMZN,M_ALL,5,D9,NN4_top1,2.775392826165623
AMZN,M_ALL,5,D10,HAR,1.0
AMZN,M_ALL,5,D10,LogHAR,0.9064673512082956
AMZN,M_ALL,5,D10,LevHAR,0.9166562914523465
AMZN,M_ALL,5,D10,SHAR,0.9665495922109573
AMZN,M_ALL,5,D10,HARQ,0.9307179440958367
AMZN,M_ALL,5,D10,HAR-X,1.0718111435301532
AMZN,M_ALL,5,D10,RR,1.1148798316716686
AMZN,M_ALL,5,D10,LA,1.0837944725986057
AMZN,M_ALL,5,D10,EN,1.105487226370833
AMZN,M_ALL,5,D10,P-LA,1.1571119125364417
AMZN,M_ALL,5,D10,A-LA,0.9866912617287227
AMZN,M_ALL,5,D10,BG,1.013160067873029
AMZN,M_ALL,5,D10,RF,0.9603505808146405
AMZN,M_ALL,5,D10,GB,1.0480439221499516
AMZN,M_ALL,5,D10,NN1_ensemble,1.176461297353715
AMZN,M_ALL,5,D10,NN1_top1,0.9973760690517556
AMZN,M_ALL,5,D10,NN2_ensemble,0.9909028849934295
AMZN,M_ALL,5,D10,NN2_top1,1.2032382761559355
AMZN,M_ALL,5,D10,NN3_ensemble,1.1541886779448165
AMZN,M_ALL,5,D10,NN3_top1,1.32766298191696
AMZN,M_ALL,5,D10,NN4_ensemble,1.2647071675440058
AMZN,M_ALL,5,D10,NN4_top1,1.511220558319442
JPM,M_ALL,5,D1,HAR,1.0
JPM,M_ALL,5,D1,LogHAR,0.5804048350025421
JPM,M_ALL,5,D1,LevHAR,0.5749015283148762
JPM,M_ALL,5,D1,SHAR,1.0737086656580626
JPM,M_ALL,5,D1,HARQ,0.6152188121385528
JPM,M_ALL,5,D1,HAR-X,0.32448426559256816
JPM,M_ALL,5,D1,RR,0.2931236938751383
JPM,M_ALL,5,D1,LA,2.060415871972949
JPM,M_ALL,5,D1,EN,2.4074767119134908
JPM,M_ALL,5,D1,P-LA,0.9298578355113051
JPM,M_ALL,5,D1,A-LA,6.364515391389808
JPM,M_ALL,5,D1,BG,1.478221170528058
JPM,M_ALL,5,D1,RF,0.8936213672628488
JPM,M_ALL,5,D1,GB,0.7723183655409954
JPM,M_ALL,5,D1,NN1_ensemble,0.5158952217183436
JPM,M_ALL,5,D1,NN1_top1,0.6455954378058344
JPM,M_ALL,5,D1,NN2_ensemble,0.570333061918266
JPM,M_ALL,5,D1,NN2_top1,0.5857058909572861
JPM,M_ALL,5,D1,NN3_ensemble,0.8814086670062155
JPM,M_ALL,5,D1,NN3_top1,0.7659513852341088
JPM,M_ALL,5,D1,NN4_ensemble,1.6963007255543352
JPM,M_ALL,5,D1,NN4_top1,0.7912776349994274
