ticker,AAPL,AAPL,AMZN,AMZN,JPM,JPM
regime,high_vol,low_vol,high_vol,low_vol,high_vol,low_vol
model,,,,,,
A-LA,0.9279094028952412,1.7629636722605786,0.7764682715265432,1.9986483722632136,0.6409418041331341,1.7483733854739867
BG,1.2171379819729717,1.2086482759643842,2.6530697885163868,1.4787507712219212,1.9876609661242064,1.161547915368008
EN,0.9863272260515343,0.9656341299488649,0.999322390255505,0.848875433086386,0.8035232151222941,1.314496570506806
GB,0.9758005332041771,0.8443601897907845,1.9018885629855955,1.1397125772018122,0.6916773146924851,1.4830145959548842
HAR,1.0,1.0,1.0,1.0,1.0,1.0
HARQ,1.0792184649995338,0.9129316955546465,1.2154011339929747,0.9694095628571575,1.5057742133423835,0.7613444732825372
LA,0.9747408799697987,1.0284818835665388,0.9637173879584304,0.9069536628515719,0.8000676314080595,1.3229208923658118
LevHAR,0.871581591666905,0.814648675098326,1.0824787243862115,0.7995313354878352,1.3372990055515908,0.7512162097584133
LogHAR,0.8483127835478593,0.6402488116156594,1.3017712357141822,0.9194880020795234,0.9175807535344147,0.5850084814792683
NN1_ensemble,1.038713029624169,0.7191052829152411,1.3528001764968016,0.833804706655056,0.9601188928642189,0.9676058255453946
NN1_top1,0.9916291082742233,0.7374208089575011,1.5551399330280005,0.871991457254432,1.2944712100258824,0.8235779759690263
NN2_ensemble,1.0329614800999034,0.731603406641875,1.4592110953466235,0.9084242830107369,0.9504745629028749,1.4932005963889348
NN2_top1,1.3758138120356784,1.0459700511764414,1.457858557758481,0.9661429135737013,0.9099669474249102,0.8233288370804359
NN3_ensemble,1.0627604690072026,0.8975047714069121,1.4784404725634135,0.9655805266948477,0.7786010730548288,1.2331767042678956
NN3_top1,2.200736054169304,3.6268409878432806,1.6185188117608529,1.0245778277942397,0.83893297303644,0.6946465933740189
NN4_ensemble,1.0184290606754578,0.7109792993964649,1.5836809505570841,1.0598948511911943,0.730608771962256,1.2983980331028597
NN4_top1,0.9961288387465548,0.740619488925179,1.8572327425609712,1.062047298037223,0.7258761007335143,0.9027355973140916
P-LA,0.9563523002388568,0.9901617004279183,1.0035068346310545,0.8428831257954563,0.9674172395615451,0.9684124548754329
RF,1.1758610206591897,1.0763792194559858,2.479005919603142,1.4150574430680085,1.758421284711501,0.979067523327592
RR,0.9895510405275222,0.9603342470247672,1.0035068342845683,0.8428831274529203,0.9582924484095645,0.9896974063628777
SHAR,1.0028699494762823,1.001186339797323,0.9993908593927153,0.9941144221906004,0.9628367764709433,1.0121924664494566
