decile,A-LA,BG,EN,GB,HAR,HAR-X,HARQ,LA,LevHAR,LogHAR,NN1_ensemble,NN1_top1,NN2_ensemble,NN2_top1,NN3_ensemble,NN3_top1,NN4_ensemble,NN4_top1,P-LA,RF,RR,SHAR
D1,2.4304842936543025,0.8924951745639975,1.2769425127225196,1.6304930380197362,1.0,0.4335576171111742,0.5610120967252349,1.2037237405711447,0.39446851088120827,0.3841425217209034,0.5477022147800518,0.6435482176230785,0.6316889771237468,1.1129092324745915,0.7762213216640876,0.4768379491252301,1.8299832245835757,3.043429585802592,0.3655477884819031,0.967869389267476,0.4563056870885522,1.0305170395023606
D10,0.33857800513328773,1.138525845681476,0.41533051770798685,0.406999173655922,1.0,2.1174889172057547,3.019706112301458,0.4338050741210993,1.5996095477756278,1.0492369884507444,0.8199891772273471,0.5944435602764568,0.6228691271425756,0.7467811691517642,0.5016980638019356,0.7247157388945298,0.3380537314982663,0.3279059096289658,0.9814179481676489,1.3972256583021971,2.0145461852585433,1.0252198867324103
D2,2.356099511536535,67.82069119243545,1.2336553362917961,4.273265285253513,1.0,0.6358575896973726,0.7593478662434234,1.163604316333125,0.5544269573435385,0.3272438758535351,0.7279108618708304,0.8021325192946342,0.8581198211105575,1.4234600625201912,1.1658699197111981,0.7085528630288768,1.9292654538331477,3.013700148107356,0.39357102731482896,25.914732498694068,0.6085998826130591,0.9825896914879433
D3,2.174522923907658,31.79002530673745,1.2352163132734926,2.796729297226222,1.0,1.0146343300187468,0.8079202197561903,1.1760102601590277,0.9037085616564365,0.47205747105489476,0.8226445440367353,1.1011315387553706,0.9558983708328959,1.7373387587215852,0.8183984874553597,0.7357756399097262,1.6533412823739073,2.8394501730674344,0.5032796283842648,7.611039110545921,0.9730873296868788,0.9960480012357585
D4,1.9450117364212696,9.60805440348816,1.06212425692703,1.6743166439996926,1.0,0.8538167413919678,1.2103635252413716,1.009293268726731,0.9835193844018574,0.44259929391350766,0.6849967265577255,0.7466745226002444,0.6092917566550143,0.8228665370873974,0.5609717716068038,0.6436521731513579,1.4611305414403253,2.5871468519247602,0.4877513379622503,3.0963999074995274,0.8303941318837815,1.0862475063650114
D5,2.1264531915334777,1.2005565403372995,1.0970563279186747,1.2130532218940315,1.0,0.7467634968267693,1.0292002197491916,1.0368556022095334,1.231990034443608,0.5637524129466447,0.7929718201805073,0.8847988198732198,0.8259691725958254,1.614672955727704,0.44945811083783876,0.3746913540415677,1.4539238885156454,2.926010381556491,0.47866521262004363,0.9119677727606014,0.7867568029823996,1.0123812161276975
D6,1.6017979131978244,1.3496501562249037,1.0344538932480403,0.9425628703543529,1.0,1.3381549820753604,1.615550377257009,1.0042126796451718,1.2914684053632908,0.744086924483493,1.030432925313573,0.9914389169482576,0.9268393295737615,1.7671496760442047,0.5119387505476599,0.7329078724901955,1.2717253234600565,2.2628078132375333,0.7970276226089434,0.7853720788595485,1.4850399419811895,1.0348931098935203
D7,1.0036157512941302,0.6801256434991356,0.9467873867706336,0.6076582677390688,1.0,3.1199289883001717,2.1663148124043596,0.9590520900018389,1.6987056782940269,0.635997648650914,1.5764328375397354,1.5355423297570945,1.2612361959383729,1.1451616672252682,0.815570378652122,1.4597996855619908,0.7923862008273707,1.4751395248283852,1.475853445640133,1.1297724452622209,3.034079899456179,0.6903095277266459
D8,2.178041879026939,1.7491439945717933,1.1984810745640804,0.9900937386261697,1.0,2.9953423690094314,1.621503815688461,1.1557063047458542,2.1875779584846424,0.9808233770479066,1.5996223948011499,1.5467111701759622,1.5680900360810799,3.0324852124817787,0.8851520837994703,1.690561199688185,1.8010842219809657,3.4310338410026695,1.1259331428607675,1.9925021937664817,3.200356454360926,0.9211939420640135
D9,1.3604602610658274,4.576693903713699,0.8587701814164965,0.5279907899970252,1.0,4.913026701475943,1.8075717979127832,0.8445792402304749,1.1918924690492854,1.3279041505701272,1.3678671360632424,1.443993449237389,1.3302193570667662,2.2286897796951783,0.6456955503370091,1.4526973903753835,0.8845903431041737,2.378529210636094,1.0951032557638447,4.911025120814022,4.845625848389207,1.1487415643783172
