,HAR,LogHAR,LevHAR,SHAR,HARQ,HAR-X,RR,LA,EN,P-LA,A-LA,BG,RF,GB
AAPL,1.0,0.9046720844360272,0.9697152857893812,1.0111273644545693,1.0587688737724035,1.1751579727067836,1.0732962782245181,0.9233655426764699,0.9141809527305378,1.01302872528812,1.6710333058508617,1.28196236222853,1.0952155748390542,1.0559521620091152
AMZN,1.0,0.8918328565438237,0.9209748951105173,1.0002345350972075,0.9746475104845985,1.0128416808889258,0.9694651949859697,1.2408180194280352,1.2210478356233883,1.2551430769117207,2.498706782143249,1.3042881347370798,1.0358251333773922,1.273252829473752
JPM,1.0,0.7632688361207677,1.0497700280169506,1.0357845112049824,2.031680867621786,1.901484537719735,1.7081803183125657,1.0305892335838458,1.0389780084711357,1.18120960148746,1.3705501747077715,0.9170469607440591,0.8212916870003734,1.2323183715130017
