alpha,model,n,expected_hits,observed_hits,hit_rate,quantile_loss,kupiec_LR,kupiec_p,christoffersen_LR,christoffersen_p,ticker,horizon
0.01,HAR,439,4.39,6,0.01366742596810934,0.00047269402525191716,0.5351344818817907,0.46445617952171814,0.7018065073296782,0.7040518649985179,JPM,22
0.01,LogHAR,439,4.39,10,0.022779043280182234,0.0004939806112173162,5.317845502185122,0.021108094273149303,5.785177746612092,0.055432518920838114,JPM,22
0.01,LevHAR,439,4.39,7,0.015945330296127564,0.0004986075789273554,1.3278384309437854,0.24919012746793345,1.5552266185495682,0.4595013913274918,JPM,22
0.01,SHAR,439,4.39,6,0.01366742596810934,0.0004702333727903893,0.5351344818817907,0.46445617952171814,0.7018065073296782,0.7040518649985179,JPM,22
0.01,HARQ,439,4.39,7,0.015945330296127564,0.00048469055615367067,1.3278384309437854,0.24919012746793345,1.5552266185495682,0.4595013913274918,JPM,22
0.01,HAR-X,439,4.39,13,0.029612756264236904,0.0004918957670593491,11.177832618376726,0.0008278041643188239,11.973250800644621,0.0025121271859149807,JPM,22
0.01,RR,439,4.39,13,0.029612756264236904,0.0004943279984857355,11.177832618376726,0.0008278041643188239,11.973250800644621,0.0025121271859149807,JPM,22
0.01,LA,439,4.39,7,0.015945330296127564,0.00047710865394552903,1.3278384309437854,0.24919012746793345,1.5552266185495682,0.4595013913274918,JPM,22
0.01,EN,439,4.39,7,0.015945330296127564,0.00047625872345571305,1.3278384309437854,0.24919012746793345,1.5552266185495682,0.4595013913274918,JPM,22
0.01,P-LA,439,4.39,9,0.02050113895216401,0.0004976160096498667,3.7511893651913795,0.052769949827918605,4.128839447508838,0.12689190156480779,JPM,22
0.01,A-LA,439,4.39,7,0.015945330296127564,0.00046639425751003816,1.3278384309437854,0.24919012746793345,1.5552266185495682,0.4595013913274918,JPM,22
0.01,BG,439,4.39,8,0.018223234624145785,0.0005459061647853657,2.411866137835247,0.12041873984200435,2.709557731310113,0.25800434176514186,JPM,22
0.01,RF,439,4.39,7,0.015945330296127564,0.000521455601103536,1.3278384309437854,0.24919012746793345,1.5552266185495682,0.4595013913274918,JPM,22
0.01,GB,439,4.39,6,0.01366742596810934,0.00047384535015575067,0.5351344818817907,0.46445617952171814,0.7018065073296782,0.7040518649985179,JPM,22
0.01,NN1_ensemble,439,4.39,9,0.02050113895216401,0.00048443532195434856,3.7511893651913795,0.052769949827918605,4.128839447508838,0.12689190156480779,JPM,22
0.01,NN1_top1,439,4.39,9,0.02050113895216401,0.0004908025806418784,3.7511893651913795,0.052769949827918605,4.128839447508838,0.12689190156480779,JPM,22
0.01,NN2_ensemble,439,4.39,9,0.02050113895216401,0.00048378392831854985,3.7511893651913795,0.052769949827918605,4.128839447508838,0.12689190156480779,JPM,22
0.01,NN2_top1,439,4.39,7,0.015945330296127564,0.0004946812675607635,1.3278384309437854,0.24919012746793345,1.5552266185495682,0.4595013913274918,JPM,22
0.01,NN3_ensemble,439,4.39,8,0.018223234624145785,0.0004830815914610309,2.411866137835247,0.12041873984200435,2.709557731310113,0.25800434176514186,JPM,22
0.01,NN3_top1,439,4.39,10,0.022779043280182234,0.0004920896233897958,5.317845502185122,0.021108094273149303,5.785177746612092,0.055432518920838114,JPM,22
0.01,NN4_ensemble,439,4.39,6,0.01366742596810934,0.00046800667764135013,0.5351344818817907,0.46445617952171814,0.7018065073296782,0.7040518649985179,JPM,22
0.01,NN4_top1,439,4.39,5,0.011389521640091117,0.0004629523452462561,0.08194342421215595,0.7746808159076976,0.1974194316846294,0.9060056689474754,JPM,22
