ticker,feature_set,horizon,decile,model,ratio_vs_HAR
AAPL,M_ALL,22,D8,RR,1.6398812478969842
AAPL,M_ALL,22,D8,LA,1.2690705448983588
AAPL,M_ALL,22,D8,EN,1.2841868650829853
AAPL,M_ALL,22,D8,P-LA,1.1438099220041442
AAPL,M_ALL,22,D8,A-LA,2.447229461184452
AAPL,M_ALL,22,D8,BG,6.688062883398797
AAPL,M_ALL,22,D8,RF,3.991910829452729
AAPL,M_ALL,22,D8,GB,0.7244001351420198
AAPL,M_ALL,22,D8,NN1_ensemble,1.6353467135658222
AAPL,M_ALL,22,D8,NN1_top1,2.107290476248182
AAPL,M_ALL,22,D8,NN2_ensemble,1.6029270938018279
AAPL,M_ALL,22,D8,NN2_top1,1.9875675643619624
AAPL,M_ALL,22,D8,NN3_ensemble,1.4469157301608246
AAPL,M_ALL,22,D8,NN3_top1,2.515660530031944
AAPL,M_ALL,22,D8,NN4_ensemble,1.2644374538248973
AAPL,M_ALL,22,D8,NN4_top1,1.388196601730778
AAPL,M_ALL,22,D9,HAR,1.0
AAPL,M_ALL,22,D9,LogHAR,0.8231222178303006
AAPL,M_ALL,22,D9,LevHAR,0.9837122246423325
AAPL,M_ALL,22,D9,SHAR,1.0267578127033523
AAPL,M_ALL,22,D9,HARQ,1.259435755195215
AAPL,M_ALL,22,D9,HAR-X,1.2254886507019818
AAPL,M_ALL,22,D9,RR,1.1054387376266634
AAPL,M_ALL,22,D9,LA,0.5210822176547093
AAPL,M_ALL,22,D9,EN,0.5018475790566138
AAPL,M_ALL,22,D9,P-LA,0.908077599412455
AAPL,M_ALL,22,D9,A-LA,0.1680174954225894
AAPL,M_ALL,22,D9,BG,1.8282028613633434
AAPL,M_ALL,22,D9,RF,1.131268297643612
AAPL,M_ALL,22,D9,GB,0.4992092021643195
AAPL,M_ALL,22,D9,NN1_ensemble,0.7787771836754735
AAPL,M_ALL,22,D9,NN1_top1,0.7743502811854133
AAPL,M_ALL,22,D9,NN2_ensemble,0.5131643284120107
AAPL,M_ALL,22,D9,NN2_top1,0.5865503605403309
AAPL,M_ALL,22,D9,NN3_ensemble,0.5921522669417876
AAPL,M_ALL,22,D9,NN3_top1,0.6500301673160501
AAPL,M_ALL,22,D9,NN4_ensemble,0.5780868713011571
AAPL,M_ALL,22,D9,NN4_top1,0.7633058718235496
AAPL,M_ALL,22,D10,HAR,1.0
AAPL,M_ALL,22,D10,LogHAR,1.100405268777331
AAPL,M_ALL,22,D10,LevHAR,0.9044378359229767
AAPL,M_ALL,22,D10,SHAR,1.0253160246069752
AAPL,M_ALL,22,D10,HARQ,1.1662278402468127
AAPL,M_ALL,22,D10,HAR-X,1.8692105507922343
AAPL,M_ALL,22,D10,RR,1.9315416718021816
AAPL,M_ALL,22,D10,LA,1.1844360560053562
AAPL,M_ALL,22,D10,EN,1.1628929313848395
AAPL,M_ALL,22,D10,P-LA,1.5766214634040228
AAPL,M_ALL,22,D10,A-LA,0.6351136479402135
AAPL,M_ALL,22,D10,BG,1.8862696459146249
AAPL,M_ALL,22,D10,RF,1.8611617254190227
AAPL,M_ALL,22,D10,GB,1.428808884977724
AAPL,M_ALL,22,D10,NN1_ensemble,1.5602304533085036
AAPL,M_ALL,22,D10,NN1_top1,1.4082133723794312
AAPL,M_ALL,22,D10,NN2_ensemble,1.5117447030541333
AAPL,M_ALL,22,D10,NN2_top1,1.6956204334280978
AAPL,M_ALL,22,D10,NN3_ensemble,1.5440233188050712
AAPL,M_ALL,22,D10,NN3_top1,1.9616331279889208
AAPL,M_ALL,22,D10,NN4_ensemble,1.5666915975711981
AAPL,M_ALL,22,D10,NN4_top1,2.508527354098677
AMZN,M_ALL,22,D1,HAR,1.0
AMZN,M_ALL,22,D1,LogHAR,0.8719473408728499
AMZN,M_ALL,22,D1,LevHAR,0.7242820360692811
AMZN,M_ALL,22,D1,SHAR,1.0003629886557812
AMZN,M_ALL,22,D1,HARQ,0.9831059447582045
AMZN,M_ALL,22,D1,HAR-X,0.7711416052812912
AMZN,M_ALL,22,D1,RR,0.5377129436755645
AMZN,M_ALL,22,D1,LA,0.6329715661923588
AMZN,M_ALL,22,D1,EN,0.555227543882827
AMZN,M_ALL,22,D1,P-LA,0.5628392239818801
AMZN,M_ALL,22,D1,A-LA,2.267242540768942
AMZN,M_ALL,22,D1,BG,0.6079348090849214
AMZN,M_ALL,22,D1,RF,0.6965286038877619
AMZN,M_ALL,22,D1,GB,0.980989214783029
AMZN,M_ALL,22,D1,NN1_ensemble,0.6678287962719771
AMZN,M_ALL,22,D1,NN1_top1,0.7595692061726006
AMZN,M_ALL,22,D1,NN2_ensemble,0.4360910567813439
AMZN,M_ALL,22,D1,NN2_top1,0.873742674914111
AMZN,M_ALL,22,D1,NN3_ensemble,0.450308231212972
AMZN,M_ALL,22,D1,NN3_top1,0.9170386019420751
AMZN,M_ALL,22,D1,NN4_ensemble,0.5832562291990033
AMZN,M_ALL,22,D1,NN4_top1,0.5530756803408078
AMZN,M_ALL,22,D2,HAR,1.0
AMZN,M_ALL,22,D2,LogHAR,0.8730840452163054
AMZN,M_ALL,22,D2,LevHAR,0.6513281766642035
AMZN,M_ALL,22,D2,SHAR,0.9989249595232614
AMZN,M_ALL,22,D2,HARQ,1.1861888160575262
AMZN,M_ALL,22,D2,HAR-X,0.7919895992117651
AMZN,M_ALL,22,D2,RR,0.604940032926093
AMZN,M_ALL,22,D2,LA,0.6115022981297182
AMZN,M_ALL,22,D2,EN,0.6049742553410095
AMZN,M_ALL,22,D2,P-LA,0.6136155031207331
AMZN,M_ALL,22,D2,A-LA,2.2693865558183646
AMZN,M_ALL,22,D2,BG,1.6882375087248815
AMZN,M_ALL,22,D2,RF,1.1319407172309581
AMZN,M_ALL,22,D2,GB,1.0884150917451205
AMZN,M_ALL,22,D2,NN1_ensemble,0.9900856750299893
AMZN,M_ALL,22,D2,NN1_top1,1.0893347731806418
AMZN,M_ALL,22,D2,NN2_ensemble,0.7744215536490499
AMZN,M_ALL,22,D2,NN2_top1,1.1671619970031406
AMZN,M_ALL,22,D2,NN3_ensemble,0.6188859984274223
AMZN,M_ALL,22,D2,NN3_top1,1.3112665243161625
AMZN,M_ALL,22,D2,NN4_ensemble,0.8043630308764044
AMZN,M_ALL,22,D2,NN4_top1,0.39971910517156295
AMZN,M_ALL,22,D3,HAR,1.0
AMZN,M_ALL,22,D3,LogHAR,1.064275069372955
AMZN,M_ALL,22,D3,LevHAR,0.877462197107251
AMZN,M_ALL,22,D3,SHAR,0.9734982089339647
AMZN,M_ALL,22,D3,HARQ,0.9643729102407715
AMZN,M_ALL,22,D3,HAR-X,0.8303272024695472
AMZN,M_ALL,22,D3,RR,0.6683151915735592
AMZN,M_ALL,22,D3,LA,0.6572612433054604
AMZN,M_ALL,22,D3,EN,0.6713936893918252
AMZN,M_ALL,22,D3,P-LA,0.7142934402263417
AMZN,M_ALL,22,D3,A-LA,2.1213626572332966
AMZN,M_ALL,22,D3,BG,15.67657100114718
AMZN,M_ALL,22,D3,RF,9.65414828575122
AMZN,M_ALL,22,D3,GB,8.992910710071873
AMZN,M_ALL,22,D3,NN1_ensemble,1.0921083726468055
AMZN,M_ALL,22,D3,NN1_top1,1.2530937724961
AMZN,M_ALL,22,D3,NN2_ensemble,0.7621278791628708
AMZN,M_ALL,22,D3,NN2_top1,1.244021968351856
AMZN,M_ALL,22,D3,NN3_ensemble,0.7266408750885066
AMZN,M_ALL,22,D3,NN3_top1,1.2712766048902233
AMZN,M_ALL,22,D3,NN4_ensemble,0.8940066299187763
AMZN,M_ALL,22,D3,NN4_top1,0.3899850364201317
AMZN,M_ALL,22,D4,HAR,1.0
AMZN,M_ALL,22,D4,LogHAR,1.2130294166821092
AMZN,M_ALL,22,D4,LevHAR,1.1550315166726284
AMZN,M_ALL,22,D4,SHAR,0.9960115024025996
AMZN,M_ALL,22,D4,HARQ,1.4730874249362034
AMZN,M_ALL,22,D4,HAR-X,1.1892099767271165
AMZN,M_ALL,22,D4,RR,1.1122260537814692
AMZN,M_ALL,22,D4,LA,0.6971534486304346
AMZN,M_ALL,22,D4,EN,1.0235129486528176
AMZN,M_ALL,22,D4,P-LA,1.0286524233383363
AMZN,M_ALL,22,D4,A-LA,2.7553851042617525
AMZN,M_ALL,22,D4,BG,26.295450744736492
AMZN,M_ALL,22,D4,RF,16.448103589640738
AMZN,M_ALL,22,D4,GB,11.95076059404714
AMZN,M_ALL,22,D4,NN1_ensemble,1.3025739559825917
AMZN,M_ALL,22,D4,NN1_top1,1.4782299616582013
AMZN,M_ALL,22,D4,NN2_ensemble,1.3273118443719716
AMZN,M_ALL,22,D4,NN2_top1,1.9667251604760538
AMZN,M_ALL,22,D4,NN3_ensemble,1.2690744069240298
AMZN,M_ALL,22,D4,NN3_top1,2.476080255889449
AMZN,M_ALL,22,D4,NN4_ensemble,1.4630244557634193
AMZN,M_ALL,22,D4,NN4_top1,1.24104089907583
AMZN,M_ALL,22,D5,HAR,1.0
AMZN,M_ALL,22,D5,LogHAR,1.2925925288163986
AMZN,M_ALL,22,D5,LevHAR,1.238158563860922
AMZN,M_ALL,22,D5,SHAR,1.0126776901061942
AMZN,M_ALL,22,D5,HARQ,1.2828807477004245
AMZN,M_ALL,22,D5,HAR-X,1.2832472547666478
AMZN,M_ALL,22,D5,RR,1.1248686061349142
AMZN,M_ALL,22,D5,LA,0.6561031923554304
AMZN,M_ALL,22,D5,EN,1.0653784833093303
AMZN,M_ALL,22,D5,P-LA,1.107511776995185
AMZN,M_ALL,22,D5,A-LA,1.189291847353505
AMZN,M_ALL,22,D5,BG,3.4311269254639027
AMZN,M_ALL,22,D5,RF,1.4359109931755019
AMZN,M_ALL,22,D5,GB,1.90784537617066
AMZN,M_ALL,22,D5,NN1_ensemble,0.9460248828615954
AMZN,M_ALL,22,D5,NN1_top1,1.0329767508303929
AMZN,M_ALL,22,D5,NN2_ensemble,0.6592402575212298
AMZN,M_ALL,22,D5,NN2_top1,1.1712523418258487
AMZN,M_ALL,22,D5,NN3_ensemble,0.672512248378017
AMZN,M_ALL,22,D5,NN3_top1,0.948632597257468
AMZN,M_ALL,22,D5,NN4_ensemble,0.7425134695412711
AMZN,M_ALL,22,D5,NN4_top1,0.824057111151504
AMZN,M_ALL,22,D6,HAR,1.0
AMZN,M_ALL,22,D6,LogHAR,1.6086881553988124
AMZN,M_ALL,22,D6,LevHAR,1.2091754594250805
AMZN,M_ALL,22,D6,SHAR,1.0138628481541958
AMZN,M_ALL,22,D6,HARQ,1.1141831606055526
AMZN,M_ALL,22,D6,HAR-X,1.4929674213166138
AMZN,M_ALL,22,D6,RR,1.4777142217104415
AMZN,M_ALL,22,D6,LA,0.9043790937073249
AMZN,M_ALL,22,D6,EN,1.3851811476510298
AMZN,M_ALL,22,D6,P-LA,1.4110673413116706
AMZN,M_ALL,22,D6,A-LA,1.0017815832509065
AMZN,M_ALL,22,D6,BG,7.223682732255182
AMZN,M_ALL,22,D6,RF,4.040062105647988
AMZN,M_ALL,22,D6,GB,3.6895770774289187
AMZN,M_ALL,22,D6,NN1_ensemble,1.720906333747968
AMZN,M_ALL,22,D6,NN1_top1,1.8586131769774703
AMZN,M_ALL,22,D6,NN2_ensemble,1.4692040420256522
AMZN,M_ALL,22,D6,NN2_top1,1.8095701254312164
AMZN,M_ALL,22,D6,NN3_ensemble,1.693538599091847
AMZN,M_ALL,22,D6,NN3_top1,2.718796565487047
AMZN,M_ALL,22,D6,NN4_ensemble,1.405805980016721
AMZN,M_ALL,22,D6,NN4_top1,0.8669300739647922
AMZN,M_ALL,22,D7,HAR,1.0
AMZN,M_ALL,22,D7,LogHAR,1.6386547549859976
AMZN,M_ALL,22,D7,LevHAR,0.9160908459496209
AMZN,M_ALL,22,D7,SHAR,0.9432852452060703
AMZN,M_ALL,22,D7,HARQ,1.222911374515299
AMZN,M_ALL,22,D7,HAR-X,1.0639281482345562
AMZN,M_ALL,22,D7,RR,1.111155512691927
AMZN,M_ALL,22,D7,LA,0.8753170718354604
AMZN,M_ALL,22,D7,EN,1.0865956360293014
AMZN,M_ALL,22,D7,P-LA,1.1348990879400016
AMZN,M_ALL,22,D7,A-LA,0.3176798878835824
AMZN,M_ALL,22,D7,BG,4.999614866466106
AMZN,M_ALL,22,D7,RF,3.2082544565440325
AMZN,M_ALL,22,D7,GB,3.5106459663209444
AMZN,M_ALL,22,D7,NN1_ensemble,1.249018085018368
AMZN,M_ALL,22,D7,NN1_top1,1.517243300304047
AMZN,M_ALL,22,D7,NN2_ensemble,1.0933970782462101
AMZN,M_ALL,22,D7,NN2_top1,1.1663034698801535
AMZN,M_ALL,22,D7,NN3_ensemble,1.3755863622966495
AMZN,M_ALL,22,D7,NN3_top1,1.2455635204269122
AMZN,M_ALL,22,D7,NN4_ensemble,1.3317970891718451
AMZN,M_ALL,22,D7,NN4_top1,1.499925063622326
AMZN,M_ALL,22,D8,HAR,1.0
AMZN,M_ALL,22,D8,LogHAR,2.2430157298150957
AMZN,M_ALL,22,D8,LevHAR,1.0823302686444873
AMZN,M_ALL,22,D8,SHAR,1.1379857802702171
AMZN,M_ALL,22,D8,HARQ,1.57450237415651
AMZN,M_ALL,22,D8,HAR-X,0.9397605077145823
AMZN,M_ALL,22,D8,RR,0.9861351176961922
AMZN,M_ALL,22,D8,LA,0.6305842699242328
AMZN,M_ALL,22,D8,EN,0.9476796949054002
AMZN,M_ALL,22,D8,P-LA,0.9925985346319901
AMZN,M_ALL,22,D8,A-LA,0.14666349693343966
AMZN,M_ALL,22,D8,BG,6.615018683176372
AMZN,M_ALL,22,D8,RF,3.5466869770603036
AMZN,M_ALL,22,D8,GB,5.957244885898662
AMZN,M_ALL,22,D8,NN1_ensemble,2.1507345415854964
AMZN,M_ALL,22,D8,NN1_top1,2.8746531815222807
AMZN,M_ALL,22,D8,NN2_ensemble,1.8247827873513849
AMZN,M_ALL,22,D8,NN2_top1,1.5442101757821487
AMZN,M_ALL,22,D8,NN3_ensemble,2.226955201838153
AMZN,M_ALL,22,D8,NN3_top1,1.9509606643380755
AMZN,M_ALL,22,D8,NN4_ensemble,2.9454505279471275
AMZN,M_ALL,22,D8,NN4_top1,4.753387357744471
AMZN,M_ALL,22,D9,HAR,1.0
AMZN,M_ALL,22,D9,LogHAR,1.6342166413874684
AMZN,M_ALL,22,D9,LevHAR,0.8687459943139619
AMZN,M_ALL,22,D9,SHAR,1.00603189938646
AMZN,M_ALL,22,D9,HARQ,1.554791061633195
AMZN,M_ALL,22,D9,HAR-X,1.966955674828731
AMZN,M_ALL,22,D9,RR,1.964875294957998
AMZN,M_ALL,22,D9,LA,1.0979691224760004
AMZN,M_ALL,22,D9,EN,1.827700842510769
AMZN,M_ALL,22,D9,P-LA,1.9454585621195621
AMZN,M_ALL,22,D9,A-LA,0.2620380888905914
AMZN,M_ALL,22,D9,BG,21.799904691613694
AMZN,M_ALL,22,D9,RF,8.673950457277611
AMZN,M_ALL,22,D9,GB,14.282286444495167
AMZN,M_ALL,22,D9,NN1_ensemble,1.7567973584419048
AMZN,M_ALL,22,D9,NN1_top1,2.093639956295491
AMZN,M_ALL,22,D9,NN2_ensemble,2.0757934726344462
AMZN,M_ALL,22,D9,NN2_top1,1.8239760163493934
AMZN,M_ALL,22,D9,NN3_ensemble,3.56635012815895
AMZN,M_ALL,22,D9,NN3_top1,1.9145852650803012
AMZN,M_ALL,22,D9,NN4_ensemble,4.178557016118149
AMZN,M_ALL,22,D9,NN4_top1,8.5048078141319
AMZN,M_ALL,22,D10,HAR,1.0
AMZN,M_ALL,22,D10,LogHAR,1.0309001888283393
AMZN,M_ALL,22,D10,LevHAR,1.0854793243325622
AMZN,M_ALL,22,D10,SHAR,0.9874253022232535
AMZN,M_ALL,22,D10,HARQ,1.0452269781002383
AMZN,M_ALL,22,D10,HAR-X,1.4862061628868044
AMZN,M_ALL,22,D10,RR,1.7540709900051683
AMZN,M_ALL,22,D10,LA,1.5419727240159924
AMZN,M_ALL,22,D10,EN,1.7308931441704007
AMZN,M_ALL,22,D10,P-LA,1.755776512131525
AMZN,M_ALL,22,D10,A-LA,0.9240061116026141
AMZN,M_ALL,22,D10,BG,3.019275801050654
AMZN,M_ALL,22,D10,RF,1.7790599789622787
AMZN,M_ALL,22,D10,GB,2.0251161622026808
AMZN,M_ALL,22,D10,NN1_ensemble,1.6027314676717255
AMZN,M_ALL,22,D10,NN1_top1,1.4787000278080362
AMZN,M_ALL,22,D10,NN2_ensemble,1.6663580035062144
AMZN,M_ALL,22,D10,NN2_top1,1.4415322495096352
AMZN,M_ALL,22,D10,NN3_ensemble,1.6838972589321182
AMZN,M_ALL,22,D10,NN3_top1,1.3600782484495995
AMZN,M_ALL,22,D10,NN4_ensemble,1.7040969826811272
AMZN,M_ALL,22,D10,NN4_top1,2.4113228961746866
JPM,M_ALL,22,D1,HAR,1.0
JPM,M_ALL,22,D1,LogHAR,0.3841425217209034
JPM,M_ALL,22,D1,LevHAR,0.39446851088120827
JPM,M_ALL,22,D1,SHAR,1.0305170395023606
JPM,M_ALL,22,D1,HARQ,0.5610120967252349
JPM,M_ALL,22,D1,HAR-X,0.4335576171111742
JPM,M_ALL,22,D1,RR,0.4563056870885522
JPM,M_ALL,22,D1,LA,1.2037237405711447
JPM,M_ALL,22,D1,EN,1.2769425127225196
JPM,M_ALL,22,D1,P-LA,0.3655477884819031
JPM,M_ALL,22,D1,A-LA,2.4304842936543025
JPM,M_ALL,22,D1,BG,0.8924951745639975
JPM,M_ALL,22,D1,RF,0.967869389267476
JPM,M_ALL,22,D1,GB,1.6304930380197362
JPM,M_ALL,22,D1,NN1_ensemble,0.5477022147800518
JPM,M_ALL,22,D1,NN1_top1,0.6435482176230785
JPM,M_ALL,22,D1,NN2_ensemble,0.6316889771237468
JPM,M_ALL,22,D1,NN2_top1,1.1129092324745915
JPM,M_ALL,22,D1,NN3_ensemble,0.7762213216640876
JPM,M_ALL,22,D1,NN3_top1,0.4768379491252301
JPM,M_ALL,22,D1,NN4_ensemble,1.8299832245835757
JPM,M_ALL,22,D1,NN4_top1,3.043429585802592
