ticker,AAPL,AAPL,AMZN,AMZN,JPM,JPM
regime,high_vol,low_vol,high_vol,low_vol,high_vol,low_vol
model,,,,,,
A-LA,0.09828063530020545,0.2064698234717486,0.02996600338484431,0.1213224293965541,0.07713977389053162,0.22031658965076892
BG,0.15243287225917151,0.18563800363763855,0.12034764907164361,0.12143196313106495,0.10585508922334255,0.19676112297085385
EN,0.11019124137279689,0.1281452457672063,0.08016072705782176,0.10235709793564807,0.08972848658579957,0.14733286847392194
GB,0.09629560608786784,0.12499959623014129,0.08477073956835393,0.08702962563806393,0.058921702218291364,0.18426209743712252
HAR,0.1060072750888416,0.11673522388627276,0.03873312298128165,0.061228000324749905,0.1195529034401038,0.12583211049501655
HAR-X,0.20382241232069423,0.10454605495912721,0.06699333518759423,0.10497668469143683,0.25197013892981746,0.1235791462178425
HARQ,0.11436312038898916,0.10653812396204625,0.04683533230085642,0.05934442193565365,0.17982456491913293,0.09573747098759594
LA,0.11082684764910303,0.1261178996739083,0.04440094351314205,0.08620661493930641,0.09106538540255614,0.1418331644417406
LevHAR,0.09245840637347782,0.09551018512424793,0.04219364285323585,0.04933870811211171,0.1596520850145522,0.09402695737964482
LogHAR,0.08992545926837822,0.07458916387024905,0.05045370798893779,0.056504177839933924,0.10973457832647875,0.07312530285514875
NN1_ensemble,0.13250025816637528,0.11342810008935962,0.06423947346968012,0.10617936971642383,0.13045070271187997,0.09925800002062825
NN1_top1,0.13358737402577484,0.1258430657199303,0.06359316133730845,0.1060247350706083,0.12688890483961549,0.11224813538743815
NN2_ensemble,0.12548054227943273,0.10583895973242036,0.06221034935880258,0.052154026586657715,0.11304002831098552,0.10788186255751353
NN2_top1,0.13348228820368976,0.09669215831168519,0.05756762763460698,0.0986343154988409,0.13397372133698923,0.14226408786809525
NN3_ensemble,0.12012468408797253,0.10132834948849996,0.06174200511530716,0.04631253439196424,0.06408745299586556,0.10708013539894481
NN3_top1,0.18152908115058056,0.11547231858864415,0.057533745259604335,0.10519683520437405,0.11057072793327637,0.10590506796953426
NN4_ensemble,0.11231195081545663,0.0861228417362199,0.06270409201313491,0.04975234840279858,0.07369999799913979,0.18471418761341993
NN4_top1,0.19443878335349365,0.1046042870968888,0.09202690059810112,0.03771403708400363,0.10008647813840629,0.2589851430508566
P-LA,0.12361889905181014,0.09643210565419338,0.08480800761815303,0.10557841804421586,0.11959753077502373,0.07255088265580213
RF,0.13608515390981168,0.1648426069250189,0.0827886895994526,0.09324040635478585,0.11429154118862166,0.1676410796343544
RR,0.17132614159579143,0.10046836625404103,0.0848242443478672,0.10722846939035972,0.24664050541823912,0.12626017827408834
SHAR,0.10630830078786746,0.1168755503331822,0.03871527864953468,0.06088936750981167,0.11505085992974014,0.12730146129367695
