date,regime,p_high
2016-09-01,0,0.0004698063910174503
2016-09-02,0,0.0002633999727021763
2016-09-06,0,0.0002183816584962093
2016-09-07,0,0.00011378768444038315
2016-09-08,0,0.00011883798411559514
2016-09-09,0,0.0007627479489889711
2016-09-12,0,0.0028557422207611824
2016-09-13,0,0.008041225244478385
2016-09-14,0,0.006671233411806115
2016-09-15,0,0.001683786707447369
2016-09-16,0,0.0006113230294359367
2016-09-19,0,0.0001700329952339183
2016-09-20,0,0.00013746029665862041
2016-09-21,0,0.00031171256945416916
2016-09-22,0,0.00011216890435029746
2016-09-23,0,0.00023832962852432873
2016-09-26,0,0.00014126142957769034
2016-09-27,0,0.0003750190362339496
2016-09-28,0,0.0004152415399278992
2016-09-29,0,0.0025932626043341073
2016-09-30,0,0.0012465754100628237
2016-10-03,0,0.0004118054186004999
2016-10-04,0,0.0016403623613244077
2016-10-05,0,0.00031589883317383017
2016-10-06,0,0.0002575925906480882
2016-10-07,0,0.00039853573372432846
2016-10-10,0,8.384278830833646e-05
2016-10-11,0,0.00043075042296982223
2016-10-12,0,0.00024572746248747166
2016-10-13,0,0.0009285632684070546
2016-10-14,0,0.0032132812749123565
2016-10-17,0,0.0008134502845396203
2016-10-18,0,0.00013143607173475726
2016-10-19,0,0.00019888033978992742
2016-10-20,0,0.00013046553965656324
2016-10-21,0,9.108767479355642e-05
2016-10-24,0,5.624175318733932e-05
2016-10-25,0,6.374896242339426e-05
2016-10-26,0,7.018907173410825e-05
2016-10-27,0,0.00012624448712218015
2016-10-28,0,0.00035456266638807883
2016-10-31,0,0.00010119745020570114
2016-11-01,0,0.0005080560605139957
2016-11-02,0,0.0008979228600761566
2016-11-03,0,0.0003086014354218364
2016-11-04,0,0.0015754742853227722
2016-11-07,0,0.01452576209945078
2016-11-08,0,0.23725895544091427
2016-11-09,1,0.9902708163105753
2016-11-10,1,0.999982595850255
2016-11-11,1,0.9948897413870783
2016-11-14,1,0.9966100256283869
2016-11-15,1,0.7187123715097394
2016-11-16,0,0.3324842978428651
2016-11-17,0,0.11248607911448247
2016-11-18,0,0.011169026594795647
2016-11-21,0,0.0017089553648454697
2016-11-22,0,0.00021460253998363798
2016-11-23,0,0.00023967309122275887
2016-11-25,0,6.515264126096558e-05
2016-11-28,0,0.0002140820100618344
2016-11-29,0,0.00015424201181157965
2016-11-30,0,0.0008847172440814263
2016-12-01,0,0.005805096914070149
2016-12-02,0,0.005072755362122773
2016-12-05,0,0.0029027436806150463
2016-12-06,0,0.0050726274799714945
2016-12-07,0,0.004706918698649406
2016-12-08,0,0.013032912231303748
2016-12-09,0,0.013560405931612958
2016-12-12,0,0.038467622968586974
2016-12-13,0,0.11833624292363507
2016-12-14,0,0.21305155761934752
2016-12-15,0,0.15309069629897826
2016-12-16,0,0.034490108724865826
2016-12-19,0,0.005872490743887501
2016-12-20,0,0.0005153279117831506
2016-12-21,0,0.00010320939734439717
2016-12-22,0,0.0002318134638032192
2016-12-23,0,7.513732168604192e-05
2016-12-27,0,4.983702638509603e-05
2016-12-28,0,6.787942784045717e-05
2016-12-29,0,0.00011814441622483755
2016-12-30,0,0.0001623084620905113
2017-01-03,0,0.0009962460448061695
2017-01-04,0,0.00018517010245603212
2017-01-05,0,0.0003268310823922764
2017-01-06,0,0.00012371478032802738
2017-01-09,0,0.00017440029371877045
2017-01-10,0,0.00043323422194122756
2017-01-11,0,0.00391685441701457
2017-01-12,0,0.011078335482978638
2017-01-13,0,0.023218624792173886
2017-01-17,0,0.022951219983035745
2017-01-18,0,0.015279261137573576
2017-01-19,0,0.006787274333381445
2017-01-20,0,0.0015084416935520974
2017-01-23,0,0.00028114756427999614
2017-01-24,0,0.00011442251739118088
2017-01-25,0,9.185468545769818e-05
2017-01-26,0,0.0002056090089268045
2017-01-27,0,7.289278286612217e-05
2017-01-30,0,0.000355299617644767
2017-01-31,0,0.001280021013479646
2017-02-01,0,0.0010959188890101144
2017-02-02,0,0.0005559153463680013
2017-02-03,0,0.00044792347869485684
2017-02-06,0,0.00017810459343619095
2017-02-07,0,0.00016521347377710145
2017-02-08,0,0.00011387808904336836
2017-02-09,0,8.685044123649805e-05
2017-02-10,0,7.17152422124035e-05
2017-02-13,0,0.00015602530898375184
2017-02-14,0,0.0006174548800837023
2017-02-15,0,0.0009876952187045122
2017-02-16,0,0.0012987082249433651
2017-02-17,0,0.00019046748014456808
2017-02-21,0,7.336487408789717e-05
2017-02-22,0,0.00014984959226261555
2017-02-23,0,0.00016469431192689336
2017-02-24,0,9.283777318421813e-05
2017-02-27,0,7.157154629023951e-05
2017-02-28,0,0.00015897146676803112
2017-03-01,0,0.0002049438684163896
2017-03-02,0,0.0001588680119643938
2017-03-03,0,0.00011968730897137655
2017-03-06,0,9.507219913167294e-05
2017-03-07,0,9.067249494656029e-05
2017-03-08,0,0.00029467100617749616
2017-03-09,0,8.307029655600607e-05
2017-03-10,0,0.0001487250329557624
2017-03-13,0,6.530862748090932e-05
2017-03-14,0,8.129255437595701e-05
2017-03-15,0,0.0002577095998051141
2017-03-16,0,0.00017516769709814456
2017-03-17,0,0.00015085624289586823
2017-03-20,0,0.0011532427819788125
2017-03-21,0,0.009072309813592642
2017-03-22,0,0.006493205560251494
2017-03-23,0,0.0023113575001454494
2017-03-24,0,0.0031011153195105792
2017-03-27,0,0.0023192529995726355
2017-03-28,0,0.001024592097458572
2017-03-29,0,0.00022383636699004514
2017-03-30,0,0.00015224877788849218
2017-03-31,0,0.0001414527818463533
2017-04-03,0,0.00037635190943734024
2017-04-04,0,0.00030819283712685877
2017-04-05,0,0.0017093924218938134
2017-04-06,0,0.0013341392262978184
2017-04-07,0,0.0004641775527713611
2017-04-10,0,0.000508891315762179
2017-04-11,0,0.0010840082724270985
2017-04-12,0,0.0013341687289911868
2017-04-13,0,0.00542248928257476
2017-04-17,0,0.0010625593414457968
2017-04-18,0,0.0014837300069995443
2017-04-19,0,0.0003121574656451626
2017-04-20,0,0.00020755582582035508
2017-04-21,0,0.00021745463323779416
2017-04-24,0,0.00015241537237905628
2017-04-25,0,0.00021539713027125302
2017-04-26,0,0.00016659017980136001
2017-04-27,0,0.00013200332297022424
2017-04-28,0,0.00010540896781725153
2017-05-01,0,9.860713947273597e-05
2017-05-02,0,7.009725630605604e-05
2017-05-03,0,0.00013764658849505754
2017-05-04,0,0.00021991530003037245
2017-05-05,0,9.828371928558241e-05
2017-05-08,0,0.00010840322437947993
2017-05-09,0,7.975960042093486e-05
2017-05-10,0,6.736674253439473e-05
2017-05-11,0,8.834847748265303e-05
2017-05-12,0,7.050441446169993e-05
2017-05-15,0,6.166028428259638e-05
2017-05-16,0,0.00018820004011179062
2017-05-17,0,0.0019236304818523696
2017-05-18,0,0.0033479146425877838
2017-05-19,0,0.0005641286716313303
2017-05-22,0,0.00021475135462219874
2017-05-23,0,0.00012319458382828544
2017-05-24,0,7.086814613081104e-05
2017-05-25,0,0.00012829618926320352
2017-05-26,0,9.541740896463256e-05
2017-05-30,0,0.0006606161339879966
2017-05-31,0,0.006370034912924246
2017-06-01,0,0.001916339910935975
2017-06-02,0,0.0006462324930044359
2017-06-05,0,0.00013950886319231024
2017-06-06,0,0.00016080935050833477
2017-06-07,0,0.0005156984198552731
2017-06-08,0,0.004055065135977714
2017-06-09,0,0.005240625563798755
2017-06-12,0,0.002703462256780611
2017-06-13,0,0.001661573177809331
2017-06-14,0,0.0071218557734242715
2017-06-15,0,0.0012410900928983954
2017-06-16,0,0.0002779642707834177
2017-06-19,0,8.431598468171698e-05
2017-06-20,0,9.4498958232416e-05
2017-06-21,0,0.00024792500276119077
2017-06-22,0,0.00018533924229311767
2017-06-23,0,8.46724757726454e-05
2017-06-26,0,0.0002857205175174112
2017-06-27,0,0.0009210189118444582
2017-06-28,0,0.0018987342105266118
2017-06-29,0,0.007158234411026103
2017-06-30,0,0.004760639795216414
2017-07-03,0,0.001648927202326589
2017-07-05,0,0.0006743577895806734
2017-07-06,0,0.0009329657866173486
2017-07-07,0,0.0004467827193664699
2017-07-10,0,0.00011698048461755782
2017-07-11,0,0.0003107522920521488
2017-07-12,0,0.00012773756544138035
2017-07-13,0,0.00015291956069667185
2017-07-14,0,0.0002824113226000223
2017-07-17,0,0.00015045151928386516
2017-07-18,0,0.0007482519993407753
2017-07-19,0,8.064332491619686e-05
2017-07-20,0,0.00010672447957471272
2017-07-21,0,8.721815971027458e-05
2017-07-24,0,8.928392652129174e-05
2017-07-25,0,0.00036740380829744794
2017-07-26,0,0.000147730274313633
2017-07-27,0,0.0001022574626092045
2017-07-28,0,9.481849652811395e-05
2017-07-31,0,6.353424312660475e-05
2017-08-01,0,7.15622885512898e-05
2017-08-02,0,6.924146308357948e-05
2017-08-03,0,0.00020820345925940892
2017-08-04,0,0.0001549401478750841
2017-08-07,0,7.111340970174582e-05
2017-08-08,0,0.00042152771068975427
2017-08-09,0,0.0010701143326598281
2017-08-10,0,0.0003347910814605011
2017-08-11,0,0.00029196467885287043
2017-08-14,0,9.04128074091407e-05
2017-08-15,0,8.748314097284878e-05
2017-08-16,0,0.00010770752904861178
2017-08-17,0,0.0002938136589038793
2017-08-18,0,0.00021897140664377257
2017-08-21,0,6.639077379492749e-05
2017-08-22,0,6.094621586766919e-05
2017-08-23,0,0.0001003565396645729
2017-08-24,0,7.381420557644994e-05
2017-08-25,0,9.02809368883569e-05
2017-08-28,0,5.611778925726235e-05
2017-08-29,0,7.14349441158297e-05
2017-08-30,0,7.967869657629055e-05
2017-08-31,0,6.832825213137321e-05
2017-09-01,0,9.886509182493045e-05
2017-09-05,0,0.0005734529826216335
2017-09-06,0,0.0002367468132269927
2017-09-07,0,0.0002970994584318122
2017-09-08,0,0.00031573993328627985
2017-09-11,0,0.0001331076767517027
2017-09-12,0,0.0001277702109590434
2017-09-13,0,0.00012884967411398178
2017-09-14,0,7.102445755180255e-05
2017-09-15,0,5.011306056704108e-05
2017-09-18,0,5.45362284498022e-05
2017-09-19,0,0.00010882431500048358
2017-09-20,0,0.0006035889533606031
