ticker,AAPL,AAPL,AMZN,AMZN,JPM,JPM
regime,high_vol,low_vol,high_vol,low_vol,high_vol,low_vol
model,,,,,,
A-LA,0.09661396841189032,0.2948814804671271,0.062315625348798406,0.17134760520240644,0.0656531489509454,0.28395592052361546
BG,0.1602832458519056,0.11634270849855016,0.11844404324159831,0.09064426841583165,0.1880333323677287,0.10235510625857358
EN,0.12726754853602715,0.11253945650215817,0.07688803523232289,0.06297182962854732,0.09105893059688537,0.1896967253938632
GB,0.13505471057498092,0.09647573248219579,0.0899653557923222,0.07225232214033704,0.1455835652368614,0.09414429088885194
HAR,0.12776147966628754,0.11123014263417456,0.07499065030890548,0.06696766714950751,0.15737701459058215,0.09758100651317185
HARQ,0.1328009408491466,0.10456177812559432,0.07884315547249078,0.06897950472274728,0.21190878901073543,0.1199699265110795
LA,0.12545431489048153,0.11559296056912592,0.07453687975699112,0.06562635250092765,0.09006445846253829,0.19236249835717048
LevHAR,0.13143350829193268,0.10246878181704658,0.07612691615544062,0.0616013168209826,0.18739459737288458,0.10288361473970938
LogHAR,0.1267156028219276,0.09801436114704938,0.07702484089020299,0.0692601119501083,0.13829054391614715,0.08563479418131044
NN1_ensemble,0.13593980725672025,0.10102667613756341,0.08768109018444319,0.07264221283577924,0.13425729311562726,0.09881316537261271
NN1_top1,0.14021528881703033,0.10591983824431433,0.09147794105480911,0.07431008247738055,0.11914804979860233,0.11839909879550825
NN2_ensemble,0.13799204335832382,0.10207901848131114,0.0891067764662052,0.07051959444313251,0.1252671535837103,0.12124634447288894
NN2_top1,0.14772159828790637,0.10588287193212789,0.09733932863781238,0.06176229073432285,0.10281755267264296,0.1987174008871727
NN3_ensemble,0.1399443950362595,0.09507277500125523,0.08543814239845068,0.07323379605675572,0.15869689936820744,0.08713820319894967
NN3_top1,0.15678176132377084,0.10218197663021726,0.0888074400289157,0.07002263177707423,0.1508953946205644,0.08262304050687745
NN4_ensemble,0.13802744319932703,0.09443512224076739,0.08614918089507716,0.07334953539742115,0.12965956823568836,0.11702020458085378
NN4_top1,0.1491491721689912,0.09488835930448135,0.0891371796681187,0.06497983529331477,0.12633580012456,0.20878489622036475
P-LA,0.1372871083092782,0.11408340382750597,0.07716302794744316,0.0627234955207111,0.1572076298078696,0.09428322048225625
RF,0.15822011333013752,0.10911003086888917,0.11132957547969066,0.0847830774127707,0.17801424531985569,0.0988764880343842
RR,0.12685733978496078,0.11073363557282068,0.07626032647558234,0.06330239468898648,0.15325842447531862,0.09879751991932527
SHAR,0.12852422124102997,0.11154166352349615,0.0755307571713131,0.0660902813531659,0.16005693415296074,0.10293602565167415
