ticker,horizon,best_nn,HARX_over_HAR,HARX_over_HAR_lo,HARX_over_HAR_hi,EN_over_HAR,EN_over_HAR_lo,EN_over_HAR_hi,RF_over_EN,RF_over_EN_lo,RF_over_EN_hi,bestNN_over_RF,bestNN_over_RF_lo,bestNN_over_RF_hi,bestNN_over_HAR,bestNN_over_HAR_lo,bestNN_over_HAR_hi
AAPL,1,NN2_ensemble,1.0151745331110533,0.9330871426264052,1.2077463003297213,0.9527267993546765,0.8893845642815297,1.0544263701171879,1.12166650199858,0.947565722888441,1.2148249870864773,0.833817527920667,0.7450445750175518,1.028740919556464,0.8910522108716125,0.8083639190878678,1.0612181457967689
AMZN,1,NN3_ensemble,0.9505269687881911,0.7932897670462268,1.3100815737643432,0.9702674591676506,0.8231774369868535,1.3045812555623575,0.9922773748849583,0.8152984000386171,1.1379571292531916,0.8938851146113944,0.804005958464492,1.040670500540096,0.8606097471868225,0.7435089626512771,1.1084338250459709
JPM,1,NN2_ensemble,1.118889063132569,1.0017163554885407,1.3780430669022548,0.953074253611669,0.9106413732812562,1.0194415559030061,0.9987170044046567,0.9071814462697789,1.1067206085013428,0.9579745667456855,0.8328291153564534,1.0639815731361995,0.9118494933931337,0.8295853957381667,0.9884711977314349
AAPL,5,NN4_ensemble,1.128701928646463,0.9999620938515711,1.2815664187969829,0.9352306903937634,0.8125821587131404,1.0205727904126605,1.2441826769132336,1.0250441967645605,1.637909235841796,0.7576309311483111,0.5857883184588841,0.9535435570999395,0.8815777028076908,0.6858767273595915,1.0738110779784598
AMZN,5,NN2_ensemble,1.13361437174664,0.9917908159240314,1.410998136893521,1.1474483078388131,1.0013190966670154,1.4269106361145996,1.0463484523158468,0.8878268530264251,1.254751573415554,0.8735107892725155,0.756970358135824,0.9815156241002798,1.048763923683074,0.9506179346690377,1.2254644170016966
JPM,5,NN2_ensemble,1.2365936683727163,0.8544043790968594,1.6869031858219883,1.1344663986278722,0.9450307294788827,1.596982524994772,0.7632656900217597,0.5849770605060126,0.9169339779630045,0.7816739653004613,0.6624949791567959,0.8595979121513067,0.6768509226190547,0.5124770069592007,0.9126980998341687
AAPL,22,NN4_ensemble,1.1227222677962203,0.9069333013083339,1.3516286772452883,1.0306055070250366,0.9039506952564037,1.1688452201683168,2.948160577870863,1.2527394841251802,5.930795228175228,0.26775267823401094,0.12939539025221258,0.6179685105158468,0.8135372011646785,0.6608466407837397,1.001272391411351
AMZN,22,NN2_ensemble,1.141205888762312,0.9526475765970089,1.3394740607431288,1.0848970695519218,0.8337389462834881,1.346522264766492,3.5808046705674994,1.7753044004781666,7.018448125072671,0.2906297692061708,0.15020307128114946,0.5486345722277888,1.1290398334257383,0.8744871714244481,1.3604042460288202
JPM,22,NN3_ensemble,1.494405051113178,1.0252901563079382,2.0663318548589436,1.0123100245521657,0.8439149687154782,1.230279031783891,5.209587524250574,1.241033596468528,12.17044567857586,0.13570607352061642,0.06541988479862904,0.5019873889176429,0.71567551847363,0.5536325765802473,0.9214595423702463
