,HAR,LogHAR,LevHAR,SHAR,HARQ,HAR-X,RR,LA,EN,P-LA,A-LA,BG,RF,GB,NN1_ensemble,NN2_ensemble,NN3_ensemble,NN4_ensemble
AAPL,1.0,1.0153816767214612,0.9980596022443929,1.0030424874452684,1.0695421023526654,1.5738454224261562,1.452329685353882,1.2536141910205623,1.2249595420371755,1.020330561880321,1.3906781515636022,1.2031945370898214,1.171282391729301,1.2940145369356366,1.1445830505927044,1.116783260940248,1.1902305073005344,1.3812381725610536
AMZN,1.0,0.9637791019898797,0.972166756331474,0.9998947948668102,0.951125937250292,1.6818253617382082,1.6818253448510638,1.0596209427222876,1.0645089014361753,1.0000000000000047,1.7482762943839214,1.1169341299131377,0.9564030901488398,1.2241673540844271,1.2777419760066238,1.3015086371694902,1.4364135523625174,1.4558555157605166
JPM,1.0,1.0559592129074395,1.0323267684513988,1.0068872945701972,1.068359191562757,1.017240269372341,1.0045792184586604,1.234610051992548,1.2481265364523355,1.0229400430583986,1.276218747117227,1.226810678600213,1.1849769973656805,1.1723942747069076,1.228515480838091,1.24925367697608,1.285837127049018,1.2024435690398203
