,ticker,model,loss,se,ci_low,ci_high
0,AAPL,HAR,0.11517068774982657,0.014697540572797981,0.08926684796603128,0.1464571151957068
1,AAPL,LogHAR,0.10537497076127937,0.01543691274762317,0.07887548932655664,0.139305040225134
2,AAPL,LevHAR,0.11003296448777461,0.014179354002034242,0.08539735722888195,0.14079099802900408
3,AAPL,SHAR,0.11556039363894,0.014849648867753513,0.08942273040064903,0.14730095334342685
4,AAPL,HARQ,0.11152498399724842,0.014424852829177517,0.08649839811019308,0.14255339474820877
5,AAPL,HAR-X,0.1821886718767135,0.02503872957075807,0.13620314844321482,0.2341792652469755
6,AAPL,RR,0.17298438976612726,0.024834713585165178,0.1279783918121609,0.2251560184644949
7,AAPL,LA,0.11375059382651391,0.0163249467326487,0.08524464141946675,0.14887791239421644
8,AAPL,EN,0.11351052494177968,0.016355477524194983,0.0849637056177956,0.1486957657936265
9,AAPL,P-LA,0.10772138805107567,0.018375168369238352,0.07636770565675338,0.1475633099843276
10,AAPL,A-LA,0.24438301188353295,0.022927943541995018,0.20123204696215394,0.292919251376352
11,AAPL,BG,0.13198936527893101,0.021312299018526437,0.09509782517831265,0.1785770481203192
12,AAPL,RF,0.1278108472819817,0.021220098245075786,0.09156209006351843,0.1745623146213965
13,AAPL,GB,0.11712867050024445,0.017622000987116557,0.08654569665894592,0.155139319070943
14,AAPL,NN1_ensemble,0.12946719070689364,0.018891189708160037,0.09583627302372748,0.16980440123246668
15,AAPL,NN1_top1,0.14161400135028382,0.022053665972173397,0.10250287167303354,0.1884996338345083
16,AAPL,NN2_ensemble,0.11527133182280591,0.01923623099205037,0.0825263177811331,0.15722939660681037
17,AAPL,NN2_top1,0.1790745567278295,0.02530012548521135,0.13607750540492966,0.23465342044187984
18,AAPL,NN3_ensemble,0.10990768693013078,0.01862124726610788,0.07806831526666427,0.1503069762151778
19,AAPL,NN3_top1,0.1367167822313816,0.020745234550349743,0.10165489740217401,0.18234343248754048
20,AAPL,NN4_ensemble,0.11017363752759603,0.018030911627109823,0.07923315255807217,0.1490990925933765
21,AAPL,NN4_top1,0.1712339674227536,0.019292772770916275,0.1356092666273847,0.21133183579556916
22,AMZN,HAR,0.07124033807374788,0.011230695606655383,0.05162299022577861,0.09547918927501912
23,AMZN,LogHAR,0.0734509331617589,0.010648824030259005,0.05454191712155141,0.0960327451856019
24,AMZN,LevHAR,0.06916018431822811,0.010011390142205189,0.0513756746562411,0.0901430491117436
25,AMZN,SHAR,0.07103488016692852,0.011050520015759563,0.05156567239945906,0.0946568588763156
26,AMZN,HARQ,0.07387039230049307,0.01049077676962768,0.055367650024543684,0.09607564723842268
