,HAR,LogHAR,LevHAR,SHAR,HARQ,HAR-X,RR,LA,EN,P-LA,A-LA,BG,RF,GB
AAPL,1.0,0.8149710643279785,0.8888624796493022,1.0056464576884692,1.071291027304645,1.5465576003946344,1.457499997684904,1.1146569978593956,1.100175612917183,1.4589045158091192,1.4556431908476932,3.377065820449024,1.9361669847705278,1.4695367857626238
AMZN,1.0,0.8213405260863834,0.8918390126157747,1.0067366046753146,0.9086828456820383,1.0413330610526235,1.056793006449317,1.1946017489352545,1.1879436120636682,1.17084484048755,2.023246039924714,1.7838418899808346,1.239539590866878,1.3543658452662282
JPM,1.0,0.7847578375292932,1.246116659410421,0.998913777395309,2.2449586400059585,4.101231565772517,3.7865337191044106,1.3285561527272096,1.3285561527272096,1.1867299562075222,1.3285561527272096,7.052611131496605,3.6851765264778344,1.4704099754112727
