ticker,model,DM_stat,p_value,mean_diff
AAPL,LogHAR,-0.06675083215243618,0.4733955106000719,-0.0005600536980113024
AAPL,LevHAR,-0.35415134627946276,0.3616433812805813,-0.0014063907746606724
AAPL,SHAR,0.3721787044104544,0.6450877280709668,0.00018989070619952408
AAPL,HARQ,1.4859983219131563,0.931230826236182,0.09642147822324817
AAPL,HAR-X,3.1940954380350504,0.9992806773668906,0.5444967731872259
AAPL,RR,3.173418445474376,0.9992278796375995,0.47780608722005646
AAPL,LA,4.610925274218883,0.999997784312512,0.1668102776251544
AAPL,EN,4.553446651725657,0.9999970967554022,0.14444052465659268
AAPL,P-LA,1.4444253866966026,0.925561730274233,0.007316457067754914
AAPL,A-LA,4.401764029737064,0.9999941608640023,0.32868588207305816
AAPL,BG,3.6553126718534243,0.9998660958745009,0.14719289984951597
AAPL,RF,2.8648055064582723,0.997877854205715,0.09366125409622247
AAPL,GB,3.9055505811258646,0.9999504136429488,0.19008658875065984
AAPL,NN1_ensemble,3.011969683789333,0.9986754409011742,0.4911482337243542
AAPL,NN2_ensemble,5.294176281106571,0.999999929143903,0.14702040662951593
AAPL,NN3_ensemble,5.0959829790562425,0.9999997990871315,0.15257976393598363
AAPL,NN4_ensemble,4.532408281196963,0.9999967972838372,0.33945596385368254
AMZN,LogHAR,-3.49776219515759,0.00024304136979190794,-0.014154136892979976
AMZN,LevHAR,0.4401565962666252,0.6700491055274616,0.002601879807701673
AMZN,SHAR,-0.3451559967605515,0.3650183464795319,-0.00016139964560053988
AMZN,HARQ,0.10103774758844992,0.5402314378846593,0.0015839519748322723
AMZN,HAR-X,3.4513482476944355,0.9997115497104613,0.41012270799981915
AMZN,RR,3.451348178758497,0.9997115496374981,0.41012269679898694
AMZN,LA,3.2655114372488914,0.9994384630103559,0.0111168021019369
AMZN,EN,3.3163792352367856,0.9995305959034377,0.012055487825271157
AMZN,P-LA,4.398237296816429,0.9999940667049069,2.177093616131234e-15
AMZN,A-LA,6.3954733789000295,0.9999999998861849,0.25848867868483033
AMZN,BG,3.694849425012256,0.9998851100387282,0.041697370142514734
AMZN,RF,-0.7547901909265032,0.22526039698452352,-0.007722063404730561
AMZN,GB,3.2969393166935865,0.9994971803770092,0.250748184616391
AMZN,NN1_ensemble,4.277742357646521,0.9999898211530966,0.6631739436283428
AMZN,NN2_ensemble,4.140617467076361,0.9999814882722925,0.6340087407869651
AMZN,NN3_ensemble,3.8189873849268077,0.9999296253669998,0.8549059998765406
AMZN,NN4_ensemble,3.677383150336047,0.9998770462695431,0.8770044099536852
JPM,LogHAR,0.9041172424481752,0.8169439895713166,0.01021184452378849
JPM,LevHAR,-0.6715964494212935,0.25098399669267135,-0.012606496763332826
JPM,SHAR,0.282670757117242,0.6112613682776644,0.0003238701248870843
JPM,HARQ,0.3263911035388925,0.6279077297008596,0.004065544971645174
JPM,HAR-X,0.8476682445247735,0.8016053533979532,0.05556022981480978
JPM,RR,0.5496550500570881,0.7086716207951118,0.03336300068504101
JPM,LA,2.409977776782385,0.9919495074752551,0.21509004961242306
JPM,EN,2.5335388278365,0.9942918547741391,0.258078361549314
JPM,P-LA,-2.2990591022184685,0.010835095952286369,-0.06194486008252949
JPM,A-LA,2.6947864259224956,0.9964298682175016,0.3723583008841806
JPM,BG,1.5118607630382255,0.9345856566722586,0.20722706635668364
JPM,RF,0.9729052692192763,0.8346032218280504,0.07798396555475365
JPM,GB,1.3672921403768823,0.9141069908837965,0.07490171017895846
JPM,NN1_ensemble,3.6762492060745564,0.9998765047932004,0.4921662861140681
JPM,NN2_ensemble,3.3863352914140377,0.9996345426153178,0.4461048031557393
JPM,NN3_ensemble,3.0861384530222717,0.9989632548754389,0.6652031498449168
JPM,NN4_ensemble,2.1279039637318027,0.9832272975733681,0.15269348335019237
