ticker,A-LA,BG,EN,GB,HAR,HAR-X,HARQ,LA,LevHAR,LogHAR,NN1_ensemble,NN1_top1,NN2_ensemble,NN2_top1,NN3_ensemble,NN3_top1,NN4_ensemble,NN4_top1,P-LA,RF,RR,SHAR
AAPL,0.6351136479402135,1.8862696459146249,1.1628929313848395,1.428808884977724,1.0,1.8692105507922343,1.1662278402468127,1.1844360560053562,0.9044378359229768,1.100405268777331,1.5602304533085036,1.4082133723794312,1.511744703054133,1.6956204334280978,1.5440233188050712,1.9616331279889208,1.566691597571198,2.508527354098677,1.5766214634040228,1.8611617254190227,1.9315416718021816,1.0253160246069752
AMZN,0.924006111602614,3.019275801050654,1.7308931441704007,2.0251161622026808,1.0,1.4862061628868044,1.0452269781002383,1.5419727240159924,1.0854793243325622,1.0309001888283391,1.6027314676717257,1.4787000278080362,1.6663580035062144,1.4415322495096352,1.6838972589321182,1.3600782484495997,1.7040969826811272,2.411322896174686,1.755776512131525,1.7790599789622787,1.7540709900051683,0.9874253022232536
JPM,0.3385780051332877,1.138525845681476,0.4153305177079868,0.406999173655922,1.0,2.1174889172057547,3.019706112301458,0.4338050741210993,1.5996095477756278,1.0492369884507444,0.8199891772273471,0.5944435602764568,0.6228691271425756,0.7467811691517642,0.5016980638019356,0.7247157388945298,0.3380537314982663,0.3279059096289658,0.9814179481676488,1.3972256583021971,2.014546185258544,1.0252198867324105
