ticker,feature_set,horizon,decile,model,ratio_vs_HAR
AAPL,M_ALL,1,D6,NN4_top1,0.6559623900322722
AAPL,M_ALL,1,D7,HAR,1.0
AAPL,M_ALL,1,D7,LogHAR,1.05715539635661
AAPL,M_ALL,1,D7,LevHAR,1.3789246216000641
AAPL,M_ALL,1,D7,SHAR,1.071527421152428
AAPL,M_ALL,1,D7,HARQ,1.0008733875048228
AAPL,M_ALL,1,D7,HAR-X,1.6724729501231679
AAPL,M_ALL,1,D7,RR,1.5492297130689314
AAPL,M_ALL,1,D7,LA,0.9862625773909778
AAPL,M_ALL,1,D7,EN,1.2824225984529194
AAPL,M_ALL,1,D7,P-LA,0.9871352269479414
AAPL,M_ALL,1,D7,A-LA,5.305199439885379
AAPL,M_ALL,1,D7,BG,1.148654857926207
AAPL,M_ALL,1,D7,RF,0.9543685319520924
AAPL,M_ALL,1,D7,GB,0.6106560207106967
AAPL,M_ALL,1,D7,NN1_ensemble,0.8014714572734765
AAPL,M_ALL,1,D7,NN1_top1,1.021252077585374
AAPL,M_ALL,1,D7,NN2_ensemble,0.6100276281137752
AAPL,M_ALL,1,D7,NN2_top1,1.3518403610368017
AAPL,M_ALL,1,D7,NN3_ensemble,0.5676390250866735
AAPL,M_ALL,1,D7,NN3_top1,1.875747322979093
AAPL,M_ALL,1,D7,NN4_ensemble,0.5729476257588447
AAPL,M_ALL,1,D7,NN4_top1,0.7933779622677357
AAPL,M_ALL,1,D8,HAR,1.0
AAPL,M_ALL,1,D8,LogHAR,0.7061958749706283
AAPL,M_ALL,1,D8,LevHAR,1.424888529538941
AAPL,M_ALL,1,D8,SHAR,1.0757421188807574
AAPL,M_ALL,1,D8,HARQ,1.0520308625943984
AAPL,M_ALL,1,D8,HAR-X,1.0556611728005043
AAPL,M_ALL,1,D8,RR,0.9504748770937512
AAPL,M_ALL,1,D8,LA,0.726563111324184
AAPL,M_ALL,1,D8,EN,0.8501441979906456
AAPL,M_ALL,1,D8,P-LA,0.812051039678951
AAPL,M_ALL,1,D8,A-LA,0.5719354445092214
AAPL,M_ALL,1,D8,BG,1.3598615148449373
AAPL,M_ALL,1,D8,RF,0.7966432083984567
AAPL,M_ALL,1,D8,GB,0.6819660216806592
AAPL,M_ALL,1,D8,NN1_ensemble,0.7924726809120206
AAPL,M_ALL,1,D8,NN1_top1,1.8742350569892774
AAPL,M_ALL,1,D8,NN2_ensemble,0.5869810221212439
AAPL,M_ALL,1,D8,NN2_top1,0.8801241789042635
AAPL,M_ALL,1,D8,NN3_ensemble,0.5504808669363466
AAPL,M_ALL,1,D8,NN3_top1,0.5435527798025075
AAPL,M_ALL,1,D8,NN4_ensemble,0.585166218441228
AAPL,M_ALL,1,D8,NN4_top1,0.8857470180890584
AAPL,M_ALL,1,D9,HAR,1.0
AAPL,M_ALL,1,D9,LogHAR,1.1318696492993467
AAPL,M_ALL,1,D9,LevHAR,1.4607865931570756
AAPL,M_ALL,1,D9,SHAR,1.1293937410922452
AAPL,M_ALL,1,D9,HARQ,1.1205657400179063
AAPL,M_ALL,1,D9,HAR-X,2.094675012723704
AAPL,M_ALL,1,D9,RR,1.9755730092846917
AAPL,M_ALL,1,D9,LA,1.2327357358179272
AAPL,M_ALL,1,D9,EN,1.6519849759299163
AAPL,M_ALL,1,D9,P-LA,1.4084876515285312
AAPL,M_ALL,1,D9,A-LA,0.26144367806040436
AAPL,M_ALL,1,D9,BG,1.296611819645186
AAPL,M_ALL,1,D9,RF,1.0622382539281414
AAPL,M_ALL,1,D9,GB,1.2508888016506927
AAPL,M_ALL,1,D9,NN1_ensemble,1.8430062572078791
AAPL,M_ALL,1,D9,NN1_top1,4.0946437406777
AAPL,M_ALL,1,D9,NN2_ensemble,1.7650669661226075
AAPL,M_ALL,1,D9,NN2_top1,2.1128226633197964
AAPL,M_ALL,1,D9,NN3_ensemble,1.4963620781210452
AAPL,M_ALL,1,D9,NN3_top1,1.1595285892875324
AAPL,M_ALL,1,D9,NN4_ensemble,1.355338390885596
AAPL,M_ALL,1,D9,NN4_top1,1.4734396606110836
AAPL,M_ALL,1,D10,HAR,1.0
AAPL,M_ALL,1,D10,LogHAR,0.9958768436540291
AAPL,M_ALL,1,D10,LevHAR,0.9906049585231259
AAPL,M_ALL,1,D10,SHAR,1.0022691360147116
AAPL,M_ALL,1,D10,HARQ,0.9847822213071489
AAPL,M_ALL,1,D10,HAR-X,0.9719000429104698
AAPL,M_ALL,1,D10,RR,0.9674228192885268
AAPL,M_ALL,1,D10,LA,0.992486576678282
AAPL,M_ALL,1,D10,EN,0.9778774786874478
AAPL,M_ALL,1,D10,P-LA,0.9860765719466402
AAPL,M_ALL,1,D10,A-LA,1.1164192169224036
AAPL,M_ALL,1,D10,BG,1.1693959130779323
AAPL,M_ALL,1,D10,RF,1.121798543542162
AAPL,M_ALL,1,D10,GB,1.0904590504332237
AAPL,M_ALL,1,D10,NN1_ensemble,0.9451325329046277
AAPL,M_ALL,1,D10,NN1_top1,1.2532793534841713
AAPL,M_ALL,1,D10,NN2_ensemble,0.9069282519887996
AAPL,M_ALL,1,D10,NN2_top1,1.0229039127208865
AAPL,M_ALL,1,D10,NN3_ensemble,0.9796271024010335
AAPL,M_ALL,1,D10,NN3_top1,1.0635410865249944
AAPL,M_ALL,1,D10,NN4_ensemble,0.9569710070130684
AAPL,M_ALL,1,D10,NN4_top1,1.0182353947653577
AMZN,M_ALL,1,D1,HAR,1.0
AMZN,M_ALL,1,D1,LogHAR,0.8727475499002746
AMZN,M_ALL,1,D1,LevHAR,0.8356209715793997
AMZN,M_ALL,1,D1,SHAR,0.9489530776846278
AMZN,M_ALL,1,D1,HARQ,0.8797723152293643
AMZN,M_ALL,1,D1,HAR-X,0.5426580647755309
AMZN,M_ALL,1,D1,RR,0.47830071603386914
AMZN,M_ALL,1,D1,LA,0.6085396312674748
AMZN,M_ALL,1,D1,EN,0.4864065364701992
AMZN,M_ALL,1,D1,P-LA,0.5586192695625497
AMZN,M_ALL,1,D1,A-LA,3.790615800155997
AMZN,M_ALL,1,D1,BG,0.7901559030031168
AMZN,M_ALL,1,D1,RF,0.6133398265419834
AMZN,M_ALL,1,D1,GB,0.49001820278389413
AMZN,M_ALL,1,D1,NN1_ensemble,0.5189029388690408
AMZN,M_ALL,1,D1,NN1_top1,0.6393773219242079
AMZN,M_ALL,1,D1,NN2_ensemble,0.38859303934092954
AMZN,M_ALL,1,D1,NN2_top1,0.29279820083536884
AMZN,M_ALL,1,D1,NN3_ensemble,0.4442858587187347
AMZN,M_ALL,1,D1,NN3_top1,0.27870734034618394
AMZN,M_ALL,1,D1,NN4_ensemble,0.38852885014520794
AMZN,M_ALL,1,D1,NN4_top1,0.5181073914069757
AMZN,M_ALL,1,D2,HAR,1.0
AMZN,M_ALL,1,D2,LogHAR,0.9638137675660272
AMZN,M_ALL,1,D2,LevHAR,0.8579919781506385
AMZN,M_ALL,1,D2,SHAR,1.0105685776988782
AMZN,M_ALL,1,D2,HARQ,0.9766645661908576
AMZN,M_ALL,1,D2,HAR-X,0.8668254825794658
AMZN,M_ALL,1,D2,RR,0.8206907860951416
AMZN,M_ALL,1,D2,LA,0.717572329834224
AMZN,M_ALL,1,D2,EN,0.83372910555307
AMZN,M_ALL,1,D2,P-LA,0.830016230080311
AMZN,M_ALL,1,D2,A-LA,3.475063999784691
AMZN,M_ALL,1,D2,BG,1.0761330028827927
AMZN,M_ALL,1,D2,RF,0.8074352012795074
AMZN,M_ALL,1,D2,GB,0.6285021726368767
AMZN,M_ALL,1,D2,NN1_ensemble,0.5523124203683205
AMZN,M_ALL,1,D2,NN1_top1,0.6167373918900377
AMZN,M_ALL,1,D2,NN2_ensemble,0.4793002934498296
AMZN,M_ALL,1,D2,NN2_top1,0.6712810424738768
AMZN,M_ALL,1,D2,NN3_ensemble,0.46552764272387936
AMZN,M_ALL,1,D2,NN3_top1,0.748613005397454
AMZN,M_ALL,1,D2,NN4_ensemble,0.6071089743871539
AMZN,M_ALL,1,D2,NN4_top1,0.8494206254594664
AMZN,M_ALL,1,D3,HAR,1.0
AMZN,M_ALL,1,D3,LogHAR,1.0196055606586387
AMZN,M_ALL,1,D3,LevHAR,0.8088262750509014
AMZN,M_ALL,1,D3,SHAR,0.9764808913757361
AMZN,M_ALL,1,D3,HARQ,1.0238076556965605
AMZN,M_ALL,1,D3,HAR-X,0.8351635760109961
AMZN,M_ALL,1,D3,RR,0.8094011675752055
AMZN,M_ALL,1,D3,LA,0.6458394579655243
AMZN,M_ALL,1,D3,EN,0.8220575165529338
AMZN,M_ALL,1,D3,P-LA,0.8709588469819561
AMZN,M_ALL,1,D3,A-LA,5.030620323592185
AMZN,M_ALL,1,D3,BG,1.5640831503760217
AMZN,M_ALL,1,D3,RF,1.0637946130061597
AMZN,M_ALL,1,D3,GB,0.45351924533647114
AMZN,M_ALL,1,D3,NN1_ensemble,0.2932145552979919
AMZN,M_ALL,1,D3,NN1_top1,0.43382623498389467
AMZN,M_ALL,1,D3,NN2_ensemble,0.30068435035949226
AMZN,M_ALL,1,D3,NN2_top1,0.7740832278133816
AMZN,M_ALL,1,D3,NN3_ensemble,0.3169050449657602
AMZN,M_ALL,1,D3,NN3_top1,0.8425132930352668
AMZN,M_ALL,1,D3,NN4_ensemble,0.411261618442345
AMZN,M_ALL,1,D3,NN4_top1,0.5882973371691906
AMZN,M_ALL,1,D4,HAR,1.0
AMZN,M_ALL,1,D4,LogHAR,1.0488626619321595
AMZN,M_ALL,1,D4,LevHAR,1.073637557701277
AMZN,M_ALL,1,D4,SHAR,0.8738305485003339
AMZN,M_ALL,1,D4,HARQ,1.195434062138
AMZN,M_ALL,1,D4,HAR-X,1.3204324777677963
AMZN,M_ALL,1,D4,RR,1.267831309389693
AMZN,M_ALL,1,D4,LA,0.8755825199940114
AMZN,M_ALL,1,D4,EN,1.3000811191389403
AMZN,M_ALL,1,D4,P-LA,1.3467841137477576
AMZN,M_ALL,1,D4,A-LA,3.413039338096882
AMZN,M_ALL,1,D4,BG,1.144435072316073
AMZN,M_ALL,1,D4,RF,1.263592533620497
AMZN,M_ALL,1,D4,GB,1.0380307918186356
AMZN,M_ALL,1,D4,NN1_ensemble,0.7249050535283076
AMZN,M_ALL,1,D4,NN1_top1,0.815448495513328
AMZN,M_ALL,1,D4,NN2_ensemble,0.7578142668317847
AMZN,M_ALL,1,D4,NN2_top1,1.2736387623919445
AMZN,M_ALL,1,D4,NN3_ensemble,0.5569306532145191
AMZN,M_ALL,1,D4,NN3_top1,0.39969890128435565
AMZN,M_ALL,1,D4,NN4_ensemble,0.6909794524559336
AMZN,M_ALL,1,D4,NN4_top1,1.2380151279781921
AMZN,M_ALL,1,D5,HAR,1.0
AMZN,M_ALL,1,D5,LogHAR,1.1835723294457778
AMZN,M_ALL,1,D5,LevHAR,0.9496285823305173
AMZN,M_ALL,1,D5,SHAR,0.7976245975995541
AMZN,M_ALL,1,D5,HARQ,1.2412874128688325
AMZN,M_ALL,1,D5,HAR-X,0.9875399435629619
AMZN,M_ALL,1,D5,RR,0.9271209047117064
AMZN,M_ALL,1,D5,LA,0.7159484171777399
AMZN,M_ALL,1,D5,EN,0.9698496558984784
AMZN,M_ALL,1,D5,P-LA,0.8833505738847014
AMZN,M_ALL,1,D5,A-LA,1.8784206566746264
AMZN,M_ALL,1,D5,BG,1.1656099919489886
AMZN,M_ALL,1,D5,RF,0.6996831138467804
AMZN,M_ALL,1,D5,GB,0.9879357677190277
AMZN,M_ALL,1,D5,NN1_ensemble,0.4613946527430053
AMZN,M_ALL,1,D5,NN1_top1,0.6729863380952826
AMZN,M_ALL,1,D5,NN2_ensemble,0.45264872219199326
AMZN,M_ALL,1,D5,NN2_top1,0.7446571416709458
AMZN,M_ALL,1,D5,NN3_ensemble,0.43992037437797155
AMZN,M_ALL,1,D5,NN3_top1,0.6855674669668194
AMZN,M_ALL,1,D5,NN4_ensemble,0.46000903297026363
AMZN,M_ALL,1,D5,NN4_top1,0.6055494122562467
AMZN,M_ALL,1,D6,HAR,1.0
AMZN,M_ALL,1,D6,LogHAR,1.183872523251962
AMZN,M_ALL,1,D6,LevHAR,1.3821452579627114
AMZN,M_ALL,1,D6,SHAR,1.2288690413810286
AMZN,M_ALL,1,D6,HARQ,1.3366731190096353
AMZN,M_ALL,1,D6,HAR-X,1.017243933160125
AMZN,M_ALL,1,D6,RR,1.026483355371176
AMZN,M_ALL,1,D6,LA,0.8537918195570541
AMZN,M_ALL,1,D6,EN,1.0542871606874433
AMZN,M_ALL,1,D6,P-LA,1.0505260266917333
AMZN,M_ALL,1,D6,A-LA,0.974453888622186
AMZN,M_ALL,1,D6,BG,1.8045197702126192
AMZN,M_ALL,1,D6,RF,1.1331607267706039
AMZN,M_ALL,1,D6,GB,1.2443584036983337
AMZN,M_ALL,1,D6,NN1_ensemble,0.5410013456600519
AMZN,M_ALL,1,D6,NN1_top1,0.6933721266494731
AMZN,M_ALL,1,D6,NN2_ensemble,0.491602136528897
AMZN,M_ALL,1,D6,NN2_top1,0.9167372177852966
AMZN,M_ALL,1,D6,NN3_ensemble,0.5959169903381528
AMZN,M_ALL,1,D6,NN3_top1,0.6755942391373241
AMZN,M_ALL,1,D6,NN4_ensemble,0.5463566601573587
AMZN,M_ALL,1,D6,NN4_top1,0.8883599290571632
AMZN,M_ALL,1,D7,HAR,1.0
AMZN,M_ALL,1,D7,LogHAR,1.1411629233947351
AMZN,M_ALL,1,D7,LevHAR,1.4428441420130713
AMZN,M_ALL,1,D7,SHAR,1.0434418827002685
AMZN,M_ALL,1,D7,HARQ,1.2167322406599579
AMZN,M_ALL,1,D7,HAR-X,2.0777406294126903
AMZN,M_ALL,1,D7,RR,1.6885646480973764
AMZN,M_ALL,1,D7,LA,1.1897029292967978
AMZN,M_ALL,1,D7,EN,1.8087231265762396
