ticker,A-LA,BG,EN,GB,HAR,HAR-X,HARQ,LA,LevHAR,LogHAR,NN1_ensemble,NN1_top1,NN2_ensemble,NN2_top1,NN3_ensemble,NN3_top1,NN4_ensemble,NN4_top1,P-LA,RF,RR,SHAR
AAPL,1.1164192169224036,1.1693959130779323,0.9778774786874478,1.0904590504332237,1.0,0.9719000429104698,0.9847822213071488,0.992486576678282,0.990604958523126,0.9958768436540292,0.9451325329046276,1.2532793534841713,0.9069282519887996,1.0229039127208863,0.9796271024010336,1.0635410865249944,0.9569710070130684,1.0182353947653575,0.9860765719466402,1.121798543542162,0.9674228192885268,1.0022691360147116
AMZN,1.2755856366266989,0.8913616749650787,0.8668012925482715,0.9053835743493588,1.0,0.8262633229816905,0.9237945880614848,0.8752833743546466,0.9693757179935342,0.9897048926664532,0.8645762282805162,0.8368388972643519,0.9297120392316368,1.0889219908888597,0.8793651942476732,1.153907467255837,0.9794589096501232,0.9801190014551678,0.852757229364734,0.8989254316622226,0.8622517589275726,0.9209561233565504
JPM,0.6619179864580128,1.0383782166034132,0.92580879155697,1.094951235708831,1.0,1.0895239509854122,1.161633779278782,0.9284061992580352,1.0699279207826833,1.0120621576757531,1.0514473826932416,1.0394981290209668,1.036310144705432,1.10142422950077,1.0439953097961898,1.022711154188055,1.0234482986464928,1.31891871471965,1.0179812845572236,0.9684935545464722,1.085675569420611,1.066014589876649
