,HAR,LogHAR,LevHAR,SHAR,HARQ,HAR-X,RR,LA,EN,P-LA,A-LA,BG,RF,GB,NN1_ensemble,NN2_ensemble,NN3_ensemble,NN4_ensemble
AAPL,1.0,0.9976328536933283,0.994055690124363,1.0008025999746948,1.407539039328708,3.3013927596973964,3.0195151262897846,1.7050472731408453,1.6104983427280561,1.0309240424397856,2.389237450921655,1.6221316464552509,1.3958725609694418,1.8034279000509752,3.075907598891738,1.6214025794209665,1.6448999907624222,2.4347587275422518
AMZN,1.0,0.9138028827697328,1.0158451582388437,0.9990170941345314,1.0096460911106098,3.4976016134045054,3.497601545192684,1.0677000866426258,1.0734165781495542,1.0000000000000133,2.5741672634481763,1.2539323400320361,0.9529734939269064,2.527028516685852,5.038655454246897,4.861042617281218,6.2062823222209405,6.340859178331954
JPM,1.0,1.0299865428519455,0.9629816871451587,1.0009510275402027,1.011938258384639,1.1631496844986875,1.0979686918833271,1.6316005864273815,1.7578334971444898,0.818102185457732,2.0934105116593367,1.6085113508056381,1.2289958018284368,1.219944921481442,2.4452203413852276,2.3099632260485685,2.953333965436606,1.448376360512266
