date,regime,p_high
2017-09-21,0,0.007990069147335984
2017-09-22,0,0.004545544987444512
2017-09-25,0,0.003826835949489458
2017-09-26,0,0.0026304701885055603
2017-09-27,0,0.000559312546406158
2017-09-28,0,7.513797687835894e-05
2017-09-29,0,0.0002916361049833469
2017-10-02,0,9.610029889562685e-05
2017-10-03,0,5.079111911934075e-05
2017-10-04,0,8.706507373259775e-05
2017-10-05,0,0.00010026345909851256
2017-10-06,0,1.857408983559503e-05
2017-10-09,0,5.234397742686231e-05
2017-10-10,0,7.119107631267522e-05
2017-10-11,0,2.232670348631794e-05
2017-10-12,0,0.00012979749432189932
2017-10-13,0,3.0234575215121427e-05
2017-10-16,0,4.852294678989508e-05
2017-10-17,0,7.084047120641394e-05
2017-10-18,0,2.398781744725023e-05
2017-10-19,0,0.00033656959128227227
2017-10-20,0,5.754313310980022e-05
2017-10-23,0,0.00030966284539720053
2017-10-24,0,4.8938217825345975e-05
2017-10-25,0,0.00020899253439841196
2017-10-26,0,0.000423750355293195
2017-10-27,0,0.013742846678599535
2017-10-30,0,0.042490527458449716
2017-10-31,0,0.04678983367682025
2017-11-01,0,0.08996322816503419
2017-11-02,0,0.11977761346816702
2017-11-03,0,0.11003034633134866
2017-11-06,0,0.020076371827306136
2017-11-07,0,0.007590923713339719
2017-11-08,0,0.000252142890051514
2017-11-09,0,0.0008267080844574833
2017-11-10,0,0.00021574862122337134
2017-11-13,0,6.143078541941737e-05
2017-11-14,0,0.0002107253741476383
2017-11-15,0,0.0002765504879168627
2017-11-16,0,5.379161653215035e-05
2017-11-17,0,9.146297977900248e-05
2017-11-20,0,2.2715368211968838e-05
2017-11-21,0,4.1467251948779495e-05
2017-11-22,0,0.00012321146256646072
2017-11-24,0,2.940864338286091e-05
2017-11-27,0,0.004720295140611815
2017-11-28,0,0.12347473738448264
2017-11-29,1,0.9276502050562068
2017-11-30,1,0.9475315913162558
2017-12-01,1,0.9441489873993005
2017-12-04,1,0.8736222066221653
2017-12-05,1,0.6550638834922248
2017-12-06,0,0.47897197317723966
2017-12-07,0,0.16117101431670638
2017-12-08,0,0.01797700614399126
2017-12-11,0,0.0019440452893342843
2017-12-12,0,6.707751058220258e-05
2017-12-13,0,7.384739216706437e-05
2017-12-14,0,6.68000100842622e-05
2017-12-15,0,4.582010087740771e-05
2017-12-18,0,9.283866592200646e-05
2017-12-19,0,0.00018456085841959274
2017-12-20,0,0.0002590787034054812
2017-12-21,0,4.665808613931305e-05
2017-12-22,0,9.280650251659818e-06
2017-12-26,0,9.739139159614314e-05
2017-12-27,0,9.552480073888984e-06
2017-12-28,0,1.1128400035562084e-05
2017-12-29,0,3.291233824158787e-05
2018-01-02,0,9.462476342327095e-05
2018-01-03,0,0.00031425311426557754
2018-01-04,0,9.607843746043436e-05
2018-01-05,0,5.772270557393773e-05
2018-01-08,0,6.952849629527215e-05
2018-01-09,0,7.899706276215394e-05
2018-01-10,0,8.932051623724244e-05
2018-01-11,0,1.5326160748934548e-05
2018-01-12,0,6.945337237915782e-05
2018-01-16,0,0.0021736647207246766
2018-01-17,0,0.0037389857315016295
2018-01-18,0,0.0029226979873603004
2018-01-19,0,0.0027294016942677217
2018-01-22,0,0.012536202948100386
2018-01-23,0,0.21108749832207452
2018-01-24,0,0.355239625991565
2018-01-25,0,0.4093103911976344
2018-01-26,1,0.5888563491866464
2018-01-29,1,0.8178219382143144
2018-01-30,1,0.8693827533656399
2018-01-31,1,0.8846806691144116
2018-02-01,1,0.9510330699228305
2018-02-02,1,0.9981011257178629
2018-02-05,1,0.9999998740843723
2018-02-06,1,0.9999999236119491
2018-02-07,1,0.999937854055615
2018-02-08,1,0.9999952525975984
2018-02-09,1,0.999999557213332
2018-02-12,1,0.9994196777396461
2018-02-13,1,0.9974188953444129
2018-02-14,1,0.9948346352542834
2018-02-15,1,0.9968777215081621
2018-02-16,1,0.9969945362613024
2018-02-20,1,0.9889757027598041
2018-02-21,1,0.9668369637535883
2018-02-22,1,0.9311369869269861
2018-02-23,1,0.8372810977087255
2018-02-26,1,0.8536451747221229
2018-02-27,1,0.9255599856822676
2018-02-28,1,0.9680145426821998
2018-03-01,1,0.9952179424032371
2018-03-02,1,0.9649602013795934
2018-03-05,1,0.7283457161016395
2018-03-06,0,0.2553923104355432
2018-03-07,0,0.07496228607574594
2018-03-08,0,0.01188566050589876
2018-03-09,0,0.001915085657550301
2018-03-12,0,0.005007808073573886
2018-03-13,0,0.018301149021862688
2018-03-14,0,0.0222383302583738
2018-03-15,0,0.013437614950644477
2018-03-16,0,0.01792423567329611
2018-03-19,0,0.09905494450357749
2018-03-20,0,0.1359263510889711
2018-03-21,0,0.39853038017379294
2018-03-22,1,0.9655346326441385
2018-03-23,1,0.99855670951612
2018-03-26,1,0.9998597932888745
2018-03-27,1,0.9999518155689134
2018-03-28,1,0.9999991864819084
2018-03-29,1,0.9999639364741437
2018-04-02,1,0.9999456816678317
2018-04-03,1,0.9999606178778435
2018-04-04,1,0.9998645145338841
2018-04-05,1,0.9969461736772603
2018-04-06,1,0.9897597401935995
2018-04-09,1,0.8344328005214724
2018-04-10,1,0.6562479890950155
2018-04-11,0,0.1885159896298436
2018-04-12,0,0.05155463730401631
2018-04-13,0,0.018841564486862392
2018-04-16,0,0.003372840937245322
2018-04-17,0,0.0030492522600970347
2018-04-18,0,0.032896554548822114
2018-04-19,0,0.12584001929845162
2018-04-20,0,0.37308241504886613
2018-04-23,1,0.5907693560207457
2018-04-24,1,0.9261919470454822
2018-04-25,1,0.9461092962315341
2018-04-26,1,0.9428554205906423
2018-04-27,1,0.9742205109211417
2018-04-30,1,0.9978384077182433
2018-05-01,1,0.989618541532536
2018-05-02,1,0.973993211853871
2018-05-03,1,0.9515564130649088
2018-05-04,1,0.8820112272586577
2018-05-07,1,0.7159219604666919
2018-05-08,0,0.3510550996048036
2018-05-09,0,0.014225445150328165
2018-05-10,0,0.0015180189361621449
2018-05-11,0,0.00039887704964274874
2018-05-14,0,0.0001723360590618487
2018-05-15,0,0.00023358515264236966
2018-05-16,0,0.00018384057442446473
2018-05-17,0,0.0003164645741567606
2018-05-18,0,0.0004983474898733358
2018-05-21,0,0.00023442864497434706
2018-05-22,0,6.248633799859742e-05
2018-05-23,0,0.00026626871849777154
2018-05-24,0,0.0005291779948065484
2018-05-25,0,0.0001438323583722308
2018-05-29,0,0.0005566063962014066
2018-05-30,0,0.0001362482700878421
2018-05-31,0,0.0007799073800059674
2018-06-01,0,0.00013892271262150243
2018-06-04,0,0.000413565984052641
2018-06-05,0,0.00018702991439919692
2018-06-06,0,0.00015229095765221094
2018-06-07,0,0.00020417744407244957
2018-06-08,0,0.00011269717648974323
2018-06-11,0,2.6731158932762234e-05
2018-06-12,0,5.563305030835728e-05
2018-06-13,0,0.0003112100846301057
2018-06-14,0,9.527192506798385e-05
2018-06-15,0,0.0002145570747098709
2018-06-18,0,8.102057553929738e-05
2018-06-19,0,0.00029435236975611527
2018-06-20,0,0.00011624902975110828
2018-06-21,0,0.0006903156885733165
2018-06-22,0,0.00042133862673683306
2018-06-25,0,0.005174276187154002
2018-06-26,0,0.0038918536213674833
2018-06-27,0,0.0033230323061812965
2018-06-28,0,0.0019228416945293605
2018-06-29,0,0.000308437484858827
2018-07-02,0,0.0006241453341120321
2018-07-03,0,0.0005396140814729875
2018-07-05,0,0.0002498724234248376
2018-07-06,0,0.0001391156684755312
2018-07-09,0,7.902869226333138e-05
2018-07-10,0,2.344184575809582e-05
2018-07-11,0,8.159697581875304e-05
2018-07-12,0,7.031440537312273e-05
2018-07-13,0,1.8434323968371213e-05
2018-07-16,0,7.934726220211039e-05
2018-07-17,0,9.414543448922727e-05
2018-07-18,0,1.6398386046243656e-05
2018-07-19,0,0.0002529109685858001
2018-07-20,0,0.00011677806263277585
2018-07-23,0,6.400761483748798e-05
2018-07-24,0,0.00011515876619517493
2018-07-25,0,0.00033670185981875196
2018-07-26,0,0.0028168243653112256
2018-07-27,0,0.014122669015808078
2018-07-30,0,0.03079201757110934
2018-07-31,0,0.07133707843363174
2018-08-01,0,0.10941291793476876
2018-08-02,0,0.108863461813649
2018-08-03,0,0.02074236345846055
2018-08-06,0,0.0020460680529438544
2018-08-07,0,0.0005296213185375931
2018-08-08,0,0.0007747133387470238
2018-08-09,0,0.00016053900538204698
2018-08-10,0,0.00027230447165683426
2018-08-13,0,0.0007060156470271059
2018-08-14,0,0.0003024768041186829
2018-08-15,0,0.0002461175936531577
2018-08-16,0,9.485032142658807e-05
2018-08-17,0,0.0006984861582741902
2018-08-20,0,0.0009435599707339745
2018-08-21,0,0.000816984943441028
2018-08-22,0,0.00047809958993139297
2018-08-23,0,0.0002606737994086187
2018-08-24,0,3.209857370242132e-05
2018-08-27,0,6.589868348715095e-05
2018-08-28,0,0.0011024817666635367
