ticker,AAPL,AAPL,AMZN,AMZN,JPM,JPM
regime,high_vol,low_vol,high_vol,low_vol,high_vol,low_vol
model,,,,,,
A-LA,0.0982803947718485,0.20609813778520814,0.02980198598823649,0.12194373374879376,0.07634131251773901,0.2173496275928492
BG,0.12891431101665385,0.14129625177934077,0.10182869225001687,0.09022316923237232,0.23674637231601156,0.14439822118891613
EN,0.10446777330643234,0.11288683884740017,0.03835545245599579,0.051792522003738316,0.09570606330456759,0.1634120848815578
GB,0.10335282875963474,0.09870938662774899,0.07299726000889963,0.06953739787007725,0.08238431898475662,0.1843614600997652
HAR,0.10591593798402765,0.11690435885212351,0.03838146010737249,0.06101310037378315,0.119108025136525,0.12431533755813
HARQ,0.11430643601010813,0.10672569454459796,0.04664887013880665,0.059146682961908996,0.17934979285271577,0.0946467951941353
LA,0.10324059459337774,0.12023401518937057,0.03698888048070772,0.05533605486593324,0.09529447555267118,0.16445935729715846
LevHAR,0.09231438181101202,0.09523598105210167,0.04154711397710884,0.048781885624104175,0.15928304356828876,0.09338769669525614
LogHAR,0.08984984417331295,0.07484787682776267,0.04996388075248888,0.05610081376336729,0.10929123145676863,0.07272552684946428
NN1_ensemble,0.11001626482887494,0.08406654204638114,0.05192244600745846,0.05087301025927775,0.11435786522532394,0.12028824482588878
NN1_top1,0.10502932713512929,0.08620770687539092,0.05968854130089613,0.0532029023065461,0.15418190942227075,0.10238337408803097
NN2_ensemble,0.10940708406615078,0.08552762718749779,0.05600665244428175,0.05542578196131608,0.11320914812986324,0.18562773618209147
NN2_top1,0.1457206103931396,0.12227845821130469,0.05595474007679874,0.05894737456129154,0.10838436604729314,0.10235240230299701
NN3_ensemble,0.112563271927243,0.10492221986804673,0.056744704018817586,0.05891306159420315,0.0927376361807399,0.1533027782598857
NN3_top1,0.23309302343260974,0.423993520342421,0.062121115206631106,0.06251266984796265,0.09992364964028395,0.08635522573889623
NN4_ensemble,0.10786786923163331,0.08311657915307569,0.060783987226612476,0.0646674709413843,0.08702136797584606,0.16141078976999407
NN4_top1,0.10550592030878157,0.08658164650618544,0.07128330441870992,0.06479879839685028,0.08645766885217017,0.11222388050584141
P-LA,0.10129295092298095,0.11575421874845418,0.03851605754086746,0.05142691275752627,0.11522715688720415,0.12038852122333678
RF,0.1245424229419742,0.12583342253225116,0.09514786680918826,0.08633704180857733,0.20944208658001806,0.12171310965467191
RR,0.10480922664054307,0.11226725943216721,0.038516057527568814,0.05142691285865328,0.1141403210333085,0.1230345671524069
SHAR,0.10621991137477486,0.11704304714551032,0.03835808040145421,0.06065400302414054,0.11468158697427183,0.12583104814046037
