,HAR,LogHAR,LevHAR,SHAR,HARQ,HAR-X,RR,LA,EN,P-LA,A-LA,BG,RF,GB,NN1_ensemble,NN1_top1,NN2_ensemble,NN2_top1,NN3_ensemble,NN3_top1,NN4_ensemble,NN4_top1
mean,1.0,0.8366046497721834,0.967806165315106,0.997143704087705,1.2208985601734412,1.25277773589057,1.2246673029827013,0.965820835000503,1.0426042003763747,0.9189713408308297,1.5809303458580988,9.2895490604982,4.065637565155031,2.7902856290039377,1.0781829428025858,1.179384996381957,0.9993222844638096,1.2148431585472432,0.96231008195244,1.1311796554081084,1.1622101142550114,1.6154535764138143
median,1.0,0.6659368575545116,0.9492117057251304,0.9961390897115836,1.161014141276229,1.141205888762312,1.1136737513489785,0.975754667228178,1.0306055070250366,0.9209563069939366,1.6380070609299926,7.314447148589436,3.884804493736514,2.6769823072369867,1.0673700680117346,1.2251333867261185,1.0091111346154074,1.3269337154049528,0.9260485950727646,1.158107865046925,1.3094200492863466,1.669967190289695
