,HAR,LogHAR,LevHAR,SHAR,HARQ,HAR-X,RR,LA,EN,P-LA,A-LA,BG,RF,GB
AAPL,1.0,0.9003102729095817,0.9876192864411028,1.0020935693579331,1.086626611004613,1.262070396690265,1.2620703686404988,0.9318210883719125,1.1519712810689382,0.9154891242157039,1.5561492661327152,1.366632521554848,1.2175555699852536,1.1718671393590554
AMZN,1.0,0.8935521229488909,0.9216233751789674,1.003413763247698,0.9881472972876721,1.0788818785315784,1.0788818658554926,1.0813298352342822,1.0583136976834298,0.9972206419089105,2.4055809130767307,1.4285377483224062,1.1152795699799873,1.0303149939076897
JPM,1.0,0.7700534866687496,1.0574348389315793,1.0404746832338656,2.1443235892273473,2.872088699158971,2.2537051205808196,1.8723768891735602,2.7388391511751693,1.5665650371024606,1.4450323654992645,1.155423784496376,0.9732103702082728,0.92671856682359
