ticker,AAPL,AAPL,AMZN,AMZN,JPM,JPM
regime,high_vol,low_vol,high_vol,low_vol,high_vol,low_vol
model,,,,,,
A-LA,0.9926560885037036,2.745971421699143,1.1013198628014935,2.175658225856148,0.523995831841188,2.7190246735344616
BG,1.4068757021172549,1.1155049507064463,1.3586196011603016,1.1206042918076653,1.158990387915966,1.1029843824131802
EN,0.9357563196108296,1.1311348478988008,1.0101574120000225,0.9835802078706523,0.8892776965731433,1.1150453946960248
GB,1.044744793710237,1.0715785413497656,1.1599765796990407,1.0013189728605643,1.012482021873761,1.0002479819060752
HAR,1.0,1.0,1.0,1.0,1.0,1.0
HARQ,1.0098965841613778,0.9590515373279628,1.0149421902671827,1.0014126716968985,1.1815231112934146,1.3492317013082888
LA,0.9333341522770116,1.1375131598194124,0.99262073097949,1.003468425157771,0.8866172366204984,1.119910682225998
LevHAR,1.1286544208931146,0.9966409258761237,1.1295747058571022,0.9860953267870478,1.14338141940219,1.0504994591847214
LogHAR,1.0578385176690752,0.9102600169230861,1.014633398341937,0.998707940824033,1.0177364820815094,0.8975093923130725
NN1_ensemble,1.1152893515093174,0.9767428643927644,1.049564873911808,0.9855095063939301,0.9818658939326546,0.9415402955533186
NN1_top1,1.1248901598527639,1.0205379822570708,1.0554547145771058,1.0697878205637499,0.9918414491673211,0.9302955141341485
NN2_ensemble,1.0385333556504799,0.983368675263264,1.0851400305210557,0.9871148614527011,1.0620324844739446,0.912584947858032
NN2_top1,0.8794222022845856,1.7646110470132774,1.0922959187696393,1.2154124869827518,1.0993085190625813,0.9312826330357935
NN3_ensemble,1.1360247308800067,0.9029721561971749,1.1245058249898325,1.0001080831693807,1.0577335195976685,0.9091294042416876
NN3_top1,1.210628024596376,0.9651603072985522,1.301745599392728,0.9339643979585484,1.0064663474898061,0.9410713274545313
NN4_ensemble,1.0706083760676837,0.9406341821162388,1.0513601105431576,0.9887862782496615,1.0474270292110528,0.9254895502942215
NN4_top1,1.2579235649493843,0.8977596490242278,1.0190978361629432,1.2307895156650335,1.1945485694635276,0.8943136681736297
P-LA,1.00238282271349,1.000079042977465,1.0122450773418643,0.9819151193201593,1.0338550570752822,0.9565970380467655
RF,1.3580181075140028,1.0663292789013585,1.2377511524413851,1.0982761303001958,1.1371907073583676,1.053182327789131
RR,0.9963796808972016,1.0060276485895396,1.0042696795965365,0.9873781761704056,0.9849215443699831,0.9871131960563616
SHAR,1.0294465394953634,0.991358411619537,0.996655043818365,0.9812953383731454,2.164853434937387,1.3185237899232796
