,HAR,LogHAR,LevHAR,SHAR,HARQ,HAR-X,RR,LA,EN,P-LA,A-LA,BG,RF,GB
AAPL,1.0,0.861737473725485,0.9873264965962821,1.0067741076972867,1.0356563503968308,1.1608848559320597,1.0854510651823415,0.9255406942282299,0.9255529804409621,0.9434175091349949,1.712323504637255,1.411709193472651,1.1474528082387152,0.9550141782731315
AMZN,1.0,0.9713187624672168,1.0106548254131353,1.0308351523137165,1.0231847510787158,1.2412673104846919,1.1809562046137319,1.0414971430829767,1.2116780213543537,1.2736062202906433,1.4209976489360792,1.3817811170534944,1.1609919474954444,1.1326494439788908
JPM,1.0,0.7957928517562807,1.0359437117361727,1.0464024152373197,1.5101448249204115,1.253941827980235,1.1872542620230089,0.975106814630707,0.9649519043967223,0.9764946522680497,1.875694372216141,1.0446777374211274,0.829055944268044,0.7104511119885134
