alpha,model,n,expected_hits,observed_hits,hit_rate,quantile_loss,kupiec_LR,kupiec_p,christoffersen_LR,christoffersen_p,ticker,horizon
0.05,HAR,442,22.1,23,0.05203619909502263,0.0011196504975247987,0.03809435105807779,0.8452538031005928,2.570473585669987,0.2765850825113767,AAPL,1
0.05,LogHAR,442,22.1,25,0.05656108597285068,0.0011164962598327463,0.38498566384200217,0.534946997332626,0.6271217633588151,0.7308398828896705,AAPL,1
0.05,LevHAR,442,22.1,24,0.05429864253393665,0.0011360365940626968,0.16746892929637625,0.6823711167543003,2.931586042253059,0.2308948143894627,AAPL,1
0.05,SHAR,442,22.1,23,0.05203619909502263,0.0011244206509469267,0.03809435105807779,0.8452538031005928,2.570473585669987,0.2765850825113767,AAPL,1
0.05,HARQ,442,22.1,24,0.05429864253393665,0.0011239852235276297,0.16746892929637625,0.6823711167543003,0.2540477918645365,0.8807126268964245,AAPL,1
0.05,HAR-X,442,22.1,30,0.06787330316742081,0.0012136762329268988,2.6867579956350767,0.10118549992050296,3.421068962339291,0.18076914908610964,AAPL,1
0.05,RR,442,22.1,29,0.06561085972850679,0.0011969546395622632,2.073667198591636,0.14986079790633688,2.658836863256454,0.2646311176447047,AAPL,1
0.05,LA,442,22.1,25,0.05656108597285068,0.0011381583778246652,0.38498566384200217,0.534946997332626,0.5371603555233548,0.7644641273300053,AAPL,1
0.05,EN,442,22.1,28,0.06334841628959276,0.0011598665070636867,1.5343982124019533,0.21545354980825937,1.9864804005881354,0.3703746565863628,AAPL,1
0.05,P-LA,442,22.1,24,0.05429864253393665,0.0011359844760871598,0.16746892929637625,0.6823711167543003,0.2540477918645365,0.8807126268964245,AAPL,1
0.05,A-LA,442,22.1,8,0.01809954751131222,0.0011875908920619912,12.410080414601381,0.00042702247789694336,12.705709244161454,0.0017417679435544065,AAPL,1
0.05,BG,442,22.1,21,0.04751131221719457,0.0011495851985940475,0.05856195184890112,0.8087834422468483,2.159437828022618,0.33969099460588503,AAPL,1
0.05,RF,442,22.1,21,0.04751131221719457,0.0011439927224001648,0.05856195184890112,0.8087834422468483,2.159437828022618,0.33969099460588503,AAPL,1
0.05,GB,442,22.1,21,0.04751131221719457,0.0011292661871143406,0.05856195184890112,0.8087834422468483,2.159437828022618,0.33969099460588503,AAPL,1
0.05,NN1_ensemble,442,22.1,24,0.05429864253393665,0.00113432809922216,0.16746892929637625,0.6823711167543003,0.2540477918645365,0.8807126268964245,AAPL,1
0.05,NN1_top1,442,22.1,26,0.058823529411764705,0.0011545473213449172,0.687319913052562,0.407077476327924,3.9472858093627394,0.13894975240691843,AAPL,1
0.05,NN2_ensemble,442,22.1,22,0.049773755656108594,0.0011394167631518302,0.00047698602656964795,0.9825755786120264,2.3118022062711248,0.3147737654419056,AAPL,1
0.05,NN2_top1,442,22.1,25,0.05656108597285068,0.001149259164393483,0.38498566384200217,0.534946997332626,3.3916046417740517,0.1834519826087646,AAPL,1
0.05,NN3_ensemble,442,22.1,22,0.049773755656108594,0.0011303460136093707,0.00047698602656964795,0.9825755786120264,2.3118022062711248,0.3147737654419056,AAPL,1
0.05,NN3_top1,442,22.1,22,0.049773755656108594,0.0011663030218384434,0.00047698602656964795,0.9825755786120264,0.6770407297802024,0.7128242626533019,AAPL,1
0.05,NN4_ensemble,442,22.1,19,0.042986425339366516,0.0011303975191258168,0.4795623717102444,0.4886206111381084,2.191041352066975,0.33436546553258206,AAPL,1
0.05,NN4_top1,442,22.1,21,0.04751131221719457,0.0011559644603999952,0.05856195184890112,0.8087834422468483,2.159437828022618,0.33969099460588503,AAPL,1
0.01,HAR,442,4.42,6,0.013574660633484163,0.0002895074523808316,0.5131491705198457,0.4737787728477496,0.6786716605662377,0.7122432160796899,AAPL,1
0.01,LogHAR,442,4.42,10,0.02262443438914027,0.00029544781612909655,5.240368243294114,0.022068602215629562,5.704447009116194,0.05771584664815865,AAPL,1
0.01,LevHAR,442,4.42,10,0.02262443438914027,0.0003152321452856897,5.240368243294114,0.022068602215629562,5.704447009116194,0.05771584664815865,AAPL,1
0.01,SHAR,442,4.42,5,0.011312217194570135,0.0002965781684469846,0.07375127704285944,0.7859512362839818,0.18843268987576067,0.9100858484745327,AAPL,1
0.01,HARQ,442,4.42,8,0.01809954751131222,0.0002920133859762815,2.3621990059923235,0.12430685235011818,2.6578278355523963,0.2647646613937372,AAPL,1
0.01,HAR-X,442,4.42,17,0.038461538461538464,0.0003964871798853452,21.005683326051837,4.579229773593596e-06,21.17650853808891,2.521039196101693e-05,AAPL,1
0.01,RR,442,4.42,17,0.038461538461538464,0.0003819416928243328,21.005683326051837,4.579229773593596e-06,21.17650853808891,2.521039196101693e-05,AAPL,1
0.01,LA,442,4.42,10,0.02262443438914027,0.0003115954149158661,5.240368243294114,0.022068602215629562,5.704447009116194,0.05771584664815865,AAPL,1
0.01,EN,442,4.42,14,0.03167420814479638,0.00034222560618460716,13.332977588823923,0.00026077910080146705,13.890645595357071,0.0009631293862848445,AAPL,1
0.01,P-LA,442,4.42,10,0.02262443438914027,0.0003185973264774384,5.240368243294114,0.022068602215629562,5.704447009116194,0.05771584664815865,AAPL,1
0.01,A-LA,442,4.42,2,0.004524886877828055,0.00030472390711422636,1.6813889434183196,0.1947399968073107,1.6996122410813612,0.42749780695825934,AAPL,1
0.01,BG,442,4.42,9,0.020361990950226245,0.0003265145853520738,3.6876332824408706,0.05481734765903268,4.062660413887571,0.13116093387064398,AAPL,1
0.01,RF,442,4.42,10,0.02262443438914027,0.0003195000709547978,5.240368243294114,0.022068602215629562,5.704447009116194,0.05771584664815865,AAPL,1
0.01,GB,442,4.42,8,0.01809954751131222,0.00030634226229437196,2.3621990059923235,0.12430685235011818,2.6578278355523963,0.2647646613937372,AAPL,1
0.01,NN1_ensemble,442,4.42,10,0.02262443438914027,0.000318646896060766,5.240368243294114,0.022068602215629562,5.704447009116194,0.05771584664815865,AAPL,1
0.01,NN1_top1,442,4.42,10,0.02262443438914027,0.0003345378544350439,5.240368243294114,0.022068602215629562,5.704447009116194,0.05771584664815865,AAPL,1
0.01,NN2_ensemble,442,4.42,12,0.027149321266968326,0.00032565119375078396,8.942476607295248,0.0027861471048923336,9.613892851136683,0.008172777819032695,AAPL,1
0.01,NN2_top1,442,4.42,13,0.029411764705882353,0.000339460657482226,11.058396975547964,0.0008828644160540078,11.848238075109549,0.002674162484523568,AAPL,1
0.01,NN3_ensemble,442,4.42,9,0.020361990950226245,0.00030258804748697964,3.6876332824408706,0.05481734765903268,4.062660413887571,0.13116093387064398,AAPL,1
0.01,NN3_top1,442,4.42,8,0.01809954751131222,0.00034933578332279084,2.3621990059923235,0.12430685235011818,2.6578278355523963,0.2647646613937372,AAPL,1
0.01,NN4_ensemble,442,4.42,10,0.02262443438914027,0.00030868533037308886,5.240368243294114,0.022068602215629562,5.704447009116194,0.05771584664815865,AAPL,1
0.01,NN4_top1,442,4.42,10,0.02262443438914027,0.0003274885618249794,5.240368243294114,0.022068602215629562,5.704447009116194,0.05771584664815865,AAPL,1
