alpha,model,n,expected_hits,observed_hits,hit_rate,quantile_loss,kupiec_LR,kupiec_p,christoffersen_LR,christoffersen_p,ticker,horizon
0.05,HAR,442,22.1,18,0.04072398190045249,0.0014796937292985862,0.8524930528635366,0.35584802063435506,2.384870606976193,0.3034812943522942,AMZN,1
0.05,LogHAR,442,22.1,18,0.04072398190045249,0.0014769192671068572,0.8524930528635366,0.35584802063435506,2.384870606976193,0.3034812943522942,AMZN,1
0.05,LevHAR,442,22.1,19,0.042986425339366516,0.0015231566347022566,0.4795623717102444,0.4886206111381084,2.191041352066975,0.33436546553258206,AMZN,1
0.05,SHAR,442,22.1,20,0.04524886877828054,0.0014957316316544379,0.21667163712083948,0.6415877509336629,2.1176245599771732,0.34686754729477076,AMZN,1
0.05,HARQ,442,22.1,18,0.04072398190045249,0.0014754234599824812,0.8524930528635366,0.35584802063435506,2.384870606976193,0.3034812943522942,AMZN,1
0.05,HAR-X,442,22.1,31,0.07013574660633484,0.0014839004195260324,3.371382184212763,0.06633807771900879,3.6967309139279507,0.1574943873910214,AMZN,1
0.05,RR,442,22.1,33,0.0746606334841629,0.0014876736759184147,4.946805806694158,0.02613891953099534,5.072730629520663,0.07915357591114769,AMZN,1
0.05,LA,442,22.1,25,0.05656108597285068,0.0014520401630361188,0.38498566384200217,0.534946997332626,3.3916046417740517,0.1834519826087646,AMZN,1
0.05,EN,442,22.1,33,0.0746606334841629,0.0014969856412977102,4.946805806694158,0.02613891953099534,5.072730629520663,0.07915357591114769,AMZN,1
0.05,P-LA,442,22.1,30,0.06787330316742081,0.0015023087441319984,2.6867579956350767,0.10118549992050296,3.421068962339291,0.18076914908610964,AMZN,1
0.05,A-LA,442,22.1,15,0.033936651583710405,0.001534313754099737,2.693559187214447,0.1007545308846074,3.093931544657039,0.2128929605255474,AMZN,1
0.05,BG,442,22.1,19,0.042986425339366516,0.0014774919502617365,0.4795623717102444,0.4886206111381084,2.191041352066975,0.33436546553258206,AMZN,1
0.05,RF,442,22.1,18,0.04072398190045249,0.0014636429810056528,0.8524930528635366,0.35584802063435506,2.384870606976193,0.3034812943522942,AMZN,1
0.05,GB,442,22.1,26,0.058823529411764705,0.0014308593689204513,0.687319913052562,0.407077476327924,3.9472858093627394,0.13894975240691843,AMZN,1
0.05,NN1_ensemble,442,22.1,24,0.05429864253393665,0.0014677060404392208,0.16746892929637625,0.6823711167543003,2.931586042253059,0.2308948143894627,AMZN,1
0.05,NN1_top1,442,22.1,21,0.04751131221719457,0.001479328006980624,0.05856195184890112,0.8087834422468483,2.159437828022618,0.33969099460588503,AMZN,1
0.05,NN2_ensemble,442,22.1,24,0.05429864253393665,0.0014455308783782516,0.16746892929637625,0.6823711167543003,2.931586042253059,0.2308948143894627,AMZN,1
0.05,NN2_top1,442,22.1,26,0.058823529411764705,0.0014948545571333196,0.687319913052562,0.407077476327924,3.9472858093627394,0.13894975240691843,AMZN,1
0.05,NN3_ensemble,442,22.1,23,0.05203619909502263,0.0014679601608565988,0.03809435105807779,0.8452538031005928,2.570473585669987,0.2765850825113767,AMZN,1
0.05,NN3_top1,442,22.1,28,0.06334841628959276,0.001503334324207623,1.5343982124019533,0.21545354980825937,1.9864804005881354,0.3703746565863628,AMZN,1
0.05,NN4_ensemble,442,22.1,25,0.05656108597285068,0.0014526693338269032,0.38498566384200217,0.534946997332626,3.3916046417740517,0.1834519826087646,AMZN,1
0.05,NN4_top1,442,22.1,21,0.04751131221719457,0.001485828061151952,0.05856195184890112,0.8087834422468483,2.159437828022618,0.33969099460588503,AMZN,1
0.01,HAR,442,4.42,8,0.01809954751131222,0.0003997312113638457,2.3621990059923235,0.12430685235011818,2.6578278355523963,0.2647646613937372,AMZN,1
0.01,LogHAR,442,4.42,7,0.01583710407239819,0.0004005282615725694,1.2920281736239758,0.2556745202839177,1.517844416684639,0.4681707457099421,AMZN,1
0.01,LevHAR,442,4.42,13,0.029411764705882353,0.0004566795998068372,11.058396975547964,0.0008828644160540078,11.848238075109549,0.002674162484523568,AMZN,1
0.01,SHAR,442,4.42,8,0.01809954751131222,0.0004121418516299067,2.3621990059923235,0.12430685235011818,2.6578278355523963,0.2647646613937372,AMZN,1
0.01,HARQ,442,4.42,8,0.01809954751131222,0.0003998688576598978,2.3621990059923235,0.12430685235011818,2.6578278355523963,0.2647646613937372,AMZN,1
0.01,HAR-X,442,4.42,14,0.03167420814479638,0.0004324267783357396,13.332977588823923,0.00026077910080146705,13.890645595357071,0.0009631293862848445,AMZN,1
0.01,RR,442,4.42,15,0.033936651583710405,0.0004354693876150458,15.75520997215952,7.208913043710297e-05,16.15558232960211,0.0003103558036934295,AMZN,1
0.01,LA,442,4.42,12,0.027149321266968326,0.00041106758217388027,8.942476607295248,0.0027861471048923336,9.613892851136683,0.008172777819032695,AMZN,1
