alpha,model,n,expected_hits,observed_hits,hit_rate,quantile_loss,kupiec_LR,kupiec_p,christoffersen_LR,christoffersen_p,ticker,horizon
0.05,HAR,442,22.1,31,0.07013574660633484,0.0013163908686522048,3.371382184212763,0.06633807771900879,3.377963888657888,0.1847074707947316,JPM,1
0.05,LogHAR,442,22.1,31,0.07013574660633484,0.0013274985086524076,3.371382184212763,0.06633807771900879,3.377963888657888,0.1847074707947316,JPM,1
0.05,LevHAR,442,22.1,32,0.07239819004524888,0.0013510492774929253,4.125399880394156,0.04224403579644864,5.112300001876662,0.07760293728190848,JPM,1
0.05,SHAR,442,22.1,29,0.06561085972850679,0.0013377227518691199,2.073667198591636,0.14986079790633688,2.7908823414469737,0.24772372380179553,JPM,1
0.05,HARQ,442,22.1,33,0.0746606334841629,0.001338835310588635,4.946805806694158,0.02613891953099534,5.026427346490891,0.08100748888237674,JPM,1
0.05,HAR-X,442,22.1,35,0.07918552036199095,0.0013585337309494272,6.78436227809172,0.009195987744277656,7.4428041931409155,0.024200013291830413,JPM,1
0.05,RR,442,22.1,34,0.07692307692307693,0.001368772446438187,5.833717052922481,0.015721870303537555,5.979264210987708,0.05030594059881899,JPM,1
0.05,LA,442,22.1,25,0.05656108597285068,0.0013133532676391222,0.38498566384200217,0.534946997332626,0.5018179089588273,0.7780932102355269,JPM,1
0.05,EN,442,22.1,25,0.05656108597285068,0.0013131180591113797,0.38498566384200217,0.534946997332626,0.5018179089588273,0.7780932102355269,JPM,1
0.05,P-LA,442,22.1,30,0.06787330316742081,0.0013213170185059422,2.6867579956350767,0.10118549992050296,2.6871873645530115,0.2609063672281676,JPM,1
0.05,A-LA,442,22.1,13,0.029411764705882353,0.001382660774694033,4.599469674475515,0.03198184777593682,5.456479648101734,0.06533418818435832,JPM,1
0.05,BG,442,22.1,27,0.06108597285067873,0.0012880746322240007,1.0714039126106911,0.30062855041643144,1.1819955353691682,0.5537744707189585,JPM,1
0.05,RF,442,22.1,27,0.06108597285067873,0.0012930116956165491,1.0714039126106911,0.30062855041643144,1.1819955353691682,0.5537744707189585,JPM,1
0.05,GB,442,22.1,27,0.06108597285067873,0.0013129486007401768,1.0714039126106911,0.30062855041643144,1.3541157522164156,0.5081097171366592,JPM,1
0.05,NN1_ensemble,442,22.1,32,0.07239819004524888,0.001319721122824107,4.125399880394156,0.04224403579644864,4.158548800301617,0.12502089443724396,JPM,1
0.05,NN1_top1,442,22.1,31,0.07013574660633484,0.0013258206602195046,3.371382184212763,0.06633807771900879,4.1855443674587605,0.12334472718111755,JPM,1
0.05,NN2_ensemble,442,22.1,29,0.06561085972850679,0.0013094247312653965,2.073667198591636,0.14986079790633688,2.589695719499133,0.2739395383911887,JPM,1
0.05,NN2_top1,442,22.1,30,0.06787330316742081,0.0013461444679224474,2.6867579956350767,0.10118549992050296,2.6871873645530115,0.2609063672281676,JPM,1
0.05,NN3_ensemble,442,22.1,25,0.05656108597285068,0.0013011840838486478,0.38498566384200217,0.534946997332626,0.5018179089588273,0.7780932102355269,JPM,1
0.05,NN3_top1,442,22.1,26,0.058823529411764705,0.0013380309342965414,0.687319913052562,0.407077476327924,0.8784675164604039,0.6445300978039545,JPM,1
0.05,NN4_ensemble,442,22.1,26,0.058823529411764705,0.0013074371322922044,0.687319913052562,0.407077476327924,0.8799694151976212,0.64404627002178,JPM,1
0.05,NN4_top1,442,22.1,24,0.05429864253393665,0.0013390469040385025,0.16746892929637625,0.6823711167543003,0.5977990810136191,0.7416339098595278,JPM,1
0.01,HAR,442,4.42,8,0.01809954751131222,0.0004526814984151704,2.3621990059923235,0.12430685235011818,2.6578278355523963,0.2647646613937372,JPM,1
0.01,LogHAR,442,4.42,11,0.024886877828054297,0.00047436902817863085,6.998067511765839,0.00815977573540061,7.5609196079494865,0.022812199873074923,JPM,1
0.01,LevHAR,442,4.42,13,0.029411764705882353,0.00048639126124547184,11.058396975547964,0.0008828644160540078,11.848238075109549,0.002674162484523568,JPM,1
0.01,SHAR,442,4.42,10,0.02262443438914027,0.00048678024563510527,5.240368243294114,0.022068602215629562,6.788767159287147,0.03356123562608593,JPM,1
0.01,HARQ,442,4.42,12,0.027149321266968326,0.000483060964099974,8.942476607295248,0.0027861471048923336,9.613892851136683,0.008172777819032695,JPM,1
0.01,HAR-X,442,4.42,21,0.04751131221719457,0.0005357179844619302,32.92838318841177,9.56170331800621e-09,32.92838318841177,7.074446095600706e-08,JPM,1
0.01,RR,442,4.42,22,0.049773755656108594,0.0005408847170137484,36.1716599645257,1.8067906060181826e-09,38.48298518477026,4.400742326104989e-09,JPM,1
0.01,LA,442,4.42,9,0.020361990950226245,0.0004537551599907334,3.6876332824408706,0.05481734765903268,4.062660413887571,0.13116093387064398,JPM,1
0.01,EN,442,4.42,9,0.020361990950226245,0.0004532589013573736,3.6876332824408706,0.05481734765903268,4.062660413887571,0.13116093387064398,JPM,1
0.01,P-LA,442,4.42,9,0.020361990950226245,0.00046010275382185985,3.6876332824408706,0.05481734765903268,4.062660413887571,0.13116093387064398,JPM,1
0.01,A-LA,442,4.42,5,0.011312217194570135,0.00042640068846422986,0.07375127704285944,0.7859512362839818,0.18843268987576067,0.9100858484745327,JPM,1
0.01,BG,442,4.42,9,0.020361990950226245,0.0004759792732074464,3.6876332824408706,0.05481734765903268,4.062660413887571,0.13116093387064398,JPM,1
0.01,RF,442,4.42,9,0.020361990950226245,0.0004784344733445891,3.6876332824408706,0.05481734765903268,4.062660413887571,0.13116093387064398,JPM,1
0.01,GB,442,4.42,9,0.020361990950226245,0.0004660377589366116,3.6876332824408706,0.05481734765903268,4.062660413887571,0.13116093387064398,JPM,1
0.01,NN1_ensemble,442,4.42,12,0.027149321266968326,0.0004912650205139003,8.942476607295248,0.0027861471048923336,9.613892851136683,0.008172777819032695,JPM,1
0.01,NN1_top1,442,4.42,14,0.03167420814479638,0.0005024491733853306,13.332977588823923,0.00026077910080146705,14.251174924264376,0.0008042603987888919,JPM,1
0.01,NN2_ensemble,442,4.42,12,0.027149321266968326,0.0004721816156569934,8.942476607295248,0.0027861471048923336,9.613892851136683,0.008172777819032695,JPM,1
0.01,NN2_top1,442,4.42,19,0.042986425339366516,0.0005382818414552188,26.746660124400478,2.319522891536252e-07,26.787895720214323,1.5243417810228976e-06,JPM,1
0.01,NN3_ensemble,442,4.42,10,0.02262443438914027,0.00046877178203949457,5.240368243294114,0.022068602215629562,5.704447009116194,0.05771584664815865,JPM,1
0.01,NN3_top1,442,4.42,12,0.027149321266968326,0.0005008061801552072,8.942476607295248,0.0027861471048923336,9.613892851136683,0.008172777819032695,JPM,1
0.01,NN4_ensemble,442,4.42,11,0.024886877828054297,0.00048093327923421335,6.998067511765839,0.00815977573540061,7.5609196079494865,0.022812199873074923,JPM,1
0.01,NN4_top1,442,4.42,11,0.024886877828054297,0.0005081928336028289,6.998067511765839,0.00815977573540061,7.509151988138115,0.02341037464283202,JPM,1
