,HAR,LogHAR,LevHAR,SHAR,HARQ,HAR-X,RR,LA,EN,P-LA,A-LA,BG,RF,GB,NN1_ensemble,NN2_ensemble,NN3_ensemble,NN4_ensemble
AAPL,1.0,0.9912317843271533,1.027469569323292,1.0003152898950067,2.451773473703519,1.0235250507887557,0.9984527227125378,0.9986300465459438,1.012628611095734,0.9045455221500275,4.189633481911221,1.3400715592247947,1.2862327605638142,1.9980105467877467,10.04615918950822,8.60854190226067,8.182465055930837,4.3921265528463005
AMZN,1.0,0.9507347861706711,1.0551504314077675,1.0028496060429157,1.0253823650290237,1.0962414734288204,1.0962414654446895,0.8896935460941781,1.0547706904488485,1.3553684255094742,4.075663641775242,1.1716090460644342,1.0759907558417257,1.089349341323434,6.280156467977882,9.868520425100238,11.343485074682588,3.9687010025877276
JPM,1.0,1.0652408315807251,0.9917008646471579,0.9960026497358032,1.0121743763940705,0.8610642577502062,0.8216005996126994,0.9050406919429705,0.8357208327135319,0.7903345992918542,5.313932747570404,1.2856987426138335,1.3814517067900534,1.3305747492208622,4.1174670107540665,3.7916217969541193,4.329612834874085,3.731415155123976
