ticker,model,DM_stat,p_value,mean_diff
AAPL,LogHAR,-0.3406124539188388,0.36672664132013116,-0.0013207694331076234
AAPL,LevHAR,0.7427057961245442,0.7710994693422336,0.004137782287357479
AAPL,SHAR,0.052662786519807075,0.5209954466723606,4.74925881650274e-05
AAPL,HARQ,1.5334288789867498,0.9372868323440662,0.2186828083850694
AAPL,HAR-X,0.4175609005511722,0.6618296152120549,0.003543613564423827
AAPL,RR,-0.030170509905368903,0.4879679711107837,-0.00023306869060604922
AAPL,LA,-0.03149479392293576,0.48744001641215784,-0.0002063581365249691
AAPL,EN,0.2787096140005799,0.6097428283220181,0.0019022665659904582
AAPL,P-LA,-2.227713013143594,0.013039625113400935,-0.014378450679300228
AAPL,A-LA,3.748080278611699,0.9999067859385043,0.48045925909088527
AAPL,BG,1.659600217100996,0.9513756068038876,0.05122548728862847
AAPL,RF,1.5291051623823053,0.9367527743051173,0.043115668570680214
AAPL,GB,2.4027677773228544,0.9917908387137078,0.15033182044076504
AAPL,NN1_ensemble,3.2513483223502226,0.9994101979799873,1.3626364804789493
AAPL,NN2_ensemble,3.596335356365273,0.9998322645614071,1.146086039619729
AAPL,NN3_ensemble,4.020866721932662,0.9999692512159571,1.0819054473779048
AAPL,NN4_ensemble,3.4351026242121647,0.9996940076065598,0.510961093042732
AMZN,LogHAR,-2.601086735808065,0.004701967720254742,-0.005556644577911819
AMZN,LevHAR,1.3222863741995414,0.9068411808271608,0.00622044079039457
AMZN,SHAR,0.23271026245597745,0.5919875205766353,0.0003214082866341948
AMZN,HARQ,0.5803996523755448,0.7191244895627442,0.002862887827945189
AMZN,HAR-X,0.9488521343319639,0.8285592732776011,0.010855117027425336
AMZN,RR,0.9488520587540688,0.8285592540631554,0.010855116126891804
AMZN,LA,-1.5382686151536102,0.06211955264279028,-0.012441512202258384
AMZN,EN,0.5565495371973298,0.7110319654493921,0.006177609644919404
AMZN,P-LA,6.502796470053154,0.999999999942897,0.04008215698827857
AMZN,A-LA,5.355290161804172,0.9999999491079175,0.3469054200750574
AMZN,BG,1.8259935430810543,0.9659537073237616,0.019355857839936312
AMZN,RF,0.8119697271829671,0.7915172626143093,0.008571029913361818
AMZN,GB,1.2481126656847352,0.893886812424205,0.010077750493986104
AMZN,NN1_ensemble,2.851077835224119,0.9977851893610228,0.5955511105657352
AMZN,NN2_ensemble,3.223904101547861,0.9993511799583941,1.000284218900438
AMZN,NN3_ensemble,3.659761970660235,0.99986844988204,1.1666461137479163
AMZN,NN4_ensemble,2.7300816397974894,0.9967890567993357,0.33484105816769866
JPM,LogHAR,0.9889369948503615,0.8385561608821781,0.009265204196189876
JPM,LevHAR,-0.20947540171074194,0.4170558420048743,-0.0011786052052502943
JPM,SHAR,-0.5955368800522396,0.275796884103884,-0.0005676853826679077
JPM,HARQ,0.4736343917222483,0.682077820788069,0.0017289491951488437
JPM,HAR-X,-1.5405581650057594,0.0618402628538235,-0.019731017997536626
JPM,RR,-2.1864391274463357,0.014485323437758515,-0.025335466042013373
JPM,LA,-1.035806461667924,0.15024760603478912,-0.013485686159420635
JPM,EN,-1.9716407921138985,0.024436768182919292,-0.023330175186467857
JPM,P-LA,-2.5510196422566103,0.005430287518483312,-0.029775720256313653
JPM,A-LA,2.5250405449515707,0.9941535692833955,0.6126449774849111
JPM,BG,1.1239299177320625,0.869369413826391,0.0405736273553863
JPM,RF,1.0669768565676412,0.8569045925116829,0.054172024923102774
JPM,GB,1.0677111895559053,0.8570702647788975,0.04694671234908719
JPM,NN1_ensemble,2.582808154415408,0.9950429162742672,0.44272839155618
JPM,NN2_ensemble,2.268625821578102,0.9882684616549379,0.396453346173411
JPM,NN3_ensemble,2.6028920197023906,0.995322581255842,0.4728563701888389
JPM,NN4_ensemble,2.22332092894103,0.9868127152482449,0.3879030745565797
